date,Megawatts
2020-02-21 00:00:00,20986.0
2020-02-21 01:00:00,20272.75
2020-02-21 02:00:00,19865.166666666668
2020-02-21 03:00:00,19826.166666666668
2020-02-21 04:00:00,20402.25
2020-02-21 05:00:00,21876.333333333332
2020-02-21 06:00:00,24063.333333333332
2020-02-21 07:00:00,24859.666666666668
2020-02-21 08:00:00,24148.25
2020-02-21 09:00:00,23142.666666666668
2020-02-21 10:00:00,22727.333333333332
2020-02-21 11:00:00,22411.0
2020-02-21 12:00:00,22222.416666666668
2020-02-21 13:00:00,22522.333333333332
2020-02-21 14:00:00,22998.916666666668
2020-02-21 15:00:00,23734.25
2020-02-21 16:00:00,24828.5
2020-02-21 17:00:00,26324.833333333332
2020-02-21 18:00:00,27282.666666666668
2020-02-21 19:00:00,26688.583333333332
2020-02-21 20:00:00,25827.75
2020-02-21 21:00:00,24808.916666666668
2020-02-21 22:00:00,23408.666666666668
2020-02-21 23:00:00,21897.75
