date,Megawatts
2021-03-16 00:00:00,22364.833333333332
2021-03-16 01:00:00,21596.833333333332
2021-03-16 02:00:00,21198.083333333332
2021-03-16 03:00:00,21239.833333333332
2021-03-16 04:00:00,21799.583333333332
2021-03-16 05:00:00,23208.833333333332
2021-03-16 06:00:00,25499.333333333332
2021-03-16 07:00:00,26989.333333333332
2021-03-16 08:00:00,26482.583333333332
2021-03-16 09:00:00,24708.916666666668
2021-03-16 10:00:00,22981.916666666668
2021-03-16 11:00:00,21747.916666666668
2021-03-16 12:00:00,20770.916666666668
2021-03-16 13:00:00,20133.833333333332
2021-03-16 14:00:00,19677.083333333332
2021-03-16 15:00:00,19745.666666666668
2021-03-16 16:00:00,20413.0
2021-03-16 17:00:00,22119.916666666668
2021-03-16 18:00:00,24423.916666666668
2021-03-16 19:00:00,26494.083333333332
2021-03-16 20:00:00,26604.833333333332
2021-03-16 21:00:00,25864.416666666668
2021-03-16 22:00:00,24339.916666666668
2021-03-16 23:00:00,22841.0
