date,Megawatts
2020-10-07 00:00:00,23945.076923076922
2020-10-07 01:00:00,22687.833333333332
2020-10-07 02:00:00,21857.416666666668
2020-10-07 03:00:00,21388.416666666668
2020-10-07 04:00:00,21466.416666666668
2020-10-07 05:00:00,22411.166666666668
2020-10-07 06:00:00,23878.416666666668
2020-10-07 07:00:00,24832.416666666668
2020-10-07 08:00:00,25305.333333333332
2020-10-07 09:00:00,25332.0
2020-10-07 10:00:00,25409.75
2020-10-07 11:00:00,25869.083333333332
2020-10-07 12:00:00,26835.5
2020-10-07 13:00:00,28205.75
2020-10-07 14:00:00,29771.916666666668
2020-10-07 15:00:00,31221.75
2020-10-07 16:00:00,32158.166666666668
2020-10-07 17:00:00,32525.583333333332
2020-10-07 18:00:00,32082.666666666668
2020-10-07 19:00:00,31457.416666666668
2020-10-07 20:00:00,30204.416666666668
2020-10-07 21:00:00,28671.75
2020-10-07 22:00:00,26647.666666666668
2020-10-07 23:00:00,24810.727272727272
