date,Megawatts
2019-09-27 00:00:00,24683.76923076923
2019-09-27 01:00:00,23551.25
2019-09-27 02:00:00,22853.583333333332
2019-09-27 03:00:00,22442.583333333332
2019-09-27 04:00:00,22727.333333333332
2019-09-27 05:00:00,24028.0
2019-09-27 06:00:00,26171.416666666668
2019-09-27 07:00:00,27468.666666666668
2019-09-27 08:00:00,27862.416666666668
2019-09-27 09:00:00,28237.0
2019-09-27 10:00:00,28410.0
2019-09-27 11:00:00,28402.166666666668
2019-09-27 12:00:00,28680.666666666668
2019-09-27 13:00:00,28463.5
2019-09-27 14:00:00,28550.0
2019-09-27 15:00:00,28899.75
2019-09-27 16:00:00,29239.75
2019-09-27 17:00:00,29511.916666666668
2019-09-27 18:00:00,29714.5
2019-09-27 19:00:00,30111.666666666668
2019-09-27 20:00:00,29260.916666666668
2019-09-27 21:00:00,28125.0
2019-09-27 22:00:00,26413.5
2019-09-27 23:00:00,24707.454545454544
