date,Megawatts
2020-08-25 00:00:00,28704.30769230769
2020-08-25 01:00:00,27011.666666666668
2020-08-25 02:00:00,25834.083333333332
2020-08-25 03:00:00,25161.25
2020-08-25 04:00:00,25120.666666666668
2020-08-25 05:00:00,26054.916666666668
2020-08-25 06:00:00,27532.333333333332
2020-08-25 07:00:00,28658.416666666668
2020-08-25 08:00:00,29805.916666666668
2020-08-25 09:00:00,30515.5
2020-08-25 10:00:00,31641.5
2020-08-25 11:00:00,33311.333333333336
2020-08-25 12:00:00,35339.0
2020-08-25 13:00:00,37525.833333333336
2020-08-25 14:00:00,39387.25
2020-08-25 15:00:00,40985.166666666664
2020-08-25 16:00:00,41882.583333333336
2020-08-25 17:00:00,42404.5
2020-08-25 18:00:00,41530.083333333336
2020-08-25 19:00:00,39853.0
2020-08-25 20:00:00,38442.25
2020-08-25 21:00:00,36101.5
2020-08-25 22:00:00,33160.416666666664
2020-08-25 23:00:00,30392.363636363636
