date,Megawatts
2020-07-24 00:00:00,24833.153846153848
2020-07-24 01:00:00,23552.166666666668
2020-07-24 02:00:00,22697.666666666668
2020-07-24 03:00:00,22251.583333333332
2020-07-24 04:00:00,22297.666666666668
2020-07-24 05:00:00,23038.75
2020-07-24 06:00:00,23824.333333333332
2020-07-24 07:00:00,24615.833333333332
2020-07-24 08:00:00,25211.416666666668
2020-07-24 09:00:00,25200.333333333332
2020-07-24 10:00:00,25233.333333333332
2020-07-24 11:00:00,25744.25
2020-07-24 12:00:00,26508.0
2020-07-24 13:00:00,27721.083333333332
2020-07-24 14:00:00,29081.0
2020-07-24 15:00:00,30513.083333333332
2020-07-24 16:00:00,31816.833333333332
2020-07-24 17:00:00,32962.75
2020-07-24 18:00:00,33600.583333333336
2020-07-24 19:00:00,33083.75
2020-07-24 20:00:00,32098.833333333332
2020-07-24 21:00:00,30920.416666666668
2020-07-24 22:00:00,28790.75
2020-07-24 23:00:00,26666.0
