date,Megawatts
2020-12-22 00:00:00,21780.23076923077
2020-12-22 01:00:00,21023.25
2020-12-22 02:00:00,20566.5
2020-12-22 03:00:00,20475.333333333332
2020-12-22 04:00:00,20870.916666666668
2020-12-22 05:00:00,22065.75
2020-12-22 06:00:00,23914.5
2020-12-22 07:00:00,25021.5
2020-12-22 08:00:00,25183.916666666668
2020-12-22 09:00:00,24448.416666666668
2020-12-22 10:00:00,23750.5
2020-12-22 11:00:00,23047.416666666668
2020-12-22 12:00:00,22670.25
2020-12-22 13:00:00,22706.5
2020-12-22 14:00:00,23405.666666666668
2020-12-22 15:00:00,24330.583333333332
2020-12-22 16:00:00,25892.083333333332
2020-12-22 17:00:00,28511.0
2020-12-22 18:00:00,28672.166666666668
2020-12-22 19:00:00,28174.083333333332
2020-12-22 20:00:00,27481.833333333332
2020-12-22 21:00:00,26414.25
2020-12-22 22:00:00,24806.666666666668
2020-12-22 23:00:00,23213.454545454544
