date,Megawatts
2019-01-19 00:00:00,20576.615384615383
2019-01-19 01:00:00,19652.5
2019-01-19 02:00:00,19096.25
2019-01-19 03:00:00,18819.416666666668
2019-01-19 04:00:00,18968.75
2019-01-19 05:00:00,19616.833333333332
2019-01-19 06:00:00,20683.916666666668
2019-01-19 07:00:00,21135.166666666668
2019-01-19 08:00:00,21055.75
2019-01-19 09:00:00,20565.5
2019-01-19 10:00:00,20032.333333333332
2019-01-19 11:00:00,19526.0
2019-01-19 12:00:00,19276.75
2019-01-19 13:00:00,19388.583333333332
2019-01-19 14:00:00,19808.166666666668
2019-01-19 15:00:00,20676.75
2019-01-19 16:00:00,22167.583333333332
2019-01-19 17:00:00,24243.25
2019-01-19 18:00:00,24799.5
2019-01-19 19:00:00,24385.25
2019-01-19 20:00:00,23796.25
2019-01-19 21:00:00,22914.75
2019-01-19 22:00:00,21766.416666666668
2019-01-19 23:00:00,20525.363636363636
