date,Megawatts
2020-02-08 00:00:00,21628.615384615383
2020-02-08 01:00:00,20933.583333333332
2020-02-08 02:00:00,20411.333333333332
2020-02-08 03:00:00,20198.666666666668
2020-02-08 04:00:00,20401.583333333332
2020-02-08 05:00:00,21087.333333333332
2020-02-08 06:00:00,22159.083333333332
2020-02-08 07:00:00,22536.666666666668
2020-02-08 08:00:00,21996.75
2020-02-08 09:00:00,21062.916666666668
2020-02-08 10:00:00,19955.916666666668
2020-02-08 11:00:00,19110.416666666668
2020-02-08 12:00:00,18532.0
2020-02-08 13:00:00,18467.5
2020-02-08 14:00:00,18985.5
2020-02-08 15:00:00,20037.583333333332
2020-02-08 16:00:00,21814.833333333332
2020-02-08 17:00:00,24281.666666666668
2020-02-08 18:00:00,25675.916666666668
2020-02-08 19:00:00,25383.5
2020-02-08 20:00:00,24913.25
2020-02-08 21:00:00,24186.833333333332
2020-02-08 22:00:00,22951.0
2020-02-08 23:00:00,21656.166666666668
