Net Demand 01/24/2022,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour-ahead forecast,20544,20372,20372,20372,20299,20299,20299,20192,20192,20192,20025,20025,20025,19909,19909,19909,19813,19813,19813,19730,19730,19730,19702,19702,19702,19646,19646,19646,19593,19593,19593,19585,19585,19585,19608,19608,19608,19665,19665,19665,19789,19789,19789,19831,19831,19831,20068,20068,20068,20346,20346,20346,20612,20612,20612,20863,20863,20863,21379,21379,21379,21862,21862,21862,22243,22243,22243,22721,22721,22721,23557,23557,23557,24230,24230,24230,24853,24853,24853,25282,25282,25282,25799,25799,25799,26121,26121,26121,26169,26169,26169,26113,26113,26113,25971,25971,25971,25578,25578,25578,25357,25357,25357,24848,24848,24848,24523,24523,24523,24073,24073,24073,23598,23598,23598,23240,23240,23240,22930,22930,22930,22553,22553,22553,22173,22173,22173,21756,21756,21756,21624,21624,21624,21463,21463,21463,21303,21303,21303,21023,21023,21023,20748,20748,20748,20666,20666,20666,20705,20705,20705,20735,20735,20735,20792,20792,20792,20831,20831,20831,20867,20867,20867,21027,21027,21027,21231,21231,21231,21249,21249,21249,21392,21392,21392,21645,21645,21645,21888,21888,21888,22242,22242,22242,22629,22629,22629,23038,23038,23038,23439,23439,23439,24081,24081,24081,24631,24631,24631,25202,25202,25202,25910,25910,25910,26684,26684,26684,27172,27172,27172,27456,27456,27456,27678,27678,27678,27660,27660,27660,27586,27586,27586,27413,27413,27413,27159,27159,27159,26986,26986,26986,26854,26854,26854,26717,26717,26717,26508,26508,26508,26310,26310,26310,26053,26053,26053,25827,25827,25827,25603,25603,25603,25404,25404,25404,25134,25134,25134,24676,24676,24676,24286,24286,24286,23902,23902,23902,23464,23464,23464,23098,23098,23098,22754,22754,22754,22440,22440,22440,22157,22157,22157,21881,21881,21881,21659,21659,21659
Demand,20445,20453,20481,20477,20418,20375,20333,20276,20197,20135,20112,20062,20004,19974,19939,19903,19886,19824,19816,19774,19739,19720,19699,19661,19639,19624,19616,19607,19578,19610,19596,19579,19574,19546,19526,19535,19545,19641,19690,19709,19740,19719,19726,19783,19784,19843,19857,19915,19953,20124,20289,20326,20410,20454,20499,20611,20693,20789,20873,20954,21060,21324,21588,21784,21908,22007,22122,22332,22492,22610,22729,22887,23073,23463,23899,24123,24370,24505,24676,24926,25095,25259,25377,25505,25597,25763,26067,26123,26213,26261,26218,26194,26164,26096,25897,25779,25787,25842,25877,25770,25591,25436,25279,25176,25044,24886,24742,24619,24410,24327,24234,24071,23935,23799,23668,23531,23376,23266,23163,23051,22909,22752,22605,22403,22220,22187,22124,22036,21998,21877,21772,21718,21627,21487,21388,21331,21245,21067,20955,20881,20791,20761,20700,20676,20659,20677,20708,20665,20632,20676,20648,20649,20645,20646,20643,20658,20661,20631,20688,20730,20743,20768,20769,20841,20868,20912,20951,20914,20967,20996,21069,21113,21201,21261,21332,21365,21459,21546,21657,21736,21853,21910,22026,22162,22268,22425,22547,22653,22803,23014,23192,23399,23548,23653,23738,23953,24120,24326,24476,24657,24883,25109,25280,25489,25702,25784,25931,26149,26362,26582,26838,27100,27312,27459,27570,27651,27682,27669,27639,27614,27592,27577,27513,27472,27393,27377,27337,27318,27272,27210,27122,27089,27077,27030,26960,26914,26836,26810,26757,26682,26597,26541,26409,26370,26325,26285,26189,26121,26004,25920,25854,25760,25693,25669,25576,25477,25347,25223,25167,25060,24934,24838,24698,24574,24448,24247,24124,23979,23841,23750,23637,23485,23374,23223,23104,23004,22892,22748,22612,22526,22381,22277,22192,22091,21982,21889,21778,21684,
Day-ahead net forecast,20038,19366,19366,19366,19366,19366,19366,19366,19366,19366,19366,19366,19366,18653,18653,18653,18653,18653,18653,18653,18653,18653,18653,18653,18653,18320,18320,18320,18320,18320,18320,18320,18320,18320,18320,18320,18320,18355,18355,18355,18355,18355,18355,18355,18355,18355,18355,18355,18355,18990,18990,18990,18990,18990,18990,18990,18990,18990,18990,18990,18990,20543,20543,20543,20543,20543,20543,20543,20543,20543,20543,20543,20543,22955,22955,22955,22955,22955,22955,22955,22955,22955,22955,22955,22955,22225,22225,22225,22225,22225,22225,22225,22225,22225,22225,22225,22225,16140,16140,16140,16140,16140,16140,16140,16140,16140,16140,16140,16140,12053,12053,12053,12053,12053,12053,12053,12053,12053,12053,12053,12053,10214,10214,10214,10214,10214,10214,10214,10214,10214,10214,10214,10214,9156,9156,9156,9156,9156,9156,9156,9156,9156,9156,9156,9156,8431,8431,8431,8431,8431,8431,8431,8431,8431,8431,8431,8431,8432,8432,8432,8432,8432,8432,8432,8432,8432,8432,8432,8432,9393,9393,9393,9393,9393,9393,9393,9393,9393,9393,9393,9393,13136,13136,13136,13136,13136,13136,13136,13136,13136,13136,13136,13136,21051,21051,21051,21051,21051,21051,21051,21051,21051,21051,21051,21051,24659,24659,24659,24659,24659,24659,24659,24659,24659,24659,24659,24659,25128,25128,25128,25128,25128,25128,25128,25128,25128,25128,25128,25128,24698,24698,24698,24698,24698,24698,24698,24698,24698,24698,24698,24698,24106,24106,24106,24106,24106,24106,24106,24106,24106,24106,24106,24106,23280,23280,23280,23280,23280,23280,23280,23280,23280,23280,23280,23280,21950,21950,21950,21950,21950,21950,21950,21950,21950,21950,21950,21950,20596,20596,20596,20596,20596,20596,20596,20596,20596,20596,20596,20596
Net demand,18721,18674,18787,18767,18761,18696,18653,18641,18588,18524,18489,18434,18400,18331,18300,18230,18127,18083,18036,17969,17882,17869,17828,17807,17791,17707,17685,17656,17642,17644,17622,17633,17641,17631,17681,17673,17636,17742,17800,17856,17877,17871,17887,17919,17984,18033,18089,18187,18220,18367,18542,18652,18712,18794,18873,18947,19065,19152,19224,19373,19447,19713,19986,20238,20418,20565,20691,20906,21113,21296,21410,21588,21793,22114,22671,22922,23252,23411,23575,23871,24133,24301,24402,24547,24561,24556,24702,24542,24383,24069,23638,23154,22593,22009,21314,20630,20017,19505,18926,18324,17643,16988,16306,15792,15276,14835,14493,14113,13770,13436,13232,13001,12717,12500,12325,12149,11941,11801,11649,11518,11394,11212,10968,10805,10475,10445,10426,10403,10384,10336,10290,10217,10139,10129,9997,9971,9917,9789,9679,9594,9547,9472,9431,9415,9413,9488,9506,9521,9463,9351,9362,9337,9311,9293,9256,9277,9264,9223,9227,9247,9275,9252,9246,9285,9282,9321,9311,9280,9295,9220,9267,9305,9356,9456,9553,9589,9678,9855,9990,10201,10397,10652,10933,11212,11523,11919,12320,12783,13302,13923,14626,15313,16010,16813,17446,18127,18826,19481,20146,20777,21460,22042,22521,22946,23296,23533,23749,24034,24295,24531,24731,24924,25042,25116,25138,25207,25190,25193,25069,24987,24904,24841,24751,24635,24560,24485,24436,24388,24317,24300,24216,24205,24212,24187,24156,24165,24184,24202,24219,24260,24222,24282,24229,24242,24247,24240,24198,24127,24062,23926,23815,23722,23608,23574,23477,23383,23267,23071,22977,22840,22703,22624,22520,22460,22355,22210,22038,21985,21877,21790,21697,21609,21527,21439,21302,21180,21018,20843,20671,20543,20363,20197,20069,19931,19822,19709,19575,19432,
Solar,-40,-40,-40,-40,-40,-40,-40,-41,-42,-42,-42,-42,-42,-42,-42,-42,-42,-41,-41,-41,-41,-42,-42,-42,-41,-42,-42,-42,-42,-42,-42,-43,-42,-42,-42,-42,-42,-43,-43,-43,-44,-44,-44,-44,-44,-45,-46,-46,-47,-47,-46,-47,-46,-46,-46,-46,-47,-47,-47,-47,-46,-47,-46,-46,-46,-47,-47,-47,-47,-46,-46,-46,-46,-44,-44,-44,-44,-44,-43,-42,-38,-28,1,63,147,288,485,747,1039,1389,1813,2278,2795,3332,3880,4449,5010,5641,6295,6852,7382,7895,8385,8823,9194,9482,9687,9934,10123,10282,10408,10518,10626,10704,10770,10802,10835,10883,10920,10938,10928,10938,10929,10924,10937,10921,10869,10834,10810,10778,10763,10762,10739,10661,10639,10621,10595,10575,10545,10530,10514,10500,10487,10478,10454,10407,10389,10393,10407,10504,10527,10543,10559,10555,10557,10568,10602,10639,10677,10700,10717,10733,10755,10764,10773,10787,10808,10818,10844,10909,10926,10912,10899,10883,10849,10822,10768,10701,10616,10521,10393,10229,10033,9861,9653,9371,9033,8648,8253,7778,7279,6746,6149,5479,4871,4325,3774,3218,2689,2170,1691,1307,988,720,497,420,227,153,104,90,56,38,39,40,42,42,42,10,55,83,83,83,83,83,81,81,81,81,81,83,83,84,83,83,82,81,79,78,72,61,43,19,10,9,10,10,10,10,9,10,10,9,9,-10,-12,-12,-12,-12,-11,-12,-12,-12,-25,-40,-40,-40,-41,-40,-41,-41,-41,-41,-41,-41,-40,-41,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40
Wind,1795,1784,1764,1746,1737,1739,1726,1701,1678,1671,1680,1685,1677,1683,1707,1740,1783,1807,1836,1865,1896,1913,1912,1903,1918,1952,1986,1997,1993,2010,2011,1990,1973,1960,1924,1906,1916,1911,1905,1895,1890,1895,1894,1879,1863,1834,1799,1766,1740,1731,1724,1707,1703,1685,1665,1657,1657,1649,1637,1601,1589,1557,1546,1527,1484,1448,1420,1389,1356,1323,1300,1280,1249,1191,1154,1136,1103,1076,1055,1001,944,918,900,882,864,837,816,808,809,816,814,816,822,820,813,789,752,704,688,686,669,649,639,624,629,641,640,635,638,640,643,633,644,650,644,640,633,640,646,640,660,680,735,786,826,839,849,831,812,786,778,767,763,767,765,773,769,777,762,777,785,797,801,798,780,779,776,782,787,795,787,777,779,801,806,815,788,778,761,768,768,763,767,779,785,795,812,823,825,838,859,875,894,900,915,935,954,955,973,973,989,987,1002,1024,1041,1062,1106,1150,1170,1192,1212,1238,1281,1303,1331,1388,1444,1504,1557,1599,1627,1671,1714,1751,1802,1830,1854,1872,1865,1882,1953,2054,2155,2258,2336,2395,2423,2471,2524,2562,2615,2664,2719,2772,2794,2811,2848,2861,2875,2876,2837,2807,2788,2773,2753,2681,2604,2540,2470,2414,2345,2272,2200,2136,2081,2053,2027,2012,1998,2016,2041,2079,2109,2119,2138,2153,2170,2199,2228,2281,2283,2273,2253,2208,2181,2166,2141,2093,2055,2037,2022,1979,1919,1889,1885,1909,1964,2010,2041,2070,2113,2160,2202,2242,2249,2260,2290,2335
