Net Demand 04/04/2020,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour-ahead forecast,20151,19950,19950,19950,19710,19710,19710,19489,19489,19489,19241,19241,19241,19015,19015,19015,18833,18833,18833,18648,18648,18648,18480,18480,18480,18369,18369,18369,18276,18276,18276,18164,18164,18164,18013,18013,18013,17915,17915,17915,17893,17893,17893,17842,17842,17842,17814,17814,17814,17891,17891,17891,17907,17907,17907,17955,17955,17955,18025,18025,18025,18226,18226,18226,18245,18245,18245,18485,18485,18485,18588,18588,18588,18896,18896,18896,18968,18968,18968,18969,18969,18969,18951,18951,18951,19054,19054,19054,19109,19109,19109,19060,19060,19060,19004,19004,19004,19134,19134,19134,19062,19062,19062,19153,19153,19153,19065,19065,19065,19281,19281,19281,19167,19167,19167,19271,19271,19271,19270,19270,19270,19244,19244,19244,19169,19169,19169,19038,19038,19038,18993,18993,18993,18803,18803,18803,18769,18769,18769,18545,18545,18545,18396,18396,18396,18255,18255,18255,18292,18292,18292,18225,18225,18225,18094,18094,18094,17968,17968,17968,17907,17907,17907,17949,17949,17949,17863,17863,17863,17865,17865,17865,17699,17699,17699,17847,17847,17847,17927,17927,17927,17925,17925,17925,17954,17954,17954,18132,18132,18132,18304,18304,18304,18449,18449,18449,18742,18742,18742,19149,19149,19149,19431,19431,19431,19725,19725,19725,19975,19975,19975,20615,20615,20615,20997,20997,20997,21447,21447,21447,21728,21728,21728,22101,22101,22101,22443,22443,22443,22723,22723,22723,23256,23256,23256,23808,23808,23808,23933,23933,23933,23713,23713,23713,23555,23555,23555,23380,23380,23380,23149,23149,23149,22957,22957,22957,22723,22723,22723,22480,22480,22480,22171,22171,22171,21849,21849,21849,21608,21608,21608,21257,21257,21257,20900,20900,20900,20568,20568,20568,20246,20246,20246,19936,19936,19936,19701,19701,19701
Demand,20017,20007,19911,19817,19701,19623,19564,19492,19414,19329,19262,19197,19130,19053,19004,18917,18852,18805,18742,18699,18655,18575,18541,18515,18463,18366,18306,18264,18218,18180,18165,18140,18115,18052,18026,17993,17970,17976,17982,17947,17950,17926,17757,17751,17889,17783,17714,17805,17857,17865,17893,17910,17911,17912,17910,17926,17963,17974,17991,17999,18040,17965,18045,18267,18305,18320,18338,18416,18440,18478,18516,18577,18626,18778,18869,18945,19010,19027,19034,19036,19027,18988,18959,18927,18921,18969,18976,18976,18986,18958,18966,18991,19011,19006,18992,19033,18955,18996,19232,19215,19127,19252,19230,19226,19215,19223,19195,19184,19151,19186,19168,19292,19337,19316,19308,19312,19298,19289,19263,19139,18903,18926,18932,19038,19206,19199,19157,19099,19049,19011,18834,18805,18845,18770,18679,18648,18610,18533,18530,18473,18416,18401,18342,18322,18312,18310,18254,18239,18247,18217,18160,18126,18050,18052,18018,17992,17979,17977,17947,17922,17884,17884,17859,17835,17795,17796,17787,17758,17686,17652,17626,17667,17679,17731,17778,17807,17801,17768,17803,17824,17813,17770,17759,17862,17890,17952,18003,18066,18072,18177,18241,18248,18239,18288,18291,18399,18611,18762,18842,18973,19100,19195,19313,19494,19595,19731,19866,20026,20150,20328,20421,20565,20685,20847,20968,21142,21306,21257,21370,21485,21660,21782,21876,21995,22108,22188,22186,22368,22636,22707,22843,23028,23157,23341,23486,23619,23693,23765,23758,23734,23672,23691,23664,23628,23560,23527,23473,23400,23327,23240,23194,23102,22981,22953,22916,22843,22728,22667,22603,22513,22410,22341,22214,22160,22015,21906,21821,21715,21576,21509,21390,21288,21166,21092,20966,20871,20717,20645,20607,20497,20361,20262,20147,20050,19968,19865,19746,19670,19589
Day-ahead net forecast,Net demand,16025,16028,15966,15901,15786,15696,15640,15566,15504,15393,15322,15194,15091,15005,14965,14933,14867,14843,14740,14750,14751,14768,14786,14813,14758,14641,14520,14468,14427,14377,14340,14288,14221,14127,14093,14070,14074,14101,14126,14097,14149,14166,13993,13894,13930,13767,13671,13751,13857,13933,14034,14029,14053,14124,14197,14296,14374,14438,14481,14524,14637,14607,14673,14907,14933,14972,14989,15088,15135,15198,15291,15409,15475,15629,15753,15821,15893,15929,15929,15895,15846,15727,15586,15420,15250,15078,14787,14415,14006,13493,13057,12606,12179,11692,11200,10787,10290,9740,9476,9137,8808,8628,8359,8201,7994,7820,7538,7509,7330,7006,6948,7165,7309,7178,7198,7299,7460,7499,7461,7352,6988,6762,6726,6871,7021,6912,6730,6673,6639,6676,6720,6887,7161,7065,6902,6881,6787,6827,6803,6706,6660,6629,6640,6687,6878,7030,6900,6880,6920,6968,7010,6955,6827,6879,6859,6852,6855,6790,6701,6776,6872,6890,6922,6956,6978,6851,6711,6595,6576,6575,6514,6489,6444,6335,6182,6144,6353,6358,6329,6357,6351,6294,6134,6064,6149,6221,6188,6037,6050,6225,6439,6581,6696,6728,6586,6488,6495,6667,6794,6865,6978,7119,7449,7604,7987,9149,9548,9984,10431,10672,10679,10486,10708,11080,11480,12049,12743,13271,13989,14683,15370,15890,16366,16914,17403,17857,18154,18591,19103,19382,19721,20045,20299,20626,20857,21053,21143,21242,21279,21284,21229,21292,21343,21344,21282,21230,21210,21167,21132,21076,21061,21004,20945,20971,20993,20946,20862,20808,20774,20697,20625,20555,20417,20364,20229,20100,20006,19867,19710,19636,19514,19395,19253,19168,19052,18994,18862,18786,18749,18640,18515,18423,18341,18262,18198,18103,17995,17912,
Solar,-34,-34,-34,-34,-34,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-34,-35,-35,-35,-35,-35,-35,-35,-35,-35,-36,-35,-35,-35,-36,-36,-36,-36,-36,-37,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-37,-37,-37,-36,-36,-37,-37,-37,-37,-36,-36,-36,-36,-36,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-38,-35,-25,-3,45,125,252,422,641,918,1252,1634,2047,2509,2974,3471,3982,4490,4997,5490,5920,6544,7071,7463,7766,8048,8319,8455,8650,8804,9119,9216,9337,9745,9864,9827,9709,9842,9870,9804,9697,9602,9613,9622,9686,9987,10039,9988,9957,10013,10091,10117,10077,10053,9884,9690,9434,9428,9446,9362,9400,9280,9269,9353,9379,9452,9382,9360,9196,8946,9027,8998,8919,8886,8711,8739,8711,8657,8538,8499,8362,8425,8435,8326,8128,8019,7915,7810,7657,7712,7757,7739,7579,7448,7428,7431,7452,7539,7734,7806,7567,7442,7492,7492,7428,7429,7491,7625,7592,7556,7692,8016,8070,8116,8082,8000,7908,7829,7932,8090,8243,8312,8241,8249,8147,8043,7737,7754,7671,6720,6393,6252,5876,5852,5872,6184,6064,5805,5577,5223,4712,4255,3677,3211,2735,2336,1992,1578,1203,888,647,457,314,209,115,35,11,-17,-38,-37,-37,-36,-36,-36,-36,-35,-35,-35,-35,-35,-35,-35,-35,-35,-34,-34,-34,-34,-34,-34,-34,-34,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35
Wind,4022,4017,3989,3960,3949,3967,3960,3963,3953,3970,3976,4028,4075,4081,4084,4025,4022,3991,4034,3997,3951,3861,3801,3739,3742,3752,3815,3825,3837,3831,3862,3879,3923,3955,3976,3964,3939,3915,3895,3893,3849,3800,3799,3876,3969,4049,4078,4090,4048,3980,3910,3914,3903,3842,3762,3684,3625,3586,3544,3522,3453,3405,3400,3392,3400,3389,3383,3365,3348,3324,3272,3209,3189,3186,3157,3159,3152,3136,3124,3140,3122,3123,3095,3056,2997,2921,2869,2850,2840,2867,2849,2812,2763,2736,2691,2682,2650,2598,2585,2567,2505,2502,2522,2521,2547,2536,2509,2459,2423,2392,2369,2338,2308,2285,2258,2232,2184,2177,2194,2179,2177,2155,2165,2183,2208,2253,2307,2324,2332,2312,2290,2283,2278,2263,2326,2394,2428,2437,2444,2420,2370,2345,2326,2304,2291,2315,2325,2368,2402,2421,2428,2436,2494,2535,2612,2663,2746,2748,2807,2856,2902,2981,3033,3100,3149,3210,3286,3432,3546,3626,3681,3716,3784,3808,3824,3886,3925,3954,3976,3985,4025,4043,4084,4166,4165,4166,4085,4012,3941,3866,3748,3693,3657,3690,3755,3778,3818,3812,3792,3849,3963,4086,4136,4122,4077,3986,3923,3883,3867,3809,3804,3884,3947,3998,3972,3975,3938,3874,3806,3695,3645,3616,3604,3581,3569,3508,3439,3360,3258,3155,3042,2962,2871,2746,2681,2602,2588,2566,2525,2490,2483,2448,2370,2326,2314,2331,2311,2278,2240,2207,2177,2146,2088,2028,1969,1938,1913,1900,1871,1858,1831,1821,1836,1834,1828,1842,1851,1884,1901,1912,1912,1927,1949,1960,1959,1921,1900,1890,1900,1899,1889,1882,1852,1831,1811,1802,1792,1795
