Net Demand 06/16/2021,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour-ahead forecast,28573,28163,28163,28163,27691,27691,27691,27157,27157,27157,26717,26717,26717,26321,26321,26321,25900,25900,25900,25484,25484,25484,25215,25215,25215,24942,24942,24942,24729,24729,24729,24511,24511,24511,24357,24357,24357,24217,24217,24217,24101,24101,24101,23972,23972,23972,23984,23984,23984,24063,24063,24063,24042,24042,24042,24070,24070,24070,24340,24340,24340,24586,24586,24586,24611,24611,24611,24589,24589,24589,25001,25001,25001,25358,25358,25358,25621,25621,25621,25870,25870,25870,26205,26205,26205,26416,26416,26416,26884,26884,26884,27065,27065,27065,27588,27588,27588,27704,27704,27704,27890,27890,27890,27880,27880,27880,28173,28173,28173,28159,28159,28159,28235,28235,28235,28533,28533,28533,28714,28714,28714,29093,29093,29093,29357,29357,29357,29558,29558,29558,29884,29884,29884,30192,30192,30192,30524,30524,30524,30946,30946,30946,31288,31288,31288,31845,31845,31845,32365,32365,32365,32675,32675,32675,33194,33194,33194,33679,33679,33679,34193,34193,34193,34657,34657,34657,35124,35124,35124,35500,35500,35500,36139,36139,36139,36455,36455,36455,36863,36863,36863,37258,37258,37258,37681,37681,37681,38049,38049,38049,38174,38174,38174,38288,38288,38288,38478,38478,38478,38730,38730,38730,38853,38853,38853,39161,39161,39161,39110,39110,39110,39222,39222,39222,38990,38990,38990,38933,38933,38933,39009,39009,39009,38922,38922,38922,38524,38524,38524,37811,37811,37811,37575,37575,37575,37259,37259,37259,37046,37046,37046,37007,37007,37007,36933,36933,36933,36715,36715,36715,36157,36157,36157,35823,35823,35823,35291,35291,35291,34736,34736,34736,34032,34032,34032,33382,33382,33382,32702,32702,32702,31889,31889,31889,31134,31134,31134,30467,30467,30467,29832,29832,29832,29197,29197,29197,28690,28690,28690
Demand,28537,28371,28253,28115,28016,27840,27611,27540,27351,27192,27041,26851,26698,26559,26430,26277,26061,25982,25977,25850,25653,25540,25453,25360,25275,25196,25147,25046,24988,24904,24774,24685,24609,24524,24504,24403,24370,24338,24306,24241,24202,24147,24099,24093,24050,24002,23993,24012,23972,23930,23949,24001,23980,23981,23965,23982,24026,24064,24040,24091,24118,24265,24394,24503,24580,24661,24706,24764,24781,24779,24772,24788,24800,25080,25278,25323,25429,25463,25514,25590,25658,25709,25752,25829,25944,26361,26590,26687,26679,26815,26870,27123,27188,27236,27210,27232,27275,27604,27713,27638,27595,27725,27809,27844,27867,27751,27761,27827,27812,27907,27945,28010,28174,28211,28197,28234,28232,28357,28477,28614,28754,28866,28906,28964,29018,29076,29156,29205,29370,29453,29467,29566,29640,29812,30004,30135,30312,30419,30509,30577,30701,30871,31082,31209,31428,31607,31652,31771,31876,31983,32132,32316,32482,32577,32758,32997,33099,33305,33597,33747,33811,33928,34078,34206,34463,34610,34723,34817,35020,35216,35393,35550,35561,35775,35958,36000,36201,36385,36485,36649,36808,36929,37155,37225,37277,37502,37641,37679,37772,37840,37872,37801,37989,37999,38040,38115,38240,38363,38565,38755,38810,38887,38737,38876,38938,38797,38699,38781,38850,38945,39031,39037,39062,39085,39119,39150,39137,39046,39036,39051,39047,39061,39059,39045,38845,38625,38574,38498,38469,38245,38105,37994,37934,37851,37757,37641,37572,37537,37392,37365,37261,37225,37128,37116,37117,37074,36946,36847,36709,36660,36553,36475,36331,36177,36104,35904,35828,35742,35553,35381,35194,34974,34805,34618,34414,34003,33787,33567,33302,33093,32837,32581,32358,32104,31854,31616,31381,31063,30854,30658,30393,30208,29992,29772,29587,29363,29155,29003,
Day-ahead net forecast,Net demand,26293,26284,26136,26028,25930,25804,25587,25476,25336,25166,25029,24842,24682,24560,24425,24287,24133,23946,23931,23870,23674,23545,23453,23405,23328,23289,23247,23209,23122,23102,22963,22849,22677,22635,22588,22559,22481,22462,22396,22335,22298,22253,22188,22147,22126,22087,22094,22118,22120,22107,22155,22253,22353,22374,22413,22419,22513,22624,22655,22709,22796,22966,23231,23436,23609,23734,23801,23894,23982,23978,23967,23983,23922,24022,24136,24050,23910,23751,23563,23338,23162,22910,22741,22561,22340,22318,22482,22360,22121,22029,21659,21353,21137,20892,20773,20439,19885,19764,19745,19518,19267,19020,18831,18773,18651,18447,18171,18247,18345,18339,18635,18651,18527,18529,18507,18581,18603,18602,18538,18379,18313,18054,18012,17972,18036,17957,17847,17961,18008,17955,17951,18120,18316,18468,18685,18883,19023,19204,19218,19203,19214,19327,19285,19443,19628,19690,19716,19613,19655,19853,19992,20266,20513,20686,20756,20997,21353,21481,21637,21790,21782,21963,22143,22429,22786,22996,23170,23130,23250,23531,23645,23708,23831,24011,24476,24647,24714,24843,25066,25182,25343,25472,25471,25509,25551,25703,25973,26193,26269,26577,26710,26781,26912,26920,26977,27188,27217,27445,27645,27950,27952,28140,28181,28158,28333,28405,28446,28699,29056,29255,29491,29630,29756,29957,30255,30471,30653,30812,31001,31312,31598,31869,32198,32509,32820,32932,33179,33338,33698,33855,33953,34109,34161,34223,34303,34321,34411,34521,34485,34493,34464,34453,34412,34346,34335,34254,34217,34079,33852,33751,33680,33459,33335,33161,33068,32883,32758,32662,32450,32345,32084,31860,31654,31457,31262,30995,30693,30423,30184,29876,29657,29406,29121,28927,28819,28523,28266,27958,27765,27514,27325,27091,26908,26781,26626,26451,26242,26137,
Solar,-4,-32,-38,-38,-38,-38,-38,-38,-37,-38,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-38,-37,-37,-37,-37,-37,-37,-37,-38,-37,-38,-38,-38,-37,-37,-38,-38,-38,-37,-38,-38,-40,-40,-40,-40,-40,-39,-40,-40,-40,-40,-40,-40,-39,-38,-35,-23,8,58,132,233,362,535,707,894,1115,1365,1620,1837,2031,2246,2582,2875,3177,3434,3637,3868,4289,4833,5171,5392,5571,5954,6494,6932,7155,7297,7446,7729,8137,8175,8433,8603,8771,8798,8749,8756,8558,8589,8788,8900,8928,8850,8849,8981,9215,9533,9808,10196,10323,10427,10452,10539,10678,10663,10764,10958,10975,10842,10726,10665,10684,10642,10673,10662,10732,10792,10867,10918,11073,11081,11044,11171,11236,11311,11370,11233,11143,11113,10952,10882,10872,10861,10708,10655,10784,10830,10857,10759,10669,10534,10386,10365,10369,10499,10573,10496,10526,10661,10621,10475,10191,10054,10121,10173,10110,10062,10061,10036,10267,10364,10287,10266,10134,9996,9932,9690,9563,9291,9219,9273,9188,9037,9032,8902,8788,8645,8729,8600,8500,8446,8316,8154,7929,7693,7430,7296,7156,6958,6864,6665,6440,6227,6040,5836,5596,5355,5092,4793,4466,4151,3668,3334,3023,2775,2441,2095,1770,1543,1313,1105,927,750,601,467,364,264,191,134,99,86,79,58,22,23,23,24,23,24,25,25,25,26,26,26,26,27,27,27,27,27,28,-5,-27,-21,-26,-26,-26,-26,-26,-23,-26,-24,-25,-27,-27,-27,-27,-26,-26,-25,-21,-21,-24,-25
Wind,2308,2174,2173,2171,2168,2152,2151,2144,2133,2118,2122,2120,2102,2098,2091,2083,2083,2089,2081,2079,2078,2079,2068,2032,2003,1978,1946,1927,1899,1883,1894,1936,1968,1960,1943,1928,1925,1937,1957,1970,1952,1952,1970,1992,1986,1963,1939,1923,1905,1876,1819,1759,1687,1638,1602,1584,1544,1471,1429,1390,1341,1277,1162,1056,984,940,904,870,851,827,801,757,734,722,727,746,780,810,842,873,904,938,962,1016,996,975,928,876,882,918,893,856,913,940,904,870,845,827,811,856,902,923,909,860,814,767,767,760,746,751,760,771,768,774,806,798,781,715,732,684,622,580,562,538,545,578,559,549,548,514,516,552,571,574,579,559,525,528,537,545,557,578,599,642,662,694,740,786,794,838,892,877,926,959,1045,1051,1046,1061,1057,1076,1112,1162,1213,1179,1182,1169,1152,1134,1132,1127,1141,1123,1129,1177,1232,1254,1283,1304,1312,1336,1351,1340,1359,1355,1405,1459,1489,1482,1472,1515,1617,1713,1765,1810,1825,1855,1909,1970,2033,2096,2090,2118,2156,2207,2266,2300,2329,2326,2346,2355,2378,2411,2414,2429,2404,2432,2422,2411,2397,2374,2353,2369,2384,2404,2412,2376,2369,2414,2346,2346,2391,2417,2487,2558,2582,2606,2601,2568,2585,2643,2631,2660,2666,2682,2722,2787,2753,2800,2901,2887,2925,3045,3033,3033,3053,3056,3065,3132,3142,3095,3158,3181,3182,3224,3206,3176,3195,3289,3281,3312,3309,3316,3351,3289,3182,3210,3240,3233,3229,3253,3215,3211,3187,3112,3056,3026,2999,2939
