Net Demand 01/18/2022,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour-ahead forecast,21233,21040,21040,21040,20885,20885,20885,20700,20700,20700,20525,20525,20525,20367,20367,20367,20214,20214,20214,20068,20068,20068,19984,19984,19984,19911,19911,19911,19829,19829,19829,19747,19747,19747,19757,19757,19757,19775,19775,19775,19765,19765,19765,19823,19823,19823,19992,19992,19992,20179,20179,20179,20383,20383,20383,20533,20533,20533,20901,20901,20901,21328,21328,21328,21708,21708,21708,22105,22105,22105,22802,22802,22802,23459,23459,23459,23989,23989,23989,24270,24270,24270,24746,24746,24746,25056,25056,25056,25162,25162,25162,25122,25122,25122,25200,25200,25200,25135,25135,25135,24946,24946,24946,24730,24730,24730,24503,24503,24503,24246,24246,24246,23967,23967,23967,23649,23649,23649,23420,23420,23420,23120,23120,23120,22845,22845,22845,22793,22793,22793,22570,22570,22570,22421,22421,22421,22051,22051,22051,22058,22058,22058,21949,21949,21949,21911,21911,21911,21906,21906,21906,21861,21861,21861,21763,21763,21763,21789,21789,21789,21929,21929,21929,22013,22013,22013,22172,22172,22172,22198,22198,22198,22109,22109,22109,22294,22294,22294,22505,22505,22505,22823,22823,22823,22995,22995,22995,23362,23362,23362,23709,23709,23709,24157,24157,24157,24673,24673,24673,25392,25392,25392,26073,26073,26073,26768,26768,26768,27269,27269,27269,27532,27532,27532,27582,27582,27582,27501,27501,27501,27355,27355,27355,27246,27246,27246,27019,27019,27019,26852,26852,26852,26695,26695,26695,26555,26555,26555,26353,26353,26353,26134,26134,26134,25956,25956,25956,25686,25686,25686,25422,25422,25422,25185,25185,25185,24938,24938,24938,24616,24616,24616,24252,24252,24252,23897,23897,23897,23425,23425,23425,23023,23023,23023,22643,22643,22643,22317,22317,22317,21979,21979,21979,21708,21708,21708,21478,21478,21478
Demand,21117,21131,21148,21069,21012,20937,20861,20806,20756,20719,20648,20562,20510,20464,20374,20312,20274,20220,20167,20106,20103,20062,20008,19980,19956,19931,19900,19868,19832,19776,19766,19768,19757,19746,19715,19705,19664,19689,19704,19717,19753,19739,19754,19761,19775,19753,19784,19818,19853,19940,19998,20046,20082,20152,20171,20239,20307,20424,20487,20545,20621,20821,21065,21240,21341,21428,21537,21684,21833,21959,22075,22155,22240,22501,22841,23072,23252,23429,23546,23790,24024,24147,24253,24372,24466,24705,24920,24998,25086,25083,25114,25180,25170,25181,25098,25103,25118,25111,25105,25057,25040,24969,24954,24858,24741,24704,24583,24486,24384,24359,24317,24259,24129,24032,24032,24032,23658,23671,23636,23576,23417,23305,23237,23192,23181,23018,22935,22826,22786,22689,22667,22452,22390,22303,22279,22136,22152,22185,22097,22085,22043,22018,21974,21880,21868,21824,21815,21792,21829,21743,21778,21672,21655,21586,21592,21568,21592,21643,21677,21683,21744,21740,21720,21752,21817,21829,21845,21870,21846,21885,21899,21922,21947,22081,22068,22133,22204,22198,22296,22421,22490,22441,22515,22617,22742,22834,22955,23091,23154,23288,23448,23577,23664,23779,23881,24056,24254,24476,24636,24846,24968,25129,25345,25562,25766,25942,26099,26409,26641,26832,27032,27234,27359,27470,27568,27580,27555,27513,27477,27443,27438,27445,27428,27378,27326,27270,27258,27203,27096,27039,26968,26915,26896,26836,26801,26738,26690,26646,26577,26512,26474,26364,26295,26253,26166,26111,26022,25906,25810,25715,25667,25604,25474,25459,25431,25462,25374,25198,25085,25002,24927,24857,24714,24590,24449,24258,24052,23925,23794,23666,23521,23376,23237,23149,23002,22878,22753,22596,22463,22384,22194,22120,22021,21948,21802,21726,21632,21512,
Day-ahead net forecast,19922,18830,18830,18830,18830,18830,18830,18830,18830,18830,18830,18830,18830,17988,17988,17988,17988,17988,17988,17988,17988,17988,17988,17988,17988,17541,17541,17541,17541,17541,17541,17541,17541,17541,17541,17541,17541,17396,17396,17396,17396,17396,17396,17396,17396,17396,17396,17396,17396,17914,17914,17914,17914,17914,17914,17914,17914,17914,17914,17914,17914,19351,19351,19351,19351,19351,19351,19351,19351,19351,19351,19351,19351,21631,21631,21631,21631,21631,21631,21631,21631,21631,21631,21631,21631,21766,21766,21766,21766,21766,21766,21766,21766,21766,21766,21766,21766,17984,17984,17984,17984,17984,17984,17984,17984,17984,17984,17984,17984,14818,14818,14818,14818,14818,14818,14818,14818,14818,14818,14818,14818,12919,12919,12919,12919,12919,12919,12919,12919,12919,12919,12919,12919,11760,11760,11760,11760,11760,11760,11760,11760,11760,11760,11760,11760,11056,11056,11056,11056,11056,11056,11056,11056,11056,11056,11056,11056,10806,10806,10806,10806,10806,10806,10806,10806,10806,10806,10806,10806,11357,11357,11357,11357,11357,11357,11357,11357,11357,11357,11357,11357,14751,14751,14751,14751,14751,14751,14751,14751,14751,14751,14751,14751,21405,21405,21405,21405,21405,21405,21405,21405,21405,21405,21405,21405,24544,24544,24544,24544,24544,24544,24544,24544,24544,24544,24544,24544,25067,25067,25067,25067,25067,25067,25067,25067,25067,25067,25067,25067,24611,24611,24611,24611,24611,24611,24611,24611,24611,24611,24611,24611,23925,23925,23925,23925,23925,23925,23925,23925,23925,23925,23925,23925,22934,22934,22934,22934,22934,22934,22934,22934,22934,22934,22934,22934,21419,21419,21419,21419,21419,21419,21419,21419,21419,21419,21419,21419,20052,20052,20052,20052,20052,20052,20052,20052,20052,20052,20052,20052
Net demand,18515,18413,18423,18423,18395,18345,18290,18259,18257,18190,18082,17961,17886,17834,17751,17682,17636,17606,17573,17484,17410,17308,17176,17058,16966,16907,16830,16780,16691,16559,16504,16479,16483,16458,16435,16431,16416,16395,16414,16426,16480,16487,16481,16487,16523,16538,16528,16521,16580,16629,16660,16721,16751,16840,16832,16856,16915,17060,17157,17247,17318,17460,17773,17962,18101,18188,18288,18379,18567,18685,18824,18948,19064,19281,19684,19964,20229,20428,20562,20776,21055,21230,21385,21463,21555,21675,21799,21801,21701,21608,21320,21006,20668,20390,20018,19681,19408,19004,18515,18109,17648,17214,16729,16145,15741,15316,14960,14590,14361,13926,13538,13393,13237,13076,13076,13076,12614,12203,12077,12098,11973,11970,11799,11616,11550,11407,11327,10952,10806,10702,10543,10396,10204,10051,10168,10263,10161,10118,9945,9671,9697,9759,9822,9742,9551,9316,9261,9237,9231,9170,9091,9155,9327,9281,9212,9211,9215,9349,9308,9301,9201,9200,9059,9099,9166,9400,9714,9647,9302,9401,9294,9375,9702,10062,9947,9813,9766,9859,10096,10318,10801,11261,11522,11756,12176,12621,12579,12866,13149,13693,14203,14920,15511,16095,16697,17349,17941,18614,19163,19660,19991,20318,20666,21101,21438,21740,21902,22168,22299,22462,22602,22825,22919,23022,23117,23160,23110,23111,23063,23051,23008,23000,22938,22842,22707,22639,22629,22636,22625,22635,22608,22584,22587,22560,22529,22474,22474,22423,22418,22398,22455,22488,22546,22638,22660,22655,22597,22528,22467,22394,22285,22161,22034,21896,21724,21661,21572,21382,21198,21040,20885,20855,20777,20653,20530,20359,20088,19952,19838,19718,19646,19516,19390,19307,19231,19114,19032,19000,19015,18961,18951,18921,18893,18876,18778,18724,18600,18474,
Solar,-39,-39,-39,-39,-39,-39,-39,-39,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-43,-41,-32,-10,18,96,184,318,432,605,887,1252,1523,1872,2226,2565,2922,3398,3964,4381,4729,5145,5692,6207,6637,7008,7290,7472,7642,8010,8339,8419,8553,8591,8448,8503,8787,9039,9112,9016,8973,8898,8992,9090,9133,9152,9183,9441,9526,9534,9597,9563,9617,9646,9474,9332,9339,9481,9578,9689,9627,9405,9318,9316,9478,9609,9653,9657,9652,9669,9704,9622,9413,9457,9507,9515,9512,9418,9442,9430,9545,9587,9613,9585,9559,9281,8947,9026,9258,9208,9273,9221,8894,8669,8843,8986,9038,8965,8772,8660,8306,7852,7633,7541,7236,6945,7027,6865,6563,6097,5665,5060,4526,3999,3489,2962,2534,2060,1593,1217,916,668,449,299,170,79,-28,-39,-41,-40,-40,-37,-35,-29,-26,9,20,31,56,59,59,59,60,59,60,60,60,59,59,61,61,61,62,61,62,61,62,62,62,62,62,62,62,62,63,62,62,62,62,62,62,62,62,62,61,60,60,59,59,57,51,43,34,29,16,4,-1,-7,-11,-16,-21,-24,-26,-27,-28,-28,-28,-28,-29,-29,-29,-29,-28,-28,-29,-29,-28,-28
Wind,2722,2737,2749,2723,2678,2663,2642,2590,2572,2584,2630,2678,2686,2695,2696,2693,2689,2672,2666,2688,2727,2817,2899,2984,3038,3077,3113,3149,3205,3271,3297,3325,3339,3334,3319,3316,3306,3318,3339,3314,3314,3292,3309,3304,3283,3271,3292,3321,3313,3332,3349,3352,3336,3337,3372,3384,3406,3367,3330,3308,3322,3299,3253,3250,3252,3249,3244,3276,3263,3259,3245,3226,3174,3123,3088,3057,3000,2986,2959,2959,2928,2905,2871,2864,2859,2848,2864,2871,2880,2876,2905,2937,2966,2963,2903,2876,2790,2729,2678,2642,2663,2648,2613,2572,2460,2409,2424,2455,2442,2464,2457,2450,2424,2438,2466,2459,2442,2455,2478,2498,2495,2471,2480,2505,2533,2512,2491,2462,2479,2488,2521,2565,2617,2629,2634,2602,2591,2604,2635,2728,2803,2840,2833,2872,2920,2912,2907,2898,2954,2933,2936,2924,2894,2869,2869,2852,2841,2856,2902,2950,2964,2974,3032,3045,3069,3124,3166,3240,3286,3290,3301,3297,3330,3306,3299,3313,3376,3366,3366,3379,3333,3324,3292,3262,3232,3243,3281,3314,3370,3421,3479,3519,3566,3607,3627,3646,3644,3696,3785,3897,3996,4078,4123,4075,4039,4078,4141,4187,4269,4343,4389,4383,4415,4437,4452,4429,4413,4376,4383,4349,4367,4389,4439,4513,4567,4584,4571,4531,4452,4357,4307,4288,4252,4230,4229,4204,4196,4164,4126,4063,3960,3839,3698,3566,3477,3419,3396,3356,3327,3286,3344,3416,3424,3507,3659,3750,3786,3818,3884,3958,3994,3995,3975,3946,3961,3995,4029,4022,4006,4013,3963,3940,3915,3905,3880,3826,3801,3674,3536,3465,3356,3248,3205,3129,3096,3071,3102,3117
