Net Demand 03/17/2021,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour-ahead forecast,22173,22078,22078,22078,21953,21953,21953,21833,21833,21833,21689,21689,21689,21542,21542,21542,21428,21428,21428,21295,21295,21295,21197,21197,21197,21105,21105,21105,21019,21019,21019,20967,20967,20967,20928,20928,20928,20911,20911,20911,20989,20989,20989,20999,20999,20999,21167,21167,21167,21344,21344,21344,21544,21544,21544,21755,21755,21755,22171,22171,22171,22606,22606,22606,23046,23046,23046,23457,23457,23457,24146,24146,24146,24752,24752,24752,25261,25261,25261,25592,25592,25592,26004,26004,26004,26323,26323,26323,26453,26453,26453,26566,26566,26566,26552,26552,26552,26450,26450,26450,26316,26316,26316,26161,26161,26161,25759,25759,25759,25286,25286,25286,25083,25083,25083,24812,24812,24812,24499,24499,24499,23980,23980,23980,23587,23587,23587,23263,23263,23263,22901,22901,22901,22622,22622,22622,22273,22273,22273,22147,22147,22147,22173,22173,22173,21573,21573,21573,21644,21644,21644,21623,21623,21623,21560,21560,21560,21619,21619,21619,21679,21679,21679,21748,21748,21748,21577,21577,21577,21601,21601,21601,21407,21407,21407,21342,21342,21342,21434,21434,21434,21506,21506,21506,21325,21325,21325,21535,21535,21535,21701,21701,21701,21849,21849,21849,22035,22035,22035,22161,22161,22161,22521,22521,22521,23042,23042,23042,23468,23468,23468,23864,23864,23864,24209,24209,24209,24498,24498,24498,24909,24909,24909,25367,25367,25367,25853,25853,25853,26404,26404,26404,26861,26861,26861,26826,26826,26826,26552,26552,26552,26424,26424,26424,26252,26252,26252,26064,26064,26064,25871,25871,25871,25683,25683,25683,25422,25422,25422,25123,25123,25123,24709,24709,24709,24354,24354,24354,23992,23992,23992,23405,23405,23405,23204,23204,23204,22831,22831,22831,22556,22556,22556,22243,22243,22243,21997,21997,21997
Demand,22328,22317,22356,22364,22306,22220,22161,22105,22027,21952,21875,21828,21760,21723,21670,21636,21596,21544,21502,21445,21403,21336,21292,21260,21220,21200,21191,21152,21135,21080,21086,21037,21006,20963,20942,20921,20924,20961,20979,20970,20979,20982,20974,21007,21009,21020,21058,21099,21104,21212,21315,21382,21451,21492,21543,21622,21682,21754,21819,21908,22006,22206,22435,22590,22701,22806,22883,23052,23211,23333,23456,23597,23753,24090,24372,24590,24739,24935,25016,25249,25443,25588,25733,25824,25930,26137,26341,26477,26553,26598,26623,26673,26683,26647,26634,26626,26649,26725,26813,26793,26761,26702,26573,26385,26114,26020,25884,25862,25928,25772,25655,25587,25504,25379,25224,25086,24902,24888,24739,24516,24381,24304,24219,24123,23994,23850,23753,23636,23473,23321,23233,23038,22874,22795,22722,22588,22512,22365,22335,22242,22231,22128,21957,21907,21843,21831,21812,21803,21793,21813,21730,21692,21651,21632,21678,21647,21660,21686,21749,21745,21799,21726,21740,21637,21622,21529,21583,21639,21578,21402,21250,21209,21116,21134,21095,21133,21127,21164,21163,21209,21182,21172,21118,21112,21190,21231,21272,21314,21340,21326,21361,21414,21513,21495,21479,21536,21572,21604,21689,21829,22021,22176,22405,22510,22596,22634,22700,22829,22983,23134,23279,23469,23568,23718,23860,23967,24091,24189,24260,24379,24543,24643,24751,24883,25008,25145,25336,25490,25680,25828,25990,26187,26410,26524,26630,26640,26649,26700,26680,26683,26657,26564,26555,26520,26478,26419,26349,26276,26197,26162,26122,25985,25929,25861,25840,25787,25700,25629,25550,25444,25332,25247,25113,25019,24896,24685,24550,24307,24122,24016,24003,23967,23811,23670,23552,23442,23296,23171,23102,22997,22878,22751,22648,22534,22390,22283,22195,22082,
Day-ahead net forecast,Net demand,20201,20068,20061,20070,20087,20107,20083,20099,20076,20079,20130,20061,20038,20011,19986,20014,20002,19992,20015,19975,19957,19922,19896,19845,19781,19756,19829,19873,19879,19825,19787,19794,19732,19696,19671,19705,19689,19671,19679,19654,19700,19758,19770,19816,19856,19911,19969,20033,20063,20150,20284,20386,20468,20539,20598,20650,20762,20838,20919,21007,21156,21277,21493,21690,21845,21944,22053,22185,22398,22524,22605,22787,22948,23216,23544,23725,23923,24130,24253,24397,24640,24794,24929,25031,25097,25189,25306,25308,25142,24936,24623,24230,23806,23350,22822,22285,21758,21329,20830,20554,20042,19272,18615,18127,17404,17122,16590,16078,16015,15966,15708,15299,15012,14836,14786,14559,14180,14095,14251,14283,13907,14010,13792,13522,13277,13261,13119,13032,13016,12616,12636,12367,12088,12455,12739,12495,12183,11928,11786,11391,11357,11332,11288,11143,11051,11316,11158,10952,10970,10951,10859,10845,11082,11137,11224,11381,11427,11146,11015,10780,10675,10654,10710,10809,10755,10495,10616,10853,10863,10805,10785,10622,10640,11118,11101,10843,10771,10744,10796,10960,11033,11039,11234,11284,11594,11888,12020,12041,11856,11979,11944,11798,11593,11438,11449,11738,12192,12456,12792,12915,13330,13743,14194,14796,15421,15682,15900,16473,17042,17523,17994,18683,19253,20063,20675,21036,21404,21759,21958,22173,22540,23005,23332,23613,23949,24211,24480,24736,24906,25077,25272,25453,25713,25855,25930,25966,25977,26007,26034,26029,26005,25946,25918,25868,25813,25722,25642,25557,25486,25412,25409,25318,25221,25152,25143,25115,25077,24975,24905,24793,24708,24588,24512,24369,24268,24099,23938,23800,23537,23464,23418,23412,23320,23224,23090,22958,22840,22693,22632,22556,22433,22360,22234,22176,22009,21938,21801,21709,
Solar,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-41,-41,-41,-41,-41,-41,-41,-41,-42,-42,-42,-42,-42,-43,-43,-44,-43,-44,-44,-44,-44,-44,-44,-44,-45,-44,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-45,-39,-23,13,75,182,363,601,913,1301,1693,2148,2611,3073,3631,4212,4648,5176,5519,6000,6769,7304,7665,7955,8281,8554,9061,9199,9110,9320,9618,9776,9828,9742,9834,10068,9965,9754,9535,9753,9539,9743,9853,9887,9821,9915,9913,9808,9975,9882,9948,10033,9618,9266,9430,9663,9802,9834,10131,10179,10066,10049,10089,10078,9780,9977,10167,10107,10194,10266,10156,9977,9862,9782,9612,9581,9873,10058,10323,10388,10389,10358,10138,10193,10384,10216,10013,9982,9878,9776,9895,9705,9182,9237,9562,9578,9600,9536,9443,9370,9363,9091,9042,8767,8524,8495,8496,8740,8562,8688,8870,9214,9285,9252,8985,8561,8359,8141,8067,7821,7550,7326,6891,6377,6224,6052,5512,5077,4767,4521,3999,3479,2821,2392,2120,1904,1701,1565,1443,1192,846,598,437,282,168,66,6,-22,-35,-38,-37,-36,-35,-35,-34,-34,-34,-33,-33,-33,-34,-33,-33,-33,-33,-32,-32,-32,-32,-31,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31
Wind,2214,2285,2322,2322,2281,2184,2136,2079,1999,1931,1839,1821,1792,1756,1744,1681,1642,1605,1547,1517,1486,1475,1466,1466,1495,1489,1410,1331,1308,1314,1326,1309,1324,1322,1310,1266,1275,1326,1347,1359,1311,1266,1249,1219,1185,1149,1119,1088,1086,1056,1035,1013,998,982,970,968,966,929,917,905,854,891,899,887,863,863,860,826,818,799,843,808,772,768,811,821,787,786,788,789,789,788,787,785,782,776,781,795,765,759,749,739,742,748,748,739,721,730,765,754,773,721,703,772,773,730,736,726,718,723,716,719,726,775,749,756,750,805,805,797,765,750,763,807,841,825,773,736,783,783,783,783,768,759,751,728,688,701,747,737,734,764,711,695,709,696,694,691,704,677,633,647,640,633,654,659,657,655,659,669,673,692,681,690,690,689,719,762,747,781,740,715,757,785,781,748,808,810,809,799,795,788,786,759,763,764,776,756,756,752,746,711,710,756,766,780,788,761,716,777,781,780,775,766,750,714,690,741,793,739,693,713,720,730,732,764,706,686,714,702,715,749,775,774,715,696,690,690,712,712,698,677,662,677,694,700,705,706,694,689,695,683,684,695,720,755,772,774,782,783,765,755,756,758,742,721,709,706,712,716,710,708,699,713,706,693,686,660,645,626,615,604,578,546,538,550,546,544,539,522,505,479,462,454,451,423,444,460
