Net Demand 09/19/2021,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour-ahead forecast,23283,23102,23102,23102,22759,22759,22759,22472,22472,22472,22193,22193,22193,21965,21965,21965,21735,21735,21735,21536,21536,21536,21311,21311,21311,21118,21118,21118,20950,20950,20950,20791,20791,20791,20697,20697,20697,20620,20620,20620,20552,20552,20552,20474,20474,20474,20421,20421,20421,20387,20387,20387,20374,20374,20374,20315,20315,20315,20386,20386,20386,20444,20444,20444,20503,20503,20503,20485,20485,20485,20677,20677,20677,20866,20866,20866,20904,20904,20904,20778,20778,20778,20819,20819,20819,20785,20785,20785,20689,20689,20689,20575,20575,20575,20645,20645,20645,20601,20601,20601,20580,20580,20580,20533,20533,20533,20293,20293,20293,20128,20128,20128,19997,19997,19997,19781,19781,19781,19716,19716,19716,19714,19714,19714,19741,19741,19741,19645,19645,19645,19508,19508,19508,19409,19409,19409,19392,19392,19392,19408,19408,19408,19498,19498,19498,19539,19539,19539,19718,19718,19718,19935,19935,19935,20206,20206,20206,20425,20425,20425,20594,20594,20594,20873,20873,20873,21220,21220,21220,21511,21511,21511,21736,21736,21736,22231,22231,22231,22632,22632,22632,23122,23122,23122,23575,23575,23575,24105,24105,24105,24514,24514,24514,24977,24977,24977,25497,25497,25497,25873,25873,25873,26199,26199,26199,26689,26689,26689,27151,27151,27151,27454,27454,27454,27805,27805,27805,28065,28065,28065,28112,28112,28112,28306,28306,28306,28504,28504,28504,28799,28799,28799,28863,28863,28863,28724,28724,28724,28444,28444,28444,28121,28121,28121,27852,27852,27852,27571,27571,27571,27319,27319,27319,27065,27065,27065,26744,26744,26744,26291,26291,26291,25928,25928,25928,25492,25492,25492,25019,25019,25019,24487,24487,24487,24060,24060,24060,23666,23666,23666,23348,23348,23348,22983,22983,22983,22658,22658,22658
Demand,23203,23189,23169,23056,22979,22865,22757,22650,22569,22482,22408,22302,22179,22148,22047,22022,21981,21875,21787,21674,21609,21539,21481,21403,21342,21273,21246,21156,21138,21071,21042,20979,20934,20852,20773,20780,20728,20713,20710,20680,20665,20629,20596,20546,20496,20459,20440,20402,20404,20397,20416,20390,20388,20369,20353,20349,20361,20335,20314,20300,20301,20376,20423,20409,20438,20413,20418,20466,20492,20511,20518,20545,20577,20732,20853,20905,20966,20981,20960,20955,20898,20860,20793,20770,20705,20722,20766,20715,20702,20675,20617,20626,20617,20585,20574,20544,20475,20599,20651,20628,20640,20612,20538,20484,20433,20328,20269,20220,20210,20195,20176,20131,20069,20003,19927,19854,19836,19812,19780,19756,19745,19728,19791,19763,19726,19715,19616,19599,19531,19470,19428,19413,19359,19354,19317,19281,19306,19316,19332,19337,19347,19362,19350,19342,19358,19401,19484,19531,19565,19601,19661,19760,19818,19885,19953,19976,20070,19993,20061,20120,20248,20353,20446,20587,20705,20798,20903,21032,21124,21164,21200,21368,21500,21742,21818,21893,21974,22151,22293,22431,22601,22744,22887,23033,23196,23397,23575,23706,23854,23998,24105,24351,24519,24578,24738,24851,24999,25188,25407,25478,25636,25835,26033,26159,26288,26385,26545,26674,26857,27039,27202,27310,27535,27630,27739,27887,28028,27980,28011,28126,28164,28175,28213,28235,28251,28291,28294,28388,28478,28476,28539,28589,28670,28743,28782,28762,28758,28719,28679,28589,28505,28459,28345,28262,28187,28099,28021,27911,27824,27715,27613,27521,27469,27388,27267,27167,27074,26947,26865,26718,26605,26504,26342,26190,26020,25861,25725,25507,25307,25185,25075,24971,24747,24597,24438,24294,24127,24002,23938,23774,23649,23497,23383,23218,23053,22914,22759,22647,22647
Day-ahead net forecast,20157,18954,18954,18954,18954,18954,18954,18954,18954,18954,18954,18954,18954,18024,18024,18024,18024,18024,18024,18024,18024,18024,18024,18024,18024,17293,17293,17293,17293,17293,17293,17293,17293,17293,17293,17293,17293,16845,16845,16845,16845,16845,16845,16845,16845,16845,16845,16845,16845,16656,16656,16656,16656,16656,16656,16656,16656,16656,16656,16656,16656,16695,16695,16695,16695,16695,16695,16695,16695,16695,16695,16695,16695,16959,16959,16959,16959,16959,16959,16959,16959,16959,16959,16959,16959,14193,14193,14193,14193,14193,14193,14193,14193,14193,14193,14193,14193,8835,8835,8835,8835,8835,8835,8835,8835,8835,8835,8835,8835,6103,6103,6103,6103,6103,6103,6103,6103,6103,6103,6103,6103,4769,4769,4769,4769,4769,4769,4769,4769,4769,4769,4769,4769,4150,4150,4150,4150,4150,4150,4150,4150,4150,4150,4150,4150,4231,4231,4231,4231,4231,4231,4231,4231,4231,4231,4231,4231,4857,4857,4857,4857,4857,4857,4857,4857,4857,4857,4857,4857,6253,6253,6253,6253,6253,6253,6253,6253,6253,6253,6253,6253,8692,8692,8692,8692,8692,8692,8692,8692,8692,8692,8692,8692,11874,11874,11874,11874,11874,11874,11874,11874,11874,11874,11874,11874,17451,17451,17451,17451,17451,17451,17451,17451,17451,17451,17451,17451,22956,22956,22956,22956,22956,22956,22956,22956,22956,22956,22956,22956,24345,24345,24345,24345,24345,24345,24345,24345,24345,24345,24345,24345,23762,23762,23762,23762,23762,23762,23762,23762,23762,23762,23762,23762,22515,22515,22515,22515,22515,22515,22515,22515,22515,22515,22515,22515,20859,20859,20859,20859,20859,20859,20859,20859,20859,20859,20859,20859,19509,19509,19509,19509,19509,19509,19509,19509,19509,19509,19509,19509
Net demand,19578,19423,19418,19312,19211,19072,18892,18757,18646,18596,18545,18414,18222,18141,18066,17969,17945,17888,17810,17719,17645,17648,17557,17484,17397,17350,17265,17220,17183,17208,17272,17264,17298,17246,17145,17142,17124,17109,17167,17164,17146,17104,17036,16976,16908,16750,16635,16552,16491,16482,16537,16588,16566,16518,16532,16581,16647,16699,16747,16841,17004,17207,17363,17394,17373,17379,17412,17486,17509,17497,17490,17453,17473,17474,17623,17648,17658,17617,17493,17498,17568,17466,17303,17158,16882,16616,16327,15951,15529,15086,14606,14092,13518,13004,12458,11958,11659,11182,10801,10432,10035,9518,9009,8786,8608,8502,8261,8024,7922,7690,7393,7357,7151,7079,6869,6835,6534,6183,5915,5885,5760,5398,5136,5245,5234,5253,5318,5320,5381,5324,5379,5383,5444,5110,4803,4452,4366,4595,4954,5183,5431,5432,5425,5397,5365,5309,5406,5430,5443,5450,5348,5419,5499,5530,5479,5511,5655,5529,5315,5415,5453,5628,5800,5581,5616,5570,5695,5866,6184,6153,6123,6396,6497,6472,6720,6659,6740,6907,6911,7024,7291,7358,7551,7785,7818,8070,8251,8306,8557,8680,8851,9305,9697,9823,9958,10115,10277,10585,10920,11246,11633,12109,12596,13069,13436,13928,14524,15107,15632,16167,16888,17539,18450,19064,19598,20263,21000,21491,21824,22348,22863,23223,23548,23828,24046,24170,24251,24374,24532,24606,24679,24726,24833,24938,24949,24912,24931,24843,24698,24625,24517,24411,24211,24097,24003,23932,23842,23736,23581,23519,23399,23272,23148,23139,22976,22872,22811,22693,22619,22552,22427,22361,22299,22122,21953,21700,21529,21348,21134,20942,20770,20614,20455,20211,20057,19942,19811,19679,19614,19464,19380,19231,19157,19015,18875,18790,18654,18488,18488
Solar,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-40,-41,-40,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-43,-42,-42,-42,-42,-42,-43,-43,-43,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-43,-41,-32,5,57,143,291,470,710,996,1287,1698,2129,2622,3069,3637,4013,4573,4996,5308,5919,6333,6734,7192,7604,7980,8114,8203,8225,8263,8430,8456,8702,8964,9114,9269,9287,9393,9375,9524,9995,10104,10088,10155,10479,10653,10600,10549,10462,10295,10207,10147,10147,10051,10110,10096,10448,10683,10917,10972,10776,10498,10300,10053,9980,10013,9976,9990,10077,10060,10082,10148,10139,10233,10227,10184,10224,10293,10284,10263,10361,10589,10645,10735,10685,10679,11002,11087,11122,11098,11005,10907,10962,11026,10920,10990,11272,11258,11423,11382,11356,11405,11417,11283,11318,11267,11175,11218,11181,11181,11223,11126,11126,11062,10873,10828,10733,10679,10640,10508,10334,10221,10010,9790,9497,9214,8883,8652,8328,7891,7465,7117,6721,6263,5775,5073,4565,4164,3650,3063,2572,2160,1709,1362,989,690,436,298,191,123,83,63,53,12,-1,-14,-31,-29,-29,-28,-27,-26,-27,-27,-28,-28,-28,-28,-28,-27,-39,-42,-42,-42,-41,-41,-41,-41,-41,-42,-41,-41,-40,-39,-39,-39,-39,-39,-40,-41,-41,-41,-42,-40,-40,-39,-39,-39,-39,-39,-40,-38,-40,-39,-39,-41,-39,-39,-39,-39,-39
Wind,3742,3788,3817,3823,3846,3883,3944,3990,3991,3957,3944,3987,4032,4060,4090,4108,4088,4067,4060,4037,4010,3969,3977,3998,4007,4006,4014,4014,3988,3926,3832,3751,3697,3680,3688,3697,3675,3634,3581,3555,3579,3591,3618,3634,3675,3766,3849,3907,3947,3950,3933,3857,3872,3895,3866,3808,3746,3692,3623,3490,3328,3171,3095,3076,3086,3065,3038,3001,3018,3057,3063,3125,3153,3225,3259,3274,3329,3416,3508,3485,3417,3349,3371,3354,3380,3404,3465,3514,3508,3479,3460,3492,3528,3535,3595,3626,3592,3513,3490,3496,3486,3532,3587,3610,3626,3673,3749,3793,3819,3826,3796,3716,3661,3680,3687,3680,3703,3728,3755,3796,3841,3881,3934,3940,3957,3994,4055,4073,4070,4016,3987,3940,3871,3835,3874,3918,3932,3904,3857,3846,3864,3962,3946,3955,3999,3999,4006,3991,3967,4002,4061,4062,4088,4124,4157,4143,4154,4126,4119,4030,3999,3987,3956,3976,4012,4064,4055,4089,4032,4037,4022,3958,3949,3899,3849,3774,3807,3825,3916,3931,3989,4013,4010,4021,4067,4085,4097,4116,4119,4147,4123,4055,3966,3982,4036,4060,4153,4168,4187,4176,4153,4148,4118,4132,4133,4061,4027,4029,4044,4037,3971,3910,3920,3931,3890,3899,3873,3924,3960,3986,3974,3966,3947,3925,3907,3910,3902,3891,3852,3805,3823,3830,3814,3813,3855,3885,3866,3929,4019,4031,4056,4123,4189,4229,4225,4244,4240,4255,4300,4304,4292,4318,4354,4349,4368,4368,4352,4324,4308,4276,4241,4214,4167,4167,4192,4263,4297,4290,4269,4340,4398,4447,4447,4484,4485,4454,4412,4408,4413,4402,4369,4345,4330,4301,4272,4230,4231,4248
