Net Demand 12/27/2019,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour-ahead forecast,23184,22864,22864,22864,22585,22585,22585,22325,22325,22325,22089,22089,22089,21857,21857,21857,21671,21671,21671,21505,21505,21505,21419,21419,21419,21352,21352,21352,21233,21233,21233,21170,21170,21170,21052,21052,21052,21072,21072,21072,21042,21042,21042,21037,21037,21037,21111,21111,21111,21317,21317,21317,21363,21363,21363,21577,21577,21577,21765,21765,21765,22109,22109,22109,22440,22440,22440,22756,22756,22756,23128,23128,23128,23881,23881,23881,24403,24403,24403,24712,24712,24712,25027,25027,25027,25219,25219,25219,25357,25357,25357,25526,25526,25526,25597,25597,25597,25356,25356,25356,25132,25132,25132,24883,24883,24883,24519,24519,24519,24304,24304,24304,24020,24020,24020,23799,23799,23799,23700,23700,23700,23356,23356,23356,22987,22987,22987,22652,22652,22652,22309,22309,22309,22240,22240,22240,22105,22105,22105,21998,21998,21998,21809,21809,21809,21568,21568,21568,21407,21407,21407,21400,21400,21400,21490,21490,21490,21414,21414,21414,21450,21450,21450,21456,21456,21456,21502,21502,21502,21670,21670,21670,21803,21803,21803,21995,21995,21995,22222,22222,22222,22543,22543,22543,22918,22918,22918,23353,23353,23353,23819,23819,23819,24388,24388,24388,24981,24981,24981,25643,25643,25643,26362,26362,26362,27386,27386,27386,28189,28189,28189,28290,28290,28290,28463,28463,28463,28367,28367,28367,28335,28335,28335,28303,28303,28303,28172,28172,28172,28087,28087,28087,27949,27949,27949,27825,27825,27825,27787,27787,27787,27671,27671,27671,27602,27602,27602,27468,27468,27468,27299,27299,27299,27039,27039,27039,26876,26876,26876,26630,26630,26630,26243,26243,26243,25784,25784,25784,25430,25430,25430,24990,24990,24990,24603,24603,24603,24110,24110,24110,23673,23673,23673,23316,23316,23316,22906,22906,22906
Demand,23053,23033,22981,22862,22775,22678,22598,22473,22408,22304,22201,22099,22031,21926,21861,21841,21791,21763,21671,21640,21608,21578,21500,21468,21422,21386,21363,21328,21278,21225,21176,21162,21125,21105,21053,21060,21076,21078,21031,21033,21012,21037,21017,21028,21013,20993,20897,20936,20907,20943,21058,21133,21209,21233,21262,21317,21421,21456,21495,21588,21693,21857,22059,22184,22304,22424,22524,22664,22833,22932,23040,23134,23271,23556,23860,23981,24104,24207,24371,24524,24695,24804,24836,24940,25021,25171,25326,25405,25468,25502,25550,25570,25509,25494,25403,25338,25272,25230,25247,25189,25094,25090,25040,24973,24832,24714,24600,24497,24474,24409,24209,24146,24115,24063,23967,23875,23820,23688,23558,23485,23378,23316,23227,23177,23048,22967,22821,22758,22646,22581,22513,22397,22319,22226,22203,22098,22080,22096,21962,21882,21834,21744,21660,21589,21498,21453,21468,21387,21409,21389,21364,21321,21382,21368,21360,21361,21339,21293,21280,21317,21316,21307,21301,21317,21355,21387,21413,21458,21464,21518,21543,21599,21674,21802,21865,21901,21964,22105,22230,22302,22391,22442,22560,22704,22864,22964,23138,23321,23477,23643,23778,23979,24152,24325,24525,24770,25010,24994,25110,25331,25565,25826,26114,26431,26717,27042,27294,27603,27851,28007,28149,28247,28319,28383,28405,28423,28435,28367,28342,28344,28339,28338,28320,28309,28317,28312,28299,28276,28238,28201,28154,28109,28127,28081,28044,28017,28027,27995,27967,27953,27882,27793,27754,27730,27690,27659,27612,27571,27501,27416,27380,27310,27251,27146,27056,26992,26918,26805,26735,26669,26561,26445,26363,26268,26144,25981,25801,25654,25545,25407,25277,25146,24994,24905,24737,24602,24417,24257,24084,23907,23767,23669,23555,23426,23300,23191,23044,22912,22847
Day-ahead net forecast,Net demand,21956,21957,21936,21825,21738,21626,21532,21391,21306,21180,21072,20985,20934,20871,20835,20847,20842,20843,20765,20745,20729,20686,20599,20571,20528,20491,20467,20444,20428,20401,20336,20314,20259,20224,20181,20188,20219,20189,20084,20065,20049,20083,20070,20048,19961,19840,19531,19467,19458,19565,19717,19800,19814,19752,19727,19782,19904,19912,19919,20014,20127,20309,20528,20715,20882,21016,21164,21371,21574,21684,21760,21831,21953,22239,22532,22608,22660,22738,22882,23046,23266,23400,23395,23485,23601,23804,23996,24058,24097,24019,23840,23612,23300,22993,22582,22212,21864,21448,21100,20686,20203,19880,19490,19114,18720,18351,18039,17789,17634,17637,17276,16952,16673,16562,16215,15999,15878,15698,15358,15067,15022,14912,14672,14504,14284,14284,14171,14112,13938,13769,13583,13442,13341,13414,13502,13312,13202,13113,12914,12891,12722,12508,12443,12368,12402,12368,12251,12205,12356,12376,12449,12615,12718,12625,12506,12522,12525,12446,12274,12255,12240,12159,12045,12031,12196,12419,12748,12752,12923,13052,13031,13117,13099,13394,13689,13815,14025,14443,14770,14860,15086,15445,15845,16296,16714,17088,17604,18170,18696,19225,19781,20411,21553,21734,21995,22503,23099,23475,23796,24146,24494,24803,25078,25397,25688,26040,26372,26661,26859,27011,27123,27146,27166,27213,27185,27128,27065,26918,26866,26809,26762,26779,26769,26754,26756,26812,26827,26831,26812,26860,26884,26799,26928,27040,27159,27245,27308,27336,27355,27375,27281,27161,27099,27064,27024,26994,26942,26893,26813,26745,26772,26755,26716,26629,26541,26502,26437,26305,26233,26179,26079,25981,25922,25864,25772,25630,25459,25326,25227,25099,24967,24838,24679,24572,24386,24225,24014,23831,23628,23423,23266,23166,23048,22896,22730,22604,22439,22286,
Solar,-34,-35,-34,-34,-34,-34,-34,-34,-34,-33,-34,-34,-34,-34,-34,-34,-34,-34,-34,-34,-34,-34,-34,-34,-34,-34,-34,-34,-34,-34,-34,-34,-33,-34,-33,-34,-33,-34,-33,-33,-33,-33,-33,-35,-35,-35,-35,-35,-35,-35,-35,-34,-34,-34,-34,-34,-34,-34,-34,-33,-34,-34,-34,-34,-34,-35,-35,-35,-35,-36,-36,-35,-36,-36,-36,-36,-36,-36,-36,-38,-38,-37,-33,-25,0,34,82,152,218,291,442,647,862,1095,1362,1609,1825,2090,2400,2702,3077,3398,3724,4063,4371,4618,4869,5038,5210,5162,5291,5508,5746,5843,6006,6157,6202,6211,6315,6557,6508,6466,6581,6704,6791,6700,6671,6675,6760,6865,7038,7064,7125,7006,6893,6993,7106,7205,7277,7194,7257,7370,7326,7277,7162,7019,7166,7176,7074,7073,6993,6817,6740,6829,6927,6913,6875,6902,7082,7205,7277,7369,7443,7508,7394,7305,7334,7398,7260,7146,7216,7171,7287,7187,6956,6891,6823,6570,6364,6308,6192,5879,5639,5358,5125,4903,4615,4275,3927,3568,3154,2699,2315,1927,1612,1352,1029,649,417,298,187,130,92,76,72,57,-16,-25,-28,-32,-38,-37,-36,-36,-36,-35,-34,-34,-34,-34,-34,-34,-34,-34,-34,-34,-34,-34,-34,-34,-34,-34,-34,-34,-34,-34,-34,-34,-34,-34,-34,-34,-34,-34,-34,-34,-34,-34,-34,-34,-34,-34,-34,-34,-34,-34,-34,-34,-35,-37,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36
Wind,1142,1115,1090,1076,1073,1085,1100,1117,1132,1160,1165,1154,1138,1100,1067,1036,992,958,947,934,914,924,937,933,928,928,932,925,892,860,869,882,898,913,911,908,893,911,971,1004,997,989,980,1004,1070,1163,1351,1504,1490,1426,1375,1362,1406,1504,1557,1570,1547,1573,1597,1611,1595,1581,1561,1510,1457,1442,1405,1335,1292,1276,1303,1331,1348,1340,1351,1394,1460,1500,1514,1519,1468,1436,1465,1478,1425,1337,1247,1189,1143,1157,1214,1265,1295,1341,1400,1461,1526,1619,1679,1721,1746,1746,1759,1743,1704,1698,1664,1636,1621,1609,1601,1623,1667,1644,1678,1714,1727,1765,1825,1859,1871,1919,1942,1939,1981,2000,1986,1963,1942,1912,1889,1874,1870,1850,1811,1777,1757,1752,1776,1810,1807,1860,1907,1950,1975,2034,2037,2034,1999,1964,1941,1921,1910,1901,1906,1930,1945,1924,1892,1857,1790,1764,1788,1795,1789,1788,1308,1317,1328,1298,1301,1295,1271,1270,1253,1204,1164,1136,1119,1140,1159,1170,1135,1099,1069,1031,986,940,923,918,929,943,544,606,960,963,958,939,912,905,894,886,928,952,943,954,936,950,998,1023,1048,1119,1179,1197,1242,1321,1382,1478,1505,1559,1605,1594,1586,1590,1593,1547,1506,1486,1463,1410,1293,1362,1260,1109,950,820,764,706,653,614,631,664,683,700,704,698,707,711,723,718,656,597,573,556,554,531,515,537,540,532,523,508,485,451,419,396,386,371,361,350,349,350,355,368,389,413,442,463,490,523,536,545,544,565,601,625,642,662
