Net Demand 03/16/2021,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00.1
Hour-ahead forecast,22903,22690,22690,22690,22404,22404,22404,22155,22155,22155,21902,21902,21902,21722,21722,21722,21578,21578,21578,21386,21386,21386,21288,21288,21288,21218,21218,21218,21149,21149,21149,21069,21069,21069,21058,21058,21058,21072,21072,21072,21130,21130,21130,21205,21205,21205,21406,21406,21406,21571,21571,21571,21763,21763,21763,21945,21945,21945,22366,22366,22366,22789,22789,22789,23214,23214,23214,23628,23628,23628,24285,24285,24285,24975,24975,24975,25522,25522,25522,25905,25905,25905,26376,26376,26376,26765,26765,26765,26927,26927,26927,26923,26923,26923,26912,26912,26912,26870,26870,26870,26540,26540,26540,26138,26138,26138,25650,25650,25650,25197,25197,25197,24809,24809,24809,24222,24222,24222,23744,23744,23744,23311,23311,23311,22742,22742,22742,22396,22396,22396,22252,22252,22252,21984,21984,21984,21764,21764,21764,21451,21451,21451,21163,21163,21163,21151,21151,21151,20966,20966,20966,20649,20649,20649,20450,20450,20450,20162,20162,20162,20103,20103,20103,20103,20103,20103,20004,20004,20004,20011,20011,20011,19915,19915,19915,19901,19901,19901,19797,19797,19797,19911,19911,19911,20075,20075,20075,20212,20212,20212,20137,20137,20137,20173,20173,20173,20469,20469,20469,20858,20858,20858,21160,21160,21160,21582,21582,21582,22059,22059,22059,22550,22550,22550,23107,23107,23107,23681,23681,23681,24206,24206,24206,24898,24898,24898,25568,25568,25568,26279,26279,26279,26680,26680,26680,26801,26801,26801,26786,26786,26786,26710,26710,26710,26537,26537,26537,26383,26383,26383,26237,26237,26237,26023,26023,26023,25777,25777,25777,25453,25453,25453,25117,25117,25117,24766,24766,24766,24374,24374,24374,23952,23952,23952,23497,23497,23497,23124,23124,23124,22794,22794,22794,22517,22517,22517,22175,22175,22175
Demand,22842,22816,22741,22656,22564,22472,22388,22313,22218,22149,22096,22020,21945,21890,21848,21780,21719,21671,21620,21567,21490,21469,21406,21358,21344,21340,21298,21274,21261,21207,21189,21174,21147,21148,21134,21101,21104,21154,21232,21193,21205,21217,21217,21245,21265,21247,21279,21294,21330,21435,21536,21593,21628,21677,21740,21806,21886,21945,22034,22112,22203,22453,22642,22800,22937,22998,23101,23267,23383,23514,23639,23809,23963,24336,24719,24964,25126,25295,25399,25598,25804,25982,26134,26241,26394,26596,26776,26867,26961,27027,27048,27080,27097,27131,27123,27088,27078,27038,27006,26996,26860,26777,26619,26499,26304,26140,25966,25864,25722,25570,25417,25330,25187,25062,24775,24546,24460,24325,24116,23939,23780,23625,23466,23334,23215,23140,23023,22926,22823,22722,22626,22508,22375,22248,22150,22045,21949,21846,21752,21600,21537,21491,21405,21718,21234,21158,21127,21052,20970,20861,20798,20706,20661,20610,20507,20424,20377,20336,20297,20289,20226,20206,20177,20130,20078,20029,19925,19967,19946,19791,19818,19727,19752,19692,19649,19659,19583,19570,19587,19637,19660,19690,19684,19679,19728,19754,19740,19733,19718,19748,19796,19826,19852,19873,19920,20084,20098,20210,20364,20495,20533,20664,20792,20923,21000,21055,21174,21363,21561,21818,21993,22223,22402,22655,22867,23058,23270,23408,23526,23729,23946,24142,24360,24525,24726,24918,25091,25256,25460,25647,25844,26061,26291,26487,26630,26734,26785,26837,26882,26859,26872,26833,26821,26761,26768,26716,26674,26599,26547,26492,26380,26364,26303,26240,26271,26191,26121,26039,25945,25862,25778,25656,25540,25420,25310,25116,24974,24838,24693,24540,24371,24260,24147,24013,23842,23717,23568,23424,23267,23155,23062,22992,22749,22676,22555,22461,22475,22435,
Day-ahead net forecast,Net demand,19491,19357,19235,19139,18973,18860,18684,18572,18375,18271,18286,18212,18092,17981,17885,17842,17753,17708,17702,17662,17604,17476,17299,17218,17179,17169,17179,17167,17177,17123,17089,17087,17045,17065,17093,17144,17193,17250,17379,17397,17416,17441,17411,17425,17489,17483,17517,17592,17658,17791,17929,18036,18097,18162,18258,18296,18426,18410,18465,18558,18655,18862,19117,19312,19497,19650,19687,19853,20015,20126,20179,20291,20449,20738,21193,21472,21683,21927,22152,22334,22609,22771,22873,22994,23071,23230,23453,23429,23311,23082,22793,22333,21988,21610,21257,20869,20447,19845,19304,18825,18351,17738,16953,16301,15878,15518,15107,14576,14197,13756,13230,12893,12635,12319,11944,11447,11151,10984,10669,10260,9982,9842,9730,9595,9449,9391,9487,9382,9272,9257,9173,9037,8862,8820,8810,8810,9001,9029,8962,8834,8752,8799,8696,8867,8854,8465,8535,8528,8542,8575,8507,8551,8555,8578,8567,8484,8410,7986,7879,7790,7735,7673,7434,7671,7641,7425,7139,7070,6789,6436,6253,6260,6064,5977,5963,6426,6647,6648,6642,6592,6375,6280,6437,6120,6042,6172,6288,6793,6889,7035,7248,7354,7474,7830,8292,8300,8587,8490,8398,8214,8392,8516,8682,8997,9407,9908,10118,10120,10296,10914,11507,12034,12679,13483,14304,15172,15961,16707,17397,18141,18873,19588,20227,20829,21373,21827,22222,22491,22817,23082,23273,23515,23788,24005,24163,24257,24305,24307,24332,24376,24359,24365,24370,24332,24367,24326,24230,24121,24020,23967,23866,23823,23745,23733,23707,23662,23582,23530,23447,23411,23364,23317,23279,23223,23171,23094,22969,22932,22832,22731,22564,22405,22237,22143,22016,21813,21698,21510,21350,21148,20995,20926,20675,20485,20363,20257,20177,20269
Solar,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-42,-43,-43,-43,-42,-42,-42,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-42,-42,-42,-43,-44,-43,-43,-44,-44,-44,-44,-45,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-42,-36,-16,26,99,229,420,710,1069,1464,1834,2241,2634,3077,3549,4157,4680,5134,5564,6059,6717,7253,7628,7862,8193,8524,8785,8976,9320,9561,9694,9918,10094,10259,10430,10528,10622,10812,10956,10972,10981,10999,11103,11195,11149,11202,11278,11248,11216,11197,11233,11216,11169,11109,10948,10919,10950,10953,10924,10911,11014,11036,11117,11157,11088,11084,10966,10867,10786,10623,10603,10507,10434,10406,10431,10816,10859,10892,10832,10795,10835,10441,10399,10451,10505,10452,10649,10870,10868,10804,10979,10980,10941,10514,10406,10459,10542,10654,10858,10838,10799,11199,11226,11215,11052,10584,10570,10510,10359,10299,10215,9891,9467,9620,9291,9432,9652,9876,9726,9644,9599,9385,9057,8646,8554,8690,8616,8328,7951,7750,7297,6723,6129,5535,4906,4243,3641,3086,2527,1982,1515,1115,779,519,336,214,99,14,-6,-17,-38,-48,-47,-45,-44,-44,-44,-43,-44,-43,-42,-42,-42,-42,-42,-42,-42,-42,-41,-41,-41,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-40,-40,-40,-40,-41,-41,-41,-41,-41,-40,-40,
Wind,3444,3504,3583,3593,3664,3694,3783,3828,3904,3931,3892,3892,3929,3985,4004,4017,4023,4015,4000,3955,3966,4049,4165,4203,4219,4215,4190,4158,4122,4147,4142,4130,4149,4134,4071,4011,3957,3897,3877,3855,3819,3809,3845,3843,3831,3795,3795,3722,3702,3646,3604,3584,3552,3543,3517,3509,3501,3552,3560,3573,3553,3519,3509,3460,3424,3379,3389,3398,3384,3375,3463,3502,3484,3465,3457,3443,3409,3342,3253,3223,3170,3192,3244,3248,3267,3224,3200,3179,3203,3233,3239,3275,3292,3288,3255,3195,3138,3108,3076,3055,3069,3056,3020,2999,2936,2874,2822,2810,2842,2915,2946,2912,2902,2909,2899,2899,2892,2885,2923,2933,2912,2876,2827,2796,2705,2583,2455,2384,2314,2264,2281,2323,2307,2252,2172,2149,2040,1954,1897,1891,1857,1805,1716,1672,1588,1561,1510,1475,1509,1483,1506,1544,1520,1550,1548,1567,1572,1605,1593,1616,1676,1761,1881,1955,2073,2188,2334,2436,2538,2599,2671,2707,2720,2764,2724,2687,2574,2460,2398,2408,2436,2545,2506,2383,2360,2368,2362,2314,2263,2185,2163,2148,2136,2128,2144,2159,2223,2251,2306,2373,2412,2463,2457,2463,2459,2462,2459,2476,2483,2463,2439,2348,2289,2287,2285,2253,2283,2330,2374,2404,2451,2486,2502,2500,2486,2473,2462,2472,2454,2467,2498,2474,2465,2456,2453,2487,2532,2555,2560,2540,2535,2526,2499,2487,2438,2466,2510,2546,2583,2587,2606,2605,2598,2572,2588,2598,2609,2592,2553,2533,2486,2425,2354,2280,2208,2132,2080,2015,1943,1902,1912,1939,1975,1961,1964,1977,1980,2012,2021,2113,2124,2196,2237,2265,2278,2286,2313,2236,
