Net Demand 07/25/2021,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour-ahead forecast,27542,27166,27166,27166,26711,26711,26711,26262,26262,26262,25862,25862,25862,25531,25531,25531,25191,25191,25191,24866,24866,24866,24573,24573,24573,24293,24293,24293,24111,24111,24111,23861,23861,23861,23673,23673,23673,23469,23469,23469,23300,23300,23300,23126,23126,23126,23068,23068,23068,23029,23029,23029,22958,22958,22958,22898,22898,22898,22889,22889,22889,22934,22934,22934,22933,22933,22933,22795,22795,22795,22689,22689,22689,22512,22512,22512,22414,22414,22414,22406,22406,22406,22500,22500,22500,22569,22569,22569,22579,22579,22579,22646,22646,22646,22836,22836,22836,22919,22919,22919,22939,22939,22939,22940,22940,22940,23084,23084,23084,23195,23195,23195,23266,23266,23266,23309,23309,23309,23429,23429,23429,23601,23601,23601,23876,23876,23876,24125,24125,24125,24420,24420,24420,24680,24680,24680,24974,24974,24974,25218,25218,25218,25466,25466,25466,25768,25768,25768,26123,26123,26123,26607,26607,26607,27114,27114,27114,27610,27610,27610,27928,27928,27928,28260,28260,28260,28659,28659,28659,29187,29187,29187,29753,29753,29753,30389,30389,30389,30885,30885,30885,31249,31249,31249,31585,31585,31585,31846,31846,31846,32143,32143,32143,32516,32516,32516,32939,32939,32939,33217,33217,33217,33374,33374,33374,33486,33486,33486,33763,33763,33763,33867,33867,33867,34034,34034,34034,34052,34052,34052,34064,34064,34064,33813,33813,33813,33613,33613,33613,33305,33305,33305,33163,33163,33163,33149,33149,33149,33105,33105,33105,33136,33136,33136,33066,33066,33066,32898,32898,32898,32742,32742,32742,32345,32345,32345,32022,32022,32022,31498,31498,31498,30967,30967,30967,30467,30467,30467,30003,30003,30003,29288,29288,29288,28659,28659,28659,28088,28088,28088,27518,27518,27518,27079,27079,27079,26644,26644,26644
Demand,27530,27424,27275,27168,27057,26914,26724,26590,26480,26341,26224,26076,25919,25797,25685,25591,25461,25347,25233,25124,25025,24929,24792,24683,24585,24557,24482,24403,24311,24206,24106,24052,23968,23881,23788,23717,23623,23593,23557,23472,23431,23349,23309,23261,23199,23167,23100,23058,23000,23014,22993,22987,22985,22951,22894,22895,22856,22839,22817,22790,22796,22820,22853,22870,22839,22829,22823,22846,22873,22819,22768,22717,22653,22604,22622,22552,22500,22429,22371,22358,22345,22319,22311,22293,22324,22459,22547,22543,22570,22540,22556,22577,22595,22590,22601,22624,22637,22730,22831,22901,22882,22906,22875,22889,22913,22942,22942,22957,22950,23041,23130,23110,23124,23160,23132,23167,23223,23231,23267,23283,23361,23524,23619,23637,23728,23757,23876,23872,23946,24007,24122,24239,24310,24490,24534,24580,24637,24761,24846,24881,24948,25015,25086,25201,25282,25357,25492,25631,25780,25947,26095,26198,26397,26602,26699,26875,27008,27130,27200,27308,27451,27539,27697,27806,27944,28120,28305,28477,28633,28827,29029,29258,29408,29650,29826,29966,30061,30214,30402,30531,30619,30716,30873,30952,31065,31166,31314,31413,31507,31653,31790,31889,32026,32102,32270,32346,32459,32564,32649,32770,32886,32912,32942,33029,33083,33139,33243,33315,33445,33570,33658,33762,33820,33902,33932,33968,34002,33987,33974,33927,33932,33899,33878,33894,33903,33871,33833,33751,33715,33650,33619,33590,33549,33476,33421,33353,33301,33306,33240,33221,33228,33207,33206,33195,33220,33201,33173,33187,33135,33057,32968,32821,32687,32688,32677,32583,32428,32313,32187,32052,31914,31748,31565,31435,31262,31076,30876,30603,30391,30198,30008,29802,29601,29408,29231,29020,28749,28476,28355,28194,28053,27870,27700,27496,27334,27139,26930,26759,
Day-ahead net forecast,Net demand,24502,24336,24177,24017,23839,23674,23494,23332,23252,23154,23046,22945,22767,22601,22518,22427,22330,22239,22130,22043,21978,21921,21850,21754,21629,21586,21574,21463,21379,21232,21131,21016,20942,20885,20789,20767,20715,20685,20688,20643,20565,20490,20447,20405,20371,20365,20380,20337,20294,20322,20344,20324,20351,20344,20304,20301,20327,20251,20216,20192,20148,20205,20274,20277,20306,20256,20247,20261,20324,20323,20282,20260,20227,20167,20176,20111,19993,19873,19741,19574,19362,19150,18939,18697,18477,18310,18164,17904,17555,17192,16887,16549,16178,15905,15654,15400,15280,15233,15100,14937,14669,14292,14160,13971,13836,13779,13569,13344,13122,12978,12858,12757,12535,12550,12775,12780,12743,12819,12872,12870,12747,12864,13233,13249,13353,13403,13347,13365,13320,13314,13347,13533,13650,13837,13854,13964,13987,14030,14131,14188,14285,14245,14207,14274,14338,14362,14393,14454,14499,14582,14799,14822,14818,14977,15090,15205,15336,15421,15407,15483,15511,15575,15690,15849,16002,16125,16379,16661,17103,17433,17532,17757,18042,18040,18093,18269,18566,18671,18703,18916,19078,19429,19582,19692,19698,19676,19676,19719,19726,19901,20103,20249,20577,20707,20667,20977,21099,21328,21609,21776,21950,22216,22449,22849,23128,23322,23507,23615,23757,23984,24276,24521,24581,24837,25213,25497,25795,25978,26167,26371,26647,27017,27337,27603,27816,28041,28269,28329,28382,28542,28693,28889,29028,29112,29115,29135,29167,29239,29251,29315,29401,29493,29540,29716,29708,29744,29762,29774,29837,29849,29761,29586,29314,29253,29243,29138,28946,28747,28557,28406,28287,28108,27908,27661,27403,27218,26951,26722,26494,26338,26202,26083,25950,25856,25726,25563,25347,25063,24888,24786,24625,24502,24302,24083,23883,23777,23531,23358,
Solar,-42,-42,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-42,-41,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-44,-44,-44,-45,-45,-42,-31,-14,14,60,153,241,356,520,751,968,1196,1440,1662,1909,2188,2466,2840,3205,3516,3908,4292,4578,4846,5148,5329,5451,5731,6062,6407,6814,6962,7210,7395,7537,7776,7972,8117,8225,8397,8525,8756,8751,8515,8514,8699,8699,8717,8779,9100,9175,9036,9108,9128,9208,9384,9476,9580,9720,9817,9813,9849,9847,9914,9895,9956,10022,10039,10031,9985,10121,10246,10316,10317,10343,10406,10481,10560,10588,10537,10639,10776,10792,10845,10808,10826,10892,10998,10985,11050,11075,11048,11012,10946,10944,10872,10724,10384,10271,10381,10419,10335,10537,10707,10660,10397,10298,10375,10258,10114,9830,9752,9753,9787,9829,9891,10015,10121,10042,9986,9847,9623,9543,9681,9507,9458,9298,9008,8900,8840,8722,8600,8327,8128,7919,7715,7592,7399,7281,7018,6862,6804,6573,6268,6011,5751,5477,5156,4826,4480,4084,3734,3421,3105,2717,2341,2070,1840,1584,1277,1006,792,612,476,357,246,137,84,37,4,-19,-38,-45,-46,-46,-45,-45,-45,-44,-44,-43,-43,-44,-44,-44,-44,-44,-44,-44,-44,-43,-44,-44,-44,-44,-43,-43,-43,-43,-42,-43,-43,-42,-42,-42,-42,-43,-42,-42,-42,-42,-42,-42,-41,-41,-41,-41
Wind,3143,3171,3211,3262,3301,3327,3355,3345,3318,3279,3243,3236,3253,3274,3270,3250,3223,3184,3187,3166,3129,3089,3029,3014,3026,3021,3004,3018,3015,3050,3072,3095,3100,3076,3057,3028,2987,2952,2920,2910,2923,2928,2931,2921,2902,2853,2797,2782,2757,2724,2716,2702,2687,2665,2656,2635,2615,2637,2650,2663,2670,2643,2623,2616,2607,2607,2625,2619,2594,2569,2540,2524,2493,2461,2427,2410,2373,2343,2308,2278,2249,2220,2200,2181,2182,2199,2197,2178,2176,2171,2160,2143,2138,2130,2119,2080,2039,2009,1974,1912,1851,1803,1775,1723,1660,1634,1614,1642,1719,1793,1850,1847,1852,1833,1856,1849,1749,1715,1673,1618,1505,1407,1337,1272,1198,1135,1080,1043,1006,959,897,840,791,759,721,699,676,660,648,651,647,637,606,569,608,628,625,649,685,702,707,706,728,746,758,777,789,773,762,798,839,853,885,907,931,973,987,1021,1058,1049,1021,989,998,995,963,986,1078,1167,1243,1298,1369,1409,1456,1491,1551,1625,1678,1655,1624,1628,1665,1735,1772,1818,1833,1829,1845,1878,1990,2052,2023,1969,1851,1797,1800,1871,1969,2094,2196,2271,2308,2358,2403,2441,2443,2422,2436,2514,2638,2748,2784,2779,2789,2854,2972,3110,3233,3365,3477,3551,3640,3696,3745,3781,3849,3868,3909,3934,3915,3878,3804,3740,3672,3555,3501,3513,3473,3433,3376,3288,3298,3344,3444,3464,3497,3537,3596,3659,3728,3743,3733,3753,3796,3872,3963,3982,4040,4038,4016,3986,3915,3838,3763,3665,3665,3665,3665,3665,3665,3665,3665,3665,3665,3665,3665,3665,3665,3665
