Net Demand 08/05/2020,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00.1
Hour-ahead forecast,26392,26040,26040,26040,25652,25652,25652,25314,25314,25314,24916,24916,24916,24620,24620,24620,24323,24323,24323,23986,23986,23986,23677,23677,23677,23490,23490,23490,23299,23299,23299,23125,23125,23125,22937,22937,22937,22809,22809,22809,22731,22731,22731,22630,22630,22630,22560,22560,22560,22684,22684,22684,22738,22738,22738,22875,22875,22875,23020,23020,23020,23387,23387,23387,23658,23658,23658,23840,23840,23840,24066,24066,24066,24442,24442,24442,24439,24439,24439,24623,24623,24623,24829,24829,24829,25237,25237,25237,25357,25357,25357,25419,25419,25419,25709,25709,25709,25941,25941,25941,25950,25950,25950,25963,25963,25963,26011,26011,26011,26100,26100,26100,26074,26074,26074,25996,25996,25996,26037,26037,26037,26097,26097,26097,26169,26169,26169,26252,26252,26252,26237,26237,26237,26355,26355,26355,26494,26494,26494,26615,26615,26615,26652,26652,26652,26818,26818,26818,27059,27059,27059,27273,27273,27273,27568,27568,27568,27755,27755,27755,28048,28048,28048,28361,28361,28361,28768,28768,28768,28986,28986,28986,29393,29393,29393,29698,29698,29698,30083,30083,30083,30444,30444,30444,30763,30763,30763,31062,31062,31062,31395,31395,31395,31652,31652,31652,31934,31934,31934,32137,32137,32137,32313,32313,32313,32441,32441,32441,32781,32781,32781,33040,33040,33040,33173,33173,33173,33142,33142,33142,33260,33260,33260,33270,33270,33270,33187,33187,33187,32877,32877,32877,32450,32450,32450,32244,32244,32244,32318,32318,32318,32208,32208,32208,32093,32093,32093,31936,31936,31936,31561,31561,31561,31177,31177,31177,30764,30764,30764,30320,30320,30320,29759,29759,29759,29152,29152,29152,28629,28629,28629,28101,28101,28101,27422,27422,27422,26863,26863,26863,26474,26474,26474,25983,25983,25983,25507,25507,25507
Demand,26095,26011,26002,25938,25832,25673,25551,25422,25309,25153,25015,24908,24792,24666,24547,24454,24342,24255,24144,24033,23951,23867,23771,23696,23604,23571,23507,23416,23317,23274,23195,23122,23060,23004,22980,22924,22847,22834,22828,22767,22732,22693,22677,22675,22654,22641,22606,22603,22597,22670,22728,22758,22806,22829,22825,22886,22928,22870,22893,22953,23016,23167,23312,23418,23501,23552,23584,23680,23756,23825,23913,23961,24041,24357,24543,24605,24632,24641,24611,24710,24771,24778,24834,24856,24871,25058,25181,25296,25426,25529,25530,25579,25580,25583,25591,25607,25596,25705,25813,25868,25883,25963,25926,25929,25953,25949,25960,25954,25954,25972,26018,26002,25980,26038,26050,25997,26023,26011,26006,26062,26083,26147,26137,26146,26156,26057,26153,26213,26219,26213,26282,26280,26299,26330,26342,26337,26345,26374,26468,26530,26582,26614,26709,26705,26722,26759,26846,26967,27019,27094,27094,27173,27234,27333,27438,27509,27566,27653,27734,27853,28014,28085,28155,28263,28344,28510,28646,28780,28908,28983,29020,29141,29268,29422,29526,29642,29773,29856,30025,30114,30233,30327,30437,30559,30697,30783,30864,30970,31078,31219,31323,31430,31497,31464,31471,31585,31667,31758,31827,31968,32073,32199,32331,32428,32503,32494,32558,32660,32777,32850,32920,33022,33095,33181,33221,33266,33314,33258,33225,33302,33345,33406,33446,33448,33403,33389,33330,33035,32983,32796,32655,32605,32519,32502,32412,32310,32251,32202,32140,32143,32134,32158,32181,32182,32148,32097,32042,31940,31901,31780,31629,31533,31389,31294,31176,31066,30910,30769,30642,30462,30305,30160,29963,29773,29598,29384,29237,29008,28794,28594,28384,28186,27978,27801,27613,27391,27201,27034,26921,26733,26547,26410,26262,26083,25910,25764,25590,25415,
Day-ahead net forecast,Net demand,21322,21190,21151,21122,21043,20934,20758,20634,20512,20392,20233,20146,20049,19977,19916,19759,19636,19532,19470,19431,19354,19299,19171,19055,18896,18767,18668,18596,18529,18519,18474,18436,18397,18353,18296,18261,18153,18087,18061,18019,17989,17958,17945,17941,17937,17967,17933,17966,18011,18055,18087,18100,18105,18119,18122,18172,18242,18239,18284,18378,18451,18583,18764,18879,18991,19122,19190,19220,19267,19320,19387,19460,19492,19700,20012,20059,20121,20034,19838,19695,19572,19316,19026,18695,18370,18082,17911,17543,17221,16826,16362,15945,15595,15108,14702,14234,13799,13478,13177,12925,12665,12517,12344,12178,12089,11971,11884,11779,11690,11617,11592,11572,11482,11461,11436,11336,11275,11214,11161,11089,11090,11076,11059,11026,10963,10830,10851,10838,10869,10835,10824,10828,10865,10850,10898,10876,10870,10838,10895,10906,10962,10977,10994,11011,10999,11024,11040,11172,11213,11287,11339,11389,11480,11550,11635,11726,11775,11862,11965,12097,12251,12348,12395,12507,12618,12724,12858,12973,13084,13190,13223,13332,13511,13658,13784,13933,14108,14266,14381,14559,14714,14811,14890,15023,15168,15338,15461,15528,15664,15820,16015,16127,16218,16305,16299,16527,16655,16756,17006,17245,17433,17673,17930,18151,18386,18547,18660,18910,19138,19388,19611,19967,20250,20550,20869,21191,21553,21834,22112,22553,23051,23546,24030,24464,24913,25327,25707,26101,26399,26670,26845,27153,27361,27552,27707,27775,27830,27898,27930,27941,27984,28073,28158,28195,28214,28180,28183,28081,27987,27944,27845,27745,27615,27492,27394,27257,27100,26958,26838,26682,26498,26409,26254,26077,25908,25743,25554,25361,25078,24890,24663,24422,24191,24037,23876,23696,23440,23225,23081,22914,22752,22633,22569,22391,22257,22105,21970,21873
Solar,-21,-21,-21,-21,-21,-21,-21,-21,-21,-21,-21,-21,-21,-21,-21,-21,-20,-21,-21,-21,-21,-21,-21,-21,-21,-21,-21,-21,-21,-20,-20,-21,-21,-21,-21,-21,-21,-22,-22,-21,-21,-21,-21,-22,-22,-22,-23,-22,-22,-22,-23,-23,-23,-23,-23,-23,-23,-24,-24,-24,-23,-24,-25,-25,-27,-26,-27,-27,-27,-27,-28,-28,-28,-26,-8,30,93,214,374,576,815,1109,1414,1763,2148,2520,2890,3340,3860,4330,4795,5244,5686,6106,6576,7036,7440,7834,8229,8544,8791,9063,9265,9442,9584,9739,9875,10009,10123,10236,10342,10428,10503,10579,10665,10735,10816,10889,10961,11031,11058,11111,11182,11224,11263,11315,11358,11381,11416,11458,11490,11516,11546,11574,11608,11635,11655,11690,11705,11715,11728,11736,11750,11769,11769,11775,11776,11778,11784,11785,11784,11782,11781,11780,11775,11777,11771,11765,11764,11755,11754,11748,11742,11740,11738,11729,11724,11712,11700,11699,11689,11682,11672,11667,11658,11645,11620,11606,11591,11561,11529,11503,11484,11446,11409,11369,11324,11281,11228,11183,11135,11077,11006,10947,10884,10813,10751,10684,10613,10529,10457,10381,10275,10173,10072,9982,9852,9721,9584,9410,9209,8987,8783,8536,8254,7976,7681,7342,6977,6595,6157,5716,5303,4841,4349,3934,3379,2803,2421,2024,1658,1344,1073,820,628,483,385,295,213,181,160,66,0,-15,-29,-33,-36,-38,-40,-43,-51,-51,-50,-50,-49,-49,-48,-48,-48,-48,-48,-48,-48,-48,-48,-48,-48,-48,-48,-48,-48,-48,-48,-48,-48,-48,-48,-49,-49,-48,-49,-49,-49,-48,-49,-49,-48,-48,
Wind,4879,4863,4859,4870,4843,4836,4846,4863,4855,4845,4845,4833,4796,4749,4717,4745,4775,4779,4724,4662,4643,4626,4643,4715,4770,4856,4881,4875,4838,4789,4784,4741,4703,4694,4702,4733,4737,4770,4785,4761,4771,4771,4767,4752,4739,4712,4695,4662,4598,4593,4667,4681,4707,4725,4731,4723,4685,4659,4619,4570,4560,4529,4532,4524,4490,4446,4424,4436,4486,4508,4507,4517,4530,4541,4509,4474,4435,4409,4413,4407,4376,4384,4389,4406,4400,4389,4367,4349,4361,4382,4377,4377,4378,4356,4364,4374,4366,4382,4403,4407,4414,4376,4342,4317,4277,4245,4204,4185,4140,4114,4059,4004,4002,3966,3953,3920,3936,3922,3914,3932,3937,3929,3906,3920,3929,3923,3950,3968,3951,3927,3938,3941,3900,3906,3830,3826,3820,3846,3838,3870,3881,3894,3892,3934,3942,3950,3974,3984,3995,3978,3979,3986,3962,3974,3994,3978,3996,3989,3973,3959,3943,3968,3990,3968,3964,3987,4004,4064,4086,4080,4097,4073,4036,4031,4046,4009,3981,3948,3963,3943,3948,3977,4015,4051,4058,4036,4064,4121,4145,4148,4138,4188,4243,4233,4248,4202,4231,4254,4190,4136,4128,4089,4081,4040,4003,3975,3971,3973,4006,4031,4038,4010,4020,4057,4053,4050,4071,4101,4096,4100,4084,4087,4107,4106,4114,4116,4137,4170,4181,4154,4138,4117,4115,4143,4119,4070,4039,4016,4028,4013,3999,4009,4013,3995,3981,3953,3931,3948,3955,3916,3891,3885,3897,3880,3884,3906,3922,3907,3908,3898,3909,3854,3833,3813,3798,3772,3787,3791,3828,3846,3871,3904,3906,3879,3850,3843,3890,3910,3952,3934,3911,3869,3821,3803,3779,3771,3722,3675,
