Net Demand 04/18/2020,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour-ahead forecast,19882,19620,19620,19620,19395,19395,19395,19272,19272,19272,19150,19150,19150,18983,18983,18983,18809,18809,18809,18647,18647,18647,18474,18474,18474,18347,18347,18347,18186,18186,18186,18047,18047,18047,17963,17963,17963,17868,17868,17868,17807,17807,17807,17772,17772,17772,17703,17703,17703,17739,17739,17739,17801,17801,17801,17821,17821,17821,17868,17868,17868,18041,18041,18041,18175,18175,18175,18251,18251,18251,18370,18370,18370,18583,18583,18583,18542,18542,18542,18501,18501,18501,18520,18520,18520,18665,18665,18665,18713,18713,18713,18673,18673,18673,18699,18699,18699,18850,18850,18850,18959,18959,18959,18943,18943,18943,18924,18924,18924,18998,18998,18998,18967,18967,18967,18910,18910,18910,18781,18781,18781,18663,18663,18663,18638,18638,18638,18422,18422,18422,18302,18302,18302,18590,18590,18590,18258,18258,18258,18223,18223,18223,18280,18280,18280,18247,18247,18247,18257,18257,18257,18321,18321,18321,18138,18138,18138,18052,18052,18052,17899,17899,17899,17963,17963,17963,17924,17924,17924,17896,17896,17896,17803,17803,17803,17677,17677,17677,17720,17720,17720,17899,17899,17899,17902,17902,17902,18083,18083,18083,18146,18146,18146,18128,18128,18128,18377,18377,18377,18795,18795,18795,18989,18989,18989,19227,19227,19227,19573,19573,19573,19967,19967,19967,20372,20372,20372,20802,20802,20802,21143,21143,21143,21321,21321,21321,21652,21652,21652,21985,21985,21985,22376,22376,22376,22863,22863,22863,23202,23202,23202,23169,23169,23169,23200,23200,23200,22994,22994,22994,22894,22894,22894,22742,22742,22742,22601,22601,22601,22408,22408,22408,22143,22143,22143,21710,21710,21710,21493,21493,21493,21198,21198,21198,20824,20824,20824,20524,20524,20524,20250,20250,20250,19889,19889,19889,19581,19581,19581
Demand,19644,19695,19796,19782,19702,19656,19554,19442,19396,19317,19238,19162,19124,19039,19007,18954,18880,18809,18752,18670,18622,18551,18483,18430,18338,18343,18279,18276,18240,18171,18141,18092,18051,18028,17984,17958,17918,17882,17848,17830,17773,17798,17754,17732,17721,17728,17722,17718,17689,17768,17764,17782,17769,17789,17806,17789,17782,17848,17860,17876,17914,17979,18058,18100,18123,18130,18151,18209,18218,18255,18292,18346,18398,18512,18608,18643,18645,18619,18595,18580,18507,18545,18531,18544,18513,18550,18577,18558,18592,18621,18550,18625,18628,18664,18705,18719,18745,18934,18919,18941,18974,18971,18958,18938,18942,18950,18897,18887,18870,18886,18906,18938,18923,18873,18827,18779,18752,18712,18718,18673,18678,18621,18590,18543,18468,18414,18384,18640,18585,18543,18465,18429,18386,18348,18414,18376,18356,18377,18379,18377,18408,18421,18392,18363,18372,18390,18402,18479,18327,18304,18257,18250,18192,18167,18119,18067,18002,18007,17980,18039,17960,17966,17919,17954,17893,17874,17790,17696,17681,17631,17650,17634,17576,17534,17491,17523,17527,17562,17587,17624,17578,17597,17611,17706,17761,17836,17861,17906,17958,17992,18015,18087,18159,18195,18253,18309,18311,18441,18587,18630,18670,18826,18919,19044,19148,19217,19305,19433,19569,19730,19858,20007,20139,20242,20353,20494,20600,20613,20694,20840,20979,21020,21132,21295,21381,21508,21597,21703,21801,21892,22002,22146,22257,22365,22426,22501,22647,22797,22903,22995,23050,23088,23085,23101,23195,23198,23138,23078,23017,22963,22904,22854,22777,22743,22713,22667,22634,22548,22500,22387,22215,22074,22069,21992,21887,21757,21692,21589,21502,21403,21272,21227,21116,21021,20849,20778,20702,20513,20407,20276,20168,20065,19951,19893,19837,19760,19640,19528,19469
Day-ahead net forecast,Net demand,16572,16622,16755,16779,16726,16727,16683,16603,16587,16529,16481,16415,16404,16345,16347,16350,16339,16295,16231,16131,16042,15915,15784,15697,15599,15574,15463,15442,15429,15373,15337,15303,15261,15242,15227,15237,15234,15232,15244,15236,15167,15181,15128,15136,15117,15114,15136,15178,15204,15322,15333,15368,15386,15449,15477,15477,15465,15539,15610,15638,15736,15874,15943,16061,16178,16220,16264,16370,16415,16463,16511,16589,16640,16731,16772,16773,16785,16728,16635,16538,16272,16171,16017,15820,15419,15077,14805,14637,14497,14194,13861,13642,13407,13158,12895,12651,12323,12149,11915,11787,11610,11357,11058,10902,10872,10750,10564,10435,10280,10252,10146,10020,9780,9454,9101,8880,8817,8685,8518,8292,8118,7889,7678,7541,7441,7237,7087,7122,7049,7142,7349,7349,7133,6859,6774,6582,6262,6290,6519,6433,6438,6781,6869,6583,6369,6340,6217,6076,5948,5891,5778,5618,5636,5740,5912,5998,5802,5577,5391,5426,5605,5789,5704,5685,5602,5301,4871,4656,4941,5420,5579,5493,5320,5127,5047,5286,5571,5643,5501,5513,5537,5858,5868,5934,6115,6199,5946,5948,6064,6224,6274,6393,6363,6254,6334,6386,6491,6599,6809,6902,6925,7127,7240,7382,7608,7824,8193,8683,8841,8897,9046,9607,10015,10257,10690,11255,11783,12243,12763,13318,13800,14165,14645,15092,15460,15902,16244,16609,16940,17259,17544,17814,18016,18167,18364,18446,18619,18804,18922,19033,19081,19130,19169,19225,19387,19421,19355,19270,19243,19186,19201,19214,19217,19258,19298,19316,19282,19208,19145,19033,18884,18721,18679,18610,18441,18258,18125,17983,17899,17786,17612,17601,17541,17449,17240,17146,17062,16868,16781,16657,16565,16491,16382,16335,16300,16295,16196,16053,
Solar,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-36,-36,-37,-37,-36,-36,-36,-37,-36,-36,-36,-36,-36,-36,-36,-36,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-38,-39,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-34,-24,-1,28,76,162,252,382,538,715,1055,1367,1648,1830,2016,2359,2672,2972,3219,3458,3705,3906,4238,4585,4822,4874,5021,5177,5437,5623,5711,5837,6001,6157,6370,6472,6673,6849,7046,7247,7451,7598,7614,7656,7756,7882,8051,8215,8461,8582,8633,8777,8840,9085,9156,9056,8799,8668,8802,9016,9163,9261,9503,9555,9283,9251,9317,9069,8887,9121,9312,9322,9308,9496,9426,9453,9437,9565,9540,9418,9217,9038,9038,9167,9227,9275,9142,8921,8940,9012,8933,9086,9316,9397,9167,8565,8349,8433,8535,8668,8754,8569,8308,8161,8245,8283,8280,8087,8069,8166,8014,7908,8171,8202,8219,8148,8075,8061,8079,8298,8223,8176,8020,8021,7931,7875,7831,7831,7825,7775,7726,7633,7379,6968,6827,6926,6918,6627,6258,6162,5789,5416,4995,4559,4113,3722,3390,3031,2628,2263,1946,1621,1337,1059,828,650,509,412,336,238,77,-3,-33,-41,-41,-40,-39,-39,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38
Wind,3110,3114,3084,3046,3023,2979,2920,2885,2855,2830,2806,2790,2764,2741,2704,2657,2591,2553,2560,2570,2610,2664,2727,2770,2775,2796,2848,2872,2853,2836,2842,2829,2826,2826,2804,2765,2730,2693,2653,2627,2645,2655,2660,2637,2639,2648,2636,2587,2533,2488,2472,2461,2424,2383,2369,2348,2356,2361,2291,2283,2232,2141,2152,2093,2000,1953,1931,1886,1848,1829,1822,1796,1794,1805,1858,1887,1866,1852,1873,1860,1932,1966,1948,1945,1962,2035,2073,2066,2036,2000,1970,1963,1948,1984,2046,2097,2111,2128,2159,2230,2307,2378,2411,2404,2350,2331,2315,2253,2211,2140,2063,2032,2043,2120,2210,2294,2314,2349,2403,2459,2482,2472,2429,2421,2379,2385,2411,2415,2386,2396,2382,2376,2418,2431,2459,2471,2540,2577,2609,2667,2675,2643,2609,2614,2653,2730,2816,2913,2947,2966,3012,3056,3053,3045,3038,3042,3108,3224,3337,3354,3294,3263,3254,3264,3339,3402,3552,3654,3681,3705,3725,3708,3672,3703,3718,3718,3692,3732,3807,3835,3790,3687,3648,3635,3650,3657,3719,3747,3702,3644,3653,3661,3646,3662,3678,3766,3815,3827,3844,3863,3904,3865,3858,3889,3840,3804,3799,3815,3881,3892,3906,3857,3885,3892,3921,3902,3910,3892,3909,3861,3855,3892,3925,3990,4027,4042,4056,4085,4070,4023,3973,3937,3914,3959,4025,4056,4061,4036,4020,4002,4000,4001,3966,3923,3858,3813,3822,3853,3816,3824,3762,3689,3622,3538,3468,3394,3392,3378,3391,3398,3382,3394,3412,3421,3470,3528,3596,3647,3646,3651,3695,3673,3629,3608,3648,3668,3683,3688,3673,3667,3647,3618,3613,3601,3585,3513,3489,3507
