Net Demand 12/28/2019,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour-ahead forecast,22906,22610,22610,22610,22359,22359,22359,22108,22108,22108,21814,21814,21814,21597,21597,21597,21428,21428,21428,21256,21256,21256,21108,21108,21108,20974,20974,20974,20863,20863,20863,20780,20780,20780,20642,20642,20642,20602,20602,20602,20572,20572,20572,20582,20582,20582,20603,20603,20603,20691,20691,20691,20730,20730,20730,20803,20803,20803,20902,20902,20902,21143,21143,21143,21267,21267,21267,21474,21474,21474,21678,21678,21678,22188,22188,22188,22433,22433,22433,22641,22641,22641,22799,22799,22799,23015,23015,23015,23115,23115,23115,23178,23178,23178,23172,23172,23172,23058,23058,23058,22953,22953,22953,22776,22776,22776,22609,22609,22609,22277,22277,22277,22079,22079,22079,21850,21850,21850,21609,21609,21609,21404,21404,21404,21176,21176,21176,21036,21036,21036,20818,20818,20818,20513,20513,20513,20380,20380,20380,20333,20333,20333,20237,20237,20237,20005,20005,20005,19914,19914,19914,19867,19867,19867,19822,19822,19822,19746,19746,19746,19745,19745,19745,19787,19787,19787,19843,19843,19843,19946,19946,19946,20133,20133,20133,20261,20261,20261,20504,20504,20504,20832,20832,20832,21179,21179,21179,21594,21594,21594,22034,22034,22034,22494,22494,22494,23113,23113,23113,23877,23877,23877,24800,24800,24800,25813,25813,25813,26446,26446,26446,26853,26853,26853,26993,26993,26993,26905,26905,26905,26906,26906,26906,26905,26905,26905,26853,26853,26853,26805,26805,26805,26702,26702,26702,26575,26575,26575,26476,26476,26476,26426,26426,26426,26327,26327,26327,26228,26228,26228,26088,26088,26088,25888,25888,25888,25721,25721,25721,25491,25491,25491,25175,25175,25175,24815,24815,24815,24476,24476,24476,24105,24105,24105,23727,23727,23727,23261,23261,23261,22919,22919,22919,22622,22622,22622,22277,22277,22277
Demand,22847,22760,22661,22517,22468,22367,22259,22189,22105,22013,21945,21854,21806,21728,21641,21604,21537,21486,21419,21369,21327,21267,21214,21167,21139,21035,20984,20937,20930,20900,20849,20813,20781,20737,20710,20687,20666,20641,20632,20641,20640,20624,20588,20609,20589,20573,20544,20569,20578,20614,20657,20671,20698,20720,20747,20772,20797,20815,20858,20895,20947,21055,21184,21245,21313,21363,21429,21502,21570,21629,21673,21747,21823,22019,22163,22264,22339,22464,22563,22642,22698,22774,22830,22865,22877,22996,23059,23081,23100,23117,23094,23086,23093,23065,23019,22988,22979,23014,22980,22947,22893,22855,22772,22698,22612,22512,22401,22305,22215,22150,22086,22010,21928,21855,21742,21638,21538,21478,21352,21274,21188,21079,20996,21048,21036,20948,20871,20779,20712,20643,20586,20486,20335,20350,20319,20274,20225,20182,20144,20122,20068,19994,19972,19939,19860,19835,19777,19764,19697,19704,19653,19611,19596,19587,19567,19560,19580,19576,19533,19533,19520,19553,19546,19607,19603,19643,19622,19672,19692,19711,19775,19842,19922,19942,20079,20176,20248,20318,20401,20510,20583,20682,20783,20900,21037,21188,21365,21505,21673,21804,21960,22100,22282,22432,22532,22738,22968,23194,23385,23621,23891,24128,24402,24696,25042,25421,25793,26115,26369,26511,26591,26709,26781,26830,26874,26901,26902,26908,26929,26932,26951,26912,26945,26939,26902,26890,26887,26884,26851,26821,26797,26792,26771,26735,26706,26688,26679,26660,26607,26583,26555,26521,26464,26448,26420,26393,26351,26294,26249,26196,26158,26116,26057,25978,25889,25842,25768,25706,25624,25526,25449,25366,25242,25173,25045,24887,24730,24629,24502,24403,24269,24153,24026,23918,23789,23696,23562,23390,23284,23164,23042,22903,22804,22651,22578,22453,22349,22211,22142
Day-ahead net forecast,Net demand,22200,22101,21955,21771,21701,21632,21542,21492,21429,21356,21342,21317,21316,21265,21198,21168,21093,21032,20946,20895,20872,20808,20740,20659,20623,20517,20448,20428,20439,20419,20360,20300,20244,20169,20127,20083,20043,19991,19981,19972,19954,19905,19816,19771,19703,19647,19589,19613,19641,19706,19779,19820,19832,19861,19875,19884,19908,19910,19932,19939,19990,20078,20204,20283,20361,20437,20503,20557,20620,20681,20709,20756,20794,20966,21124,21242,21330,21461,21581,21672,21746,21819,21863,21865,21824,21848,21802,21667,21476,21255,20991,20665,20334,19968,19551,19152,18740,18386,17973,17530,17090,16852,16483,16186,15791,15374,14994,14698,14291,13851,13667,13524,13342,13177,13146,13065,12933,12883,12710,12510,12541,12931,12933,12975,12813,12763,12722,12645,12584,12439,12244,12084,11948,11963,11931,11866,11854,11850,11832,11856,11816,11779,11780,11763,11683,11699,11603,11551,11452,11412,11305,11184,11145,11165,11165,11145,11068,10835,10626,10781,11059,11165,11022,10644,10491,10854,11637,11783,11859,11820,11797,11720,11453,11391,11573,11767,11971,12220,12460,12701,13175,13925,14340,14679,15024,15481,15971,16435,16976,17487,18051,18643,19285,19943,20539,21174,21759,22264,22666,23072,23465,23775,24083,24399,24774,25156,25521,25832,26080,26217,26289,26401,26484,26542,26590,26629,26644,26655,26692,26703,26730,26707,26743,26747,26715,26697,26690,26682,26640,26598,26550,26528,26501,26463,26418,26391,26377,26351,26279,26232,26196,26169,26114,26103,26084,26061,26009,25937,25880,25814,25741,25647,25532,25429,25342,25291,25236,25189,25136,25068,25014,24941,24834,24774,24658,24501,24331,24215,24082,23982,23841,23718,23574,23453,23315,23216,23086,22888,22762,22641,22518,22390,22304,22177,22130,22034,21942,21823,
Solar,-36,-36,-36,-36,-36,-36,-36,-36,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-38,-39,-38,-38,-38,-38,-38,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-41,-41,-41,-41,-41,-40,-40,-41,-41,-41,-41,-41,-41,-41,-42,-40,-35,-23,2,53,131,239,392,579,797,1044,1362,1719,2080,2459,2840,3254,3661,4063,4481,4886,5116,5425,5670,5999,6330,6622,6823,7095,7511,7656,7721,7808,7905,7880,7810,7846,7848,7863,7997,7956,7433,7309,7298,7417,7423,7386,7347,7338,7380,7544,7602,7614,7588,7591,7593,7555,7478,7452,7394,7389,7363,7341,7326,7334,7275,7333,7363,7414,7451,7492,7562,7579,7555,7518,7540,7601,7813,8051,7951,7644,7557,7608,8058,8284,8122,7272,7081,7019,7051,7135,7203,7573,7710,7666,7573,7453,7305,7138,7006,6716,6025,5676,5441,5221,4924,4616,4303,3953,3565,3205,2793,2378,1937,1471,1076,784,539,353,204,83,15,-26,-36,-41,-42,-41,-40,-40,-40,-40,-39,-39,-39,-38,-37,-37,-36,-36,-36,-36,-36,-37,-37,-36,-36,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-37,-37,-38,-38,-37,-37,-37,-37,-32,-36
Wind,683,691,734,783,802,780,759,741,718,706,655,588,534,506,488,474,479,493,508,514,498,496,508,542,554,555,572,553,529,520,524,546,570,603,616,638,659,685,692,703,721,747,802,862,920,957,993,998,979,951,922,892,900,899,905,926,928,941,958,994,994,1007,1019,1002,993,968,963,979,991,983,1001,1020,1061,1083,1081,1062,1049,1042,1023,1011,995,985,985,989,986,991,992,985,998,1018,1009,994,969,948,936,917,905,888,871,856,851,836,815,787,765,748,744,745,745,751,751,754,756,758,760,761,759,755,758,762,760,760,766,766,768,770,779,790,795,790,786,790,793,794,800,811,836,854,873,875,870,862,857,852,849,848,844,839,831,830,843,859,872,875,883,876,871,868,861,855,860,849,840,837,830,832,824,821,816,820,832,844,838,844,850,856,849,829,825,831,821,811,812,820,830,841,832,829,822,819,787,748,708,655,609,555,484,431,396,370,350,342,338,326,304,292,298,307,319,328,338,343,336,326,321,312,298,292,276,267,258,245,237,229,225,230,233,238,246,257,278,298,307,309,321,333,338,344,362,384,397,391,389,385,375,369,377,393,405,415,447,497,554,586,590,588,577,561,534,502,480,464,457,440,432,427,440,454,460,464,468,472,493,504,515,520,519,540,561,565,566,561,541,521,494,462,448,431
