Net Demand 03/31/2020,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00.1
Hour-ahead forecast,20310,20100,20100,20100,19912,19912,19912,19700,19700,19700,19406,19406,19406,19190,19190,19190,19003,19003,19003,18871,18871,18871,18725,18725,18725,18680,18680,18680,18593,18593,18593,18424,18424,18424,18398,18398,18398,18440,18440,18440,18388,18388,18388,18387,18387,18387,18456,18456,18456,18653,18653,18653,18766,18766,18766,18881,18881,18881,19077,19077,19077,19429,19429,19429,19688,19688,19688,20101,20101,20101,20202,20202,20202,20896,20896,20896,21191,21191,21191,21692,21692,21692,21750,21750,21750,21869,21869,21869,21895,21895,21895,21881,21881,21881,21935,21935,21935,21999,21999,21999,21907,21907,21907,21798,21798,21798,21663,21663,21663,21595,21595,21595,21469,21469,21469,21231,21231,21231,21053,21053,21053,20845,20845,20845,20675,20675,20675,20405,20405,20405,20344,20344,20344,20213,20213,20213,20105,20105,20105,19974,19974,19974,19764,19764,19764,19598,19598,19598,19539,19539,19539,19517,19517,19517,19475,19475,19475,19401,19401,19401,19205,19205,19205,19192,19192,19192,19202,19202,19202,19251,19251,19251,19237,19237,19237,19103,19103,19103,19260,19260,19260,19364,19364,19364,19604,19604,19604,19687,19687,19687,19783,19783,19783,19799,19799,19799,20099,20099,20099,20381,20381,20381,20548,20548,20548,20802,20802,20802,21198,21198,21198,21693,21693,21693,22101,22101,22101,22372,22372,22372,22761,22761,22761,23225,23225,23225,23509,23509,23509,23947,23947,23947,24288,24288,24288,24586,24586,24586,24780,24780,24780,24767,24767,24767,24644,24644,24644,24332,24332,24332,24104,24104,24104,23798,23798,23798,23579,23579,23579,23273,23273,23273,22878,22878,22878,22454,22454,22454,22170,22170,22170,21759,21759,21759,21354,21354,21354,20987,20987,20987,20802,20802,20802,20533,20533,20533,20203,20203,20203
Demand,20124,20078,20018,19912,19840,19766,19664,19621,19543,19466,19393,19337,19272,19184,19143,19093,19054,18994,18946,18917,18887,18830,18802,18752,18722,18694,18703,18684,18636,18618,18587,18538,18497,18495,18472,18448,18405,18428,18392,18413,18364,18378,18397,18422,18380,18409,18421,18429,18432,18488,18570,18631,18674,18691,18724,18755,18784,18852,18896,18955,19013,19180,19316,19414,19438,19549,19662,19720,19803,19921,20107,20161,20289,20594,20874,21032,21158,21285,21347,21457,21489,21587,21610,21579,21609,21747,21807,21883,21916,21942,21955,22014,22014,22002,22007,22010,21975,22020,22043,22026,21986,21947,21871,21832,21781,21737,21664,21670,21613,21619,21547,21519,21413,21379,21297,21221,21190,21124,21078,21013,20885,20744,20741,20758,20714,20631,20549,20525,20447,20402,20339,20300,20222,20122,20007,19934,19902,19905,19818,19746,19714,19640,19679,19624,19573,19552,19533,19492,19440,19428,19431,19417,19365,19334,19322,19242,19202,19212,19229,19215,19205,19200,19198,19155,19077,19073,19086,19065,19023,19043,19024,18999,19045,19077,19097,19130,19091,19140,19195,19222,19191,19231,19283,19306,19371,19384,19475,19545,19561,19588,19634,19702,19739,19857,19924,20020,20059,20034,20020,20136,20239,20402,20520,20606,20713,20771,20877,21030,21099,21315,21497,21598,21721,21895,22043,22163,22229,22182,22275,22377,22507,22673,22855,22993,23081,23202,23332,23443,23543,23560,23757,23940,24046,24190,24340,24490,24560,24633,24691,24737,24723,24731,24686,24645,24607,24519,24430,24362,24270,24228,24135,24028,23957,23870,23804,23702,23652,23555,23462,23345,23220,23113,23004,22894,22763,22633,22539,22390,22282,22162,21988,21893,21784,21672,21502,21373,21242,21183,21090,20983,20853,20779,20670,20558,20408,20325,20223,20139,20025
Day-ahead net forecast,Net demand,17973,17900,17801,17634,17546,17441,17316,17239,17145,17036,16920,16885,16811,16719,16694,16646,16588,16538,16483,16440,16433,16382,16343,16287,16260,16246,16228,16203,16169,16186,16201,16174,16122,16140,16135,16125,16105,16150,16130,16158,16138,16147,16178,16189,16137,16170,16186,16211,16244,16303,16390,16441,16452,16481,16517,16544,16611,16684,16744,16789,16859,17020,17162,17241,17245,17305,17378,17403,17473,17571,17715,17762,17849,18114,18390,18550,18695,18839,18902,18984,18973,19031,18995,18878,18815,18833,18736,18703,18549,18348,18140,18017,17700,17263,16805,16422,16174,15981,15707,15437,15075,14686,14164,13731,13479,13316,13085,13003,12948,12845,12522,12345,12115,11999,11782,11608,11443,11321,11166,10999,10951,10830,10729,10737,10745,10670,10492,10322,10154,10104,10022,9852,9577,9393,9235,8986,8874,9025,9056,9090,8945,8790,8740,8823,8699,8606,8476,8343,8146,8035,8019,8071,8018,7973,7985,7873,7772,7706,7657,7666,7571,7611,7623,7610,7735,7778,7783,7609,7369,7333,7384,7420,7509,7576,7622,7743,7729,7859,7866,7768,7689,7635,7624,7749,7945,8085,8148,8218,8317,8630,8890,9148,9358,9747,10009,10222,10508,10589,10561,10589,10936,11159,11064,10910,11104,11475,11936,12417,12658,13230,13529,13680,14021,14296,14637,15025,15401,15707,16057,16404,16763,17232,17867,18315,18617,18968,19296,19578,19805,19907,20157,20359,20469,20599,20769,20943,21017,21173,21135,21188,21173,21154,21092,21044,21000,20903,20807,20760,20677,20669,20592,20472,20407,20332,20261,20192,20145,20042,19930,19806,19699,19534,19393,19269,19121,18985,18908,18789,18706,18648,18525,18425,18328,18207,18041,17935,17796,17719,17638,17526,17383,17270,17143,17048,16882,16823,16739,16645
Solar,-11,-15,-21,-21,-21,-21,-21,-21,-21,-21,-21,-21,-21,-21,-21,-21,-21,-21,-34,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-37,-37,-37,-37,-37,-37,-37,-37,-36,-36,-35,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-26,-27,-28,-28,-28,-28,-28,-28,-29,-29,-28,-28,-28,-28,-28,-28,-28,-26,-21,-9,13,38,87,171,262,405,585,755,975,1241,1479,1673,1979,2417,2890,3334,3627,3838,4163,4446,4807,5164,5634,6057,6368,6528,6782,6977,7041,7133,7374,7540,7668,7798,7930,8053,8156,8236,8338,8492,8478,8430,8536,8582,8583,8596,8694,8838,8946,8974,8981,9071,9267,9378,9389,9544,9652,9521,9404,9268,9307,9411,9451,9326,9316,9352,9400,9427,9517,9587,9600,9533,9464,9410,9357,9336,9348,9419,9458,9401,9446,9397,9341,9288,9063,8922,8919,9013,9179,9254,9174,9127,9049,8979,8962,8896,8838,8736,8670,8723,8714,8686,8698,8597,8480,8298,8294,8267,8183,7908,7615,7432,7248,7023,6710,6616,6381,6210,6182,6285,6085,5918,6064,6295,6275,6012,5694,5407,5280,5014,4798,4803,4506,4381,4182,3909,3556,3126,2820,2559,2288,1991,1533,1192,1002,784,566,371,226,115,42,-5,-23,-35,-38,-38,-38,-37,-38,-37,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,
Wind,2163,2184,2234,2297,2312,2345,2367,2401,2416,2443,2492,2478,2480,2493,2471,2471,2482,2483,2495,2516,2496,2483,2493,2504,2500,2481,2505,2519,2506,2481,2430,2400,2411,2400,2372,2366,2342,2319,2301,2293,2271,2266,2258,2263,2284,2274,2271,2262,2226,2212,2202,2207,2242,2237,2232,2240,2208,2190,2181,2190,2178,2181,2177,2191,2217,2257,2304,2336,2353,2371,2402,2422,2455,2492,2502,2504,2494,2470,2462,2466,2497,2507,2511,2517,2507,2481,2448,2396,2348,2303,2299,2272,2258,2244,2207,2176,2164,2135,2119,2088,2041,2012,1995,1969,1921,1851,1782,1696,1616,1582,1619,1613,1606,1574,1548,1545,1562,1570,1536,1514,1497,1480,1449,1448,1398,1354,1343,1340,1340,1324,1330,1341,1344,1354,1367,1373,1380,1382,1387,1393,1430,1422,1460,1491,1528,1576,1640,1703,1745,1785,1826,1823,1875,1957,1984,2033,2060,2071,2107,2140,2171,2206,2226,2290,2327,2366,2382,2402,2440,2459,2487,2472,2486,2531,2512,2506,2525,2560,2627,2713,2779,2899,2945,2984,2979,3002,3020,3056,3091,3118,3151,3166,3153,3165,3206,3224,3214,3246,3262,3270,3276,3304,3325,3371,3385,3362,3304,3255,3181,3141,3139,3166,3214,3240,3267,3278,3342,3412,3440,3457,3494,3529,3538,3530,3499,3486,3505,3519,3532,3552,3556,3582,3595,3620,3611,3582,3583,3469,3594,3584,3584,3611,3629,3636,3642,3655,3663,3643,3635,3598,3586,3592,3594,3573,3585,3548,3550,3551,3567,3575,3570,3608,3647,3661,3683,3689,3677,3644,3625,3568,3513,3506,3502,3504,3504,3483,3482,3500,3499,3494,3511,3543,3567,3549,3566,3547,3527,3532,
