date,Megawatts
2021-09-27 00:00:00,284319.0
2021-09-27 01:00:00,252684.0
2021-09-27 02:00:00,246637.0
2021-09-27 03:00:00,245027.0
2021-09-27 04:00:00,250588.0
2021-09-27 05:00:00,265363.0
2021-09-27 06:00:00,289157.0
2021-09-27 07:00:00,305194.0
2021-09-27 08:00:00,312007.0
2021-09-27 09:00:00,312146.0
2021-09-27 10:00:00,309866.0
2021-09-27 11:00:00,306780.0
2021-09-27 12:00:00,305598.0
2021-09-27 13:00:00,306990.0
2021-09-27 14:00:00,312404.0
2021-09-27 15:00:00,322352.0
2021-09-27 16:00:00,331674.0
2021-09-27 17:00:00,341247.0
2021-09-27 18:00:00,347725.0
2021-09-27 19:00:00,352604.0
2021-09-27 20:00:00,342712.0
2021-09-27 21:00:00,328803.0
2021-09-27 22:00:00,306663.0
2021-09-27 23:00:00,285912.0
