date,Megawatts
2019-09-20 00:00:00,307619.0
2019-09-20 01:00:00,270150.0
2019-09-20 02:00:00,260469.0
2019-09-20 03:00:00,257564.0
2019-09-20 04:00:00,259976.0
2019-09-20 05:00:00,274887.0
2019-09-20 06:00:00,298186.0
2019-09-20 07:00:00,308340.0
2019-09-20 08:00:00,310121.0
2019-09-20 09:00:00,309734.0
2019-09-20 10:00:00,311646.0
2019-09-20 11:00:00,312395.0
2019-09-20 12:00:00,317236.0
2019-09-20 13:00:00,328152.0
2019-09-20 14:00:00,340652.0
2019-09-20 15:00:00,356389.0
2019-09-20 16:00:00,369092.0
2019-09-20 17:00:00,376363.0
2019-09-20 18:00:00,373605.0
2019-09-20 19:00:00,375666.0
2019-09-20 20:00:00,365476.0
2019-09-20 21:00:00,348001.0
2019-09-20 22:00:00,324941.0
2019-09-20 23:00:00,278121.0
