date,Megawatts
2019-03-06 00:00:00,273041.0
2019-03-06 01:00:00,242250.0
2019-03-06 02:00:00,237173.0
2019-03-06 03:00:00,234718.0
2019-03-06 04:00:00,242191.0
2019-03-06 05:00:00,260038.0
2019-03-06 06:00:00,287521.0
2019-03-06 07:00:00,300813.0
2019-03-06 08:00:00,301583.0
2019-03-06 09:00:00,300227.0
2019-03-06 10:00:00,300175.0
2019-03-06 11:00:00,298178.0
2019-03-06 12:00:00,294582.0
2019-03-06 13:00:00,291082.0
2019-03-06 14:00:00,287427.0
2019-03-06 15:00:00,291741.0
2019-03-06 16:00:00,301451.0
2019-03-06 17:00:00,319614.0
2019-03-06 18:00:00,336870.0
2019-03-06 19:00:00,335229.0
2019-03-06 20:00:00,325405.0
2019-03-06 21:00:00,309003.0
2019-03-06 22:00:00,284831.0
2019-03-06 23:00:00,244098.0
