date,Megawatts
2019-04-20 00:00:00,281543.0
2019-04-20 01:00:00,246974.0
2019-04-20 02:00:00,238433.0
2019-04-20 03:00:00,233063.0
2019-04-20 04:00:00,232980.0
2019-04-20 05:00:00,237915.0
2019-04-20 06:00:00,244061.0
2019-04-20 07:00:00,249680.0
2019-04-20 08:00:00,256290.0
2019-04-20 09:00:00,255818.0
2019-04-20 10:00:00,250313.0
2019-04-20 11:00:00,242437.0
2019-04-20 12:00:00,237698.0
2019-04-20 13:00:00,230988.0
2019-04-20 14:00:00,229492.0
2019-04-20 15:00:00,233304.0
2019-04-20 16:00:00,243737.0
2019-04-20 17:00:00,258634.0
2019-04-20 18:00:00,275852.0
2019-04-20 19:00:00,293277.0
2019-04-20 20:00:00,299904.0
2019-04-20 21:00:00,291918.0
2019-04-20 22:00:00,277849.0
2019-04-20 23:00:00,239242.0
