date,Megawatts
2020-02-05 00:00:00,298292.0
2020-02-05 01:00:00,267018.0
2020-02-05 02:00:00,262981.0
2020-02-05 03:00:00,263226.0
2020-02-05 04:00:00,271414.0
2020-02-05 05:00:00,292962.0
2020-02-05 06:00:00,327406.0
2020-02-05 07:00:00,339227.0
2020-02-05 08:00:00,324332.0
2020-02-05 09:00:00,306292.0
2020-02-05 10:00:00,289686.0
2020-02-05 11:00:00,275503.0
2020-02-05 12:00:00,266705.0
2020-02-05 13:00:00,266761.0
2020-02-05 14:00:00,271522.0
2020-02-05 15:00:00,280769.0
2020-02-05 16:00:00,299099.0
2020-02-05 17:00:00,328681.0
2020-02-05 18:00:00,346556.0
2020-02-05 19:00:00,343113.0
2020-02-05 20:00:00,335475.0
2020-02-05 21:00:00,321362.0
2020-02-05 22:00:00,299958.0
2020-02-05 23:00:00,279092.0
