date,Megawatts
2019-02-08 00:00:00,285560.0
2019-02-08 01:00:00,254244.0
2019-02-08 02:00:00,249653.0
2019-02-08 03:00:00,249815.0
2019-02-08 04:00:00,258367.0
2019-02-08 05:00:00,278111.0
2019-02-08 06:00:00,309408.0
2019-02-08 07:00:00,320850.0
2019-02-08 08:00:00,310866.0
2019-02-08 09:00:00,297699.0
2019-02-08 10:00:00,284053.0
2019-02-08 11:00:00,275951.0
2019-02-08 12:00:00,273087.0
2019-02-08 13:00:00,275961.0
2019-02-08 14:00:00,279399.0
2019-02-08 15:00:00,287425.0
2019-02-08 16:00:00,300743.0
2019-02-08 17:00:00,321672.0
2019-02-08 18:00:00,334613.0
2019-02-08 19:00:00,330079.0
2019-02-08 20:00:00,323114.0
2019-02-08 21:00:00,310157.0
2019-02-08 22:00:00,292794.0
2019-02-08 23:00:00,251778.0
