date,Megawatts
2020-12-27 00:00:00,269375.0
2020-12-27 01:00:00,239577.0
2020-12-27 02:00:00,233703.0
2020-12-27 03:00:00,230305.0
2020-12-27 04:00:00,230851.0
2020-12-27 05:00:00,235724.0
2020-12-27 06:00:00,242915.0
2020-12-27 07:00:00,246795.0
2020-12-27 08:00:00,252000.0
2020-12-27 09:00:00,255194.0
2020-12-27 10:00:00,250690.0
2020-12-27 11:00:00,242368.0
2020-12-27 12:00:00,239355.0
2020-12-27 13:00:00,234901.0
2020-12-27 14:00:00,236758.0
2020-12-27 15:00:00,252446.0
2020-12-27 16:00:00,278585.0
2020-12-27 17:00:00,314770.0
2020-12-27 18:00:00,318751.0
2020-12-27 19:00:00,313822.0
2020-12-27 20:00:00,305408.0
2020-12-27 21:00:00,294906.0
2020-12-27 22:00:00,279389.0
2020-12-27 23:00:00,237965.0
