date,Megawatts
2020-03-25 00:00:00,259814.0
2020-03-25 01:00:00,229194.0
2020-03-25 02:00:00,223882.0
2020-03-25 03:00:00,222341.0
2020-03-25 04:00:00,226763.0
2020-03-25 05:00:00,240405.0
2020-03-25 06:00:00,260423.0
2020-03-25 07:00:00,270604.0
2020-03-25 08:00:00,268533.0
2020-03-25 09:00:00,262019.0
2020-03-25 10:00:00,252798.0
2020-03-25 11:00:00,242279.0
2020-03-25 12:00:00,238530.0
2020-03-25 13:00:00,237655.0
2020-03-25 14:00:00,234007.0
2020-03-25 15:00:00,236188.0
2020-03-25 16:00:00,245569.0
2020-03-25 17:00:00,263754.0
2020-03-25 18:00:00,280789.0
2020-03-25 19:00:00,300588.0
2020-03-25 20:00:00,299060.0
2020-03-25 21:00:00,287779.0
2020-03-25 22:00:00,270042.0
2020-03-25 23:00:00,253789.0
