date,Megawatts
2021-11-01 00:00:00,259886.0
2021-11-01 01:00:00,232737.0
2021-11-01 02:00:00,227778.0
2021-11-01 03:00:00,226980.0
2021-11-01 04:00:00,232627.0
2021-11-01 05:00:00,247567.0
2021-11-01 06:00:00,269836.0
2021-11-01 07:00:00,287007.0
2021-11-01 08:00:00,294119.0
2021-11-01 09:00:00,294784.0
2021-11-01 10:00:00,294580.0
2021-11-01 11:00:00,293421.0
2021-11-01 12:00:00,292365.0
2021-11-01 13:00:00,290915.0
2021-11-01 14:00:00,293024.0
2021-11-01 15:00:00,294985.0
2021-11-01 16:00:00,297946.0
2021-11-01 17:00:00,313168.0
2021-11-01 18:00:00,327966.0
2021-11-01 19:00:00,323877.0
2021-11-01 20:00:00,313432.0
2021-11-01 21:00:00,300693.0
2021-11-01 22:00:00,281400.0
2021-11-01 23:00:00,263820.0
