date,Megawatts
2018-08-26 00:00:00,325738.0
2018-08-26 01:00:00,285468.0
2018-08-26 02:00:00,274494.0
2018-08-26 03:00:00,267325.0
2018-08-26 04:00:00,264761.0
2018-08-26 05:00:00,267227.0
2018-08-26 06:00:00,270362.0
2018-08-26 07:00:00,273319.0
2018-08-26 08:00:00,282066.0
2018-08-26 09:00:00,285488.0
2018-08-26 10:00:00,286807.0
2018-08-26 11:00:00,293173.0
2018-08-26 12:00:00,304100.0
2018-08-26 13:00:00,320756.0
2018-08-26 14:00:00,338358.0
2018-08-26 15:00:00,359363.0
2018-08-26 16:00:00,377629.0
2018-08-26 17:00:00,391010.0
2018-08-26 18:00:00,393920.0
2018-08-26 19:00:00,389591.0
2018-08-26 20:00:00,387387.0
2018-08-26 21:00:00,366247.0
2018-08-26 22:00:00,335028.0
2018-08-26 23:00:00,279931.0
