date,Megawatts
2021-06-10 00:00:00,295746.0
2021-06-10 01:00:00,260550.0
2021-06-10 02:00:00,253167.0
2021-06-10 03:00:00,249480.0
2021-06-10 04:00:00,252636.0
2021-06-10 05:00:00,262254.0
2021-06-10 06:00:00,274074.0
2021-06-10 07:00:00,280723.0
2021-06-10 08:00:00,276705.0
2021-06-10 09:00:00,267761.0
2021-06-10 10:00:00,262397.0
2021-06-10 11:00:00,256837.0
2021-06-10 12:00:00,257555.0
2021-06-10 13:00:00,262421.0
2021-06-10 14:00:00,270651.0
2021-06-10 15:00:00,278153.0
2021-06-10 16:00:00,287623.0
2021-06-10 17:00:00,302116.0
2021-06-10 18:00:00,316180.0
2021-06-10 19:00:00,325110.0
2021-06-10 20:00:00,332504.0
2021-06-10 21:00:00,329969.0
2021-06-10 22:00:00,312122.0
2021-06-10 23:00:00,267818.0
