date,Megawatts
2021-05-04 00:00:00,292365.0
2021-05-04 01:00:00,258213.0
2021-05-04 02:00:00,251278.0
2021-05-04 03:00:00,248134.0
2021-05-04 04:00:00,251131.0
2021-05-04 05:00:00,262560.0
2021-05-04 06:00:00,276482.0
2021-05-04 07:00:00,284501.0
2021-05-04 08:00:00,284013.0
2021-05-04 09:00:00,278389.0
2021-05-04 10:00:00,275988.0
2021-05-04 11:00:00,276832.0
2021-05-04 12:00:00,282746.0
2021-05-04 13:00:00,293487.0
2021-05-04 14:00:00,306906.0
2021-05-04 15:00:00,321974.0
2021-05-04 16:00:00,337326.0
2021-05-04 17:00:00,355708.0
2021-05-04 18:00:00,366209.0
2021-05-04 19:00:00,368182.0
2021-05-04 20:00:00,365064.0
2021-05-04 21:00:00,348027.0
2021-05-04 22:00:00,320611.0
2021-05-04 23:00:00,271490.0
