date,Megawatts
2020-06-16 00:00:00,306482.0
2020-06-16 01:00:00,268579.0
2020-06-16 02:00:00,259000.0
2020-06-16 03:00:00,254723.0
2020-06-16 04:00:00,256660.0
2020-06-16 05:00:00,265684.0
2020-06-16 06:00:00,275328.0
2020-06-16 07:00:00,284293.0
2020-06-16 08:00:00,288095.0
2020-06-16 09:00:00,285459.0
2020-06-16 10:00:00,280315.0
2020-06-16 11:00:00,277443.0
2020-06-16 12:00:00,277986.0
2020-06-16 13:00:00,282867.0
2020-06-16 14:00:00,292023.0
2020-06-16 15:00:00,305667.0
2020-06-16 16:00:00,321396.0
2020-06-16 17:00:00,337398.0
2020-06-16 18:00:00,350057.0
2020-06-16 19:00:00,350469.0
2020-06-16 20:00:00,349441.0
2020-06-16 21:00:00,341951.0
2020-06-16 22:00:00,319473.0
2020-06-16 23:00:00,271584.0
