date,Megawatts
2020-12-23 00:00:00,286160.0
2020-12-23 01:00:00,255190.0
2020-12-23 02:00:00,249776.0
2020-12-23 03:00:00,248193.0
2020-12-23 04:00:00,253647.0
2020-12-23 05:00:00,268078.0
2020-12-23 06:00:00,289798.0
2020-12-23 07:00:00,302527.0
2020-12-23 08:00:00,306225.0
2020-12-23 09:00:00,301269.0
2020-12-23 10:00:00,292124.0
2020-12-23 11:00:00,284517.0
2020-12-23 12:00:00,278238.0
2020-12-23 13:00:00,277461.0
2020-12-23 14:00:00,281750.0
2020-12-23 15:00:00,292295.0
2020-12-23 16:00:00,313421.0
2020-12-23 17:00:00,344671.0
2020-12-23 18:00:00,346564.0
2020-12-23 19:00:00,340655.0
2020-12-23 20:00:00,332782.0
2020-12-23 21:00:00,321328.0
2020-12-23 22:00:00,301597.0
2020-12-23 23:00:00,259183.0
