date,Megawatts
2021-11-04 00:00:00,274426.0
2021-11-04 01:00:00,244849.0
2021-11-04 02:00:00,238869.0
2021-11-04 03:00:00,236467.0
2021-11-04 04:00:00,240640.0
2021-11-04 05:00:00,253555.0
2021-11-04 06:00:00,278301.0
2021-11-04 07:00:00,296458.0
2021-11-04 08:00:00,295964.0
2021-11-04 09:00:00,285800.0
2021-11-04 10:00:00,276089.0
2021-11-04 11:00:00,268865.0
2021-11-04 12:00:00,266997.0
2021-11-04 13:00:00,268775.0
2021-11-04 14:00:00,276112.0
2021-11-04 15:00:00,288779.0
2021-11-04 16:00:00,303943.0
2021-11-04 17:00:00,319417.0
2021-11-04 18:00:00,331457.0
2021-11-04 19:00:00,327753.0
2021-11-04 20:00:00,316858.0
2021-11-04 21:00:00,303327.0
2021-11-04 22:00:00,284313.0
2021-11-04 23:00:00,265904.0
