date,Megawatts
2021-02-27 00:00:00,272552.0
2021-02-27 01:00:00,243282.0
2021-02-27 02:00:00,237957.0
2021-02-27 03:00:00,235980.0
2021-02-27 04:00:00,238679.0
2021-02-27 05:00:00,246936.0
2021-02-27 06:00:00,256317.0
2021-02-27 07:00:00,255299.0
2021-02-27 08:00:00,243936.0
2021-02-27 09:00:00,229100.0
2021-02-27 10:00:00,216285.0
2021-02-27 11:00:00,206971.0
2021-02-27 12:00:00,201520.0
2021-02-27 13:00:00,200910.0
2021-02-27 14:00:00,207608.0
2021-02-27 15:00:00,222986.0
2021-02-27 16:00:00,245762.0
2021-02-27 17:00:00,274356.0
2021-02-27 18:00:00,296912.0
2021-02-27 19:00:00,294598.0
2021-02-27 20:00:00,287626.0
2021-02-27 21:00:00,279262.0
2021-02-27 22:00:00,267287.0
2021-02-27 23:00:00,232958.0
