date,Megawatts
2021-01-05 00:00:00,275739.0
2021-01-05 01:00:00,245876.0
2021-01-05 02:00:00,241018.0
2021-01-05 03:00:00,240215.0
2021-01-05 04:00:00,246436.0
2021-01-05 05:00:00,262454.0
2021-01-05 06:00:00,286143.0
2021-01-05 07:00:00,303421.0
2021-01-05 08:00:00,302931.0
2021-01-05 09:00:00,289998.0
2021-01-05 10:00:00,275757.0
2021-01-05 11:00:00,265082.0
2021-01-05 12:00:00,260295.0
2021-01-05 13:00:00,263109.0
2021-01-05 14:00:00,271539.0
2021-01-05 15:00:00,285951.0
2021-01-05 16:00:00,301134.0
2021-01-05 17:00:00,329520.0
2021-01-05 18:00:00,333645.0
2021-01-05 19:00:00,326765.0
2021-01-05 20:00:00,317468.0
2021-01-05 21:00:00,304495.0
2021-01-05 22:00:00,286603.0
2021-01-05 23:00:00,246315.0
