date,Megawatts
2020-10-10 00:00:00,290416.0
2020-10-10 01:00:00,256539.0
2020-10-10 02:00:00,248239.0
2020-10-10 03:00:00,243229.0
2020-10-10 04:00:00,243002.0
2020-10-10 05:00:00,247174.0
2020-10-10 06:00:00,256787.0
2020-10-10 07:00:00,261948.0
2020-10-10 08:00:00,267148.0
2020-10-10 09:00:00,271073.0
2020-10-10 10:00:00,269820.0
2020-10-10 11:00:00,268005.0
2020-10-10 12:00:00,268448.0
2020-10-10 13:00:00,273733.0
2020-10-10 14:00:00,283021.0
2020-10-10 15:00:00,295385.0
2020-10-10 16:00:00,306997.0
2020-10-10 17:00:00,317262.0
2020-10-10 18:00:00,326492.0
2020-10-10 19:00:00,328077.0
2020-10-10 20:00:00,317786.0
2020-10-10 21:00:00,305611.0
2020-10-10 22:00:00,289908.0
2020-10-10 23:00:00,250678.0
