date,Megawatts
2022-02-05 00:00:00,286190.0
2022-02-05 01:00:00,255773.0
2022-02-05 02:00:00,250388.0
2022-02-05 03:00:00,248690.0
2022-02-05 04:00:00,251126.0
2022-02-05 05:00:00,257251.0
2022-02-05 06:00:00,269630.0
2022-02-05 07:00:00,272247.0
2022-02-05 08:00:00,263366.0
2022-02-05 09:00:00,249238.0
2022-02-05 10:00:00,234116.0
2022-02-05 11:00:00,220478.0
2022-02-05 12:00:00,212342.0
2022-02-05 13:00:00,211207.0
2022-02-05 14:00:00,217368.0
2022-02-05 15:00:00,233764.0
2022-02-05 16:00:00,257328.0
2022-02-05 17:00:00,287644.0
2022-02-05 18:00:00,301605.0
2022-02-05 19:00:00,298593.0
2022-02-05 20:00:00,292899.0
2022-02-05 21:00:00,287110.0
2022-02-05 22:00:00,275003.0
2022-02-05 23:00:00,240977.0
