date,Megawatts
2022-01-23 00:00:00,268484.0
2022-01-23 01:00:00,239663.0
2022-01-23 02:00:00,234615.0
2022-01-23 03:00:00,232484.0
2022-01-23 04:00:00,233602.0
2022-01-23 05:00:00,238505.0
2022-01-23 06:00:00,247865.0
2022-01-23 07:00:00,251475.0
2022-01-23 08:00:00,243840.0
2022-01-23 09:00:00,229132.0
2022-01-23 10:00:00,217200.0
2022-01-23 11:00:00,208671.0
2022-01-23 12:00:00,204507.0
2022-01-23 13:00:00,206666.0
2022-01-23 14:00:00,217762.0
2022-01-23 15:00:00,238253.0
2022-01-23 16:00:00,265994.0
2022-01-23 17:00:00,296354.0
2022-01-23 18:00:00,303968.0
2022-01-23 19:00:00,300688.0
2022-01-23 20:00:00,293530.0
2022-01-23 21:00:00,284175.0
2022-01-23 22:00:00,267630.0
2022-01-23 23:00:00,231246.0
