date,Megawatts
2020-04-20 00:00:00,239475.0
2020-04-20 01:00:00,212698.0
2020-04-20 02:00:00,209062.0
2020-04-20 03:00:00,208835.0
2020-04-20 04:00:00,213335.0
2020-04-20 05:00:00,225240.0
2020-04-20 06:00:00,238557.0
2020-04-20 07:00:00,247503.0
2020-04-20 08:00:00,253388.0
2020-04-20 09:00:00,254872.0
2020-04-20 10:00:00,254485.0
2020-04-20 11:00:00,249435.0
2020-04-20 12:00:00,241089.0
2020-04-20 13:00:00,235384.0
2020-04-20 14:00:00,236329.0
2020-04-20 15:00:00,235983.0
2020-04-20 16:00:00,242368.0
2020-04-20 17:00:00,254094.0
2020-04-20 18:00:00,268050.0
2020-04-20 19:00:00,283321.0
2020-04-20 20:00:00,287932.0
2020-04-20 21:00:00,275284.0
2020-04-20 22:00:00,258815.0
2020-04-20 23:00:00,241874.0
