Net Demand 01/02/2021,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour-ahead forecast,20718,20532,20532,20532,20373,20373,20373,20205,20205,20205,20088,20088,20088,19913,19913,19913,19714,19714,19714,19543,19543,19543,19456,19456,19456,19375,19375,19375,19282,19282,19282,19200,19200,19200,19180,19180,19180,19172,19172,19172,19156,19156,19156,19156,19156,19156,19213,19213,19213,19287,19287,19287,19359,19359,19359,19392,19392,19392,19561,19561,19561,19735,19735,19735,19869,19869,19869,19971,19971,19971,20257,20257,20257,20534,20534,20534,20772,20772,20772,20890,20890,20890,21004,21004,21004,21026,21026,21026,21089,21089,21089,21122,21122,21122,21211,21211,21211,21231,21231,21231,21096,21096,21096,20947,20947,20947,20943,20943,20943,20697,20697,20697,20605,20605,20605,20523,20523,20523,20450,20450,20450,20387,20387,20387,20217,20217,20217,20211,20211,20211,20173,20173,20173,20117,20117,20117,20199,20199,20199,20272,20272,20272,20231,20231,20231,20222,20222,20222,20150,20150,20150,20260,20260,20260,20289,20289,20289,20317,20317,20317,20506,20506,20506,20687,20687,20687,20683,20683,20683,20926,20926,20926,21041,21041,21041,21282,21282,21282,21495,21495,21495,21752,21752,21752,21871,21871,21871,22221,22221,22221,22556,22556,22556,23062,23062,23062,23550,23550,23550,24088,24088,24088,24727,24727,24727,25608,25608,25608,26216,26216,26216,26308,26308,26308,26219,26219,26219,26124,26124,26124,26072,26072,26072,26028,26028,26028,25860,25860,25860,25822,25822,25822,25650,25650,25650,25414,25414,25414,25170,25170,25170,25049,25049,25049,24836,24836,24836,24626,24626,24626,24441,24441,24441,24201,24201,24201,23940,23940,23940,23779,23779,23779,23469,23469,23469,23124,23124,23124,22773,22773,22773,22391,22391,22391,22064,22064,22064,21699,21699,21699,21411,21411,21411,21148,21148,21148,20912,20912,20912
Demand,20740,20687,20738,20767,20694,20643,20540,20461,20424,20341,20265,20198,20130,20058,19990,19917,19856,19803,19760,19711,19650,19606,19562,19530,19492,19453,19440,19410,19383,19334,19315,19289,19267,19254,19224,19196,19195,19193,19184,19174,19185,19170,19159,19162,19145,19146,19123,19136,19135,19178,19211,19221,19220,19243,19259,19283,19291,19316,19311,19356,19388,19497,19573,19617,19652,19691,19727,19784,19837,19875,19926,19979,20048,20246,20389,20483,20569,20606,20633,20730,20801,20820,20851,20865,20914,21002,21067,21096,21119,21108,21118,21131,21145,21179,21161,21161,21120,21192,21203,21207,21156,21085,21063,21059,21030,20932,20836,20779,20754,20713,20750,20753,20745,20762,20724,20688,20643,20587,20579,20535,20437,20456,20448,20421,20398,20366,20391,20403,20355,20355,20367,20309,20285,20289,20301,20329,20268,20289,20225,20265,20272,20276,20292,20219,20189,20193,20176,20156,20215,20264,20283,20346,20287,20332,20309,20303,20299,20377,20441,20536,20573,20540,20586,20540,20544,20600,20679,20718,20747,20771,20798,20853,20948,21018,21071,21154,21230,21253,21363,21413,21394,21461,21439,21561,21627,21708,21820,21968,22094,22216,22341,22451,22516,22503,22566,22718,22841,22980,23102,23234,23450,23693,24042,24355,24613,24911,25243,25469,25660,25769,25864,25997,26146,26193,26239,26263,26272,26263,26257,26249,26248,26227,26195,26171,26107,26086,26072,26027,25973,25910,25898,25819,25783,25698,25566,25513,25457,25386,25332,25305,25271,25182,25129,25060,24982,24929,24907,24817,24750,24701,24623,24540,24314,24290,24310,24273,24222,24162,24089,24015,23913,23809,23664,23600,23488,23351,23251,23110,23001,22845,22773,22652,22550,22449,22327,22194,22079,21961,21861,21759,21649,21544,21464,21354,21262,21182,21073,20994,
Day-ahead net forecast,Net demand,20355,20255,20278,20313,20260,20214,20127,20037,19974,19891,19812,19728,19659,19563,19490,19354,19290,19291,19257,19230,19187,19129,19100,19029,18929,18835,18855,18818,18710,18625,18574,18573,18585,18597,18580,18573,18611,18663,18674,18702,18701,18745,18738,18736,18728,18708,18680,18655,18621,18604,18608,18588,18543,18525,18502,18502,18450,18393,18398,18396,18396,18428,18455,18438,18424,18380,18350,18361,18427,18430,18426,18505,18591,18744,18931,19074,19181,19205,19160,19180,19251,19298,19274,19262,19230,19276,19320,19178,19050,18865,18654,18284,17802,17669,17545,17248,17106,16969,16782,16346,15777,15216,14979,14469,13852,13529,13194,13097,13083,12927,12722,12573,12363,12024,11788,11838,11868,11784,11680,11368,11134,11006,10834,11226,11469,11099,10942,11423,11470,11219,10784,10640,10792,10614,10750,11012,10949,10426,10421,10640,10529,10400,10326,10628,10705,10789,10880,10798,10764,10856,10983,10906,10915,10903,10920,10935,11064,11060,10921,10751,10700,10882,11038,10732,10610,10876,11190,11142,11378,11875,12217,12477,13061,13491,13514,13652,13925,14123,14234,14464,15071,15198,15542,15863,16202,16646,17165,17576,18001,18451,18863,19356,19742,20031,20279,20622,20967,21206,21409,21619,21821,22077,22475,22749,23040,23359,23693,23964,24107,24237,24335,24389,24526,24534,24590,24722,24772,24796,24851,24818,24730,24722,24726,24685,24677,24639,24599,24515,24418,24327,24292,24257,24184,24135,23981,23832,23727,23637,23582,23514,23489,23461,23375,23289,23207,23159,23087,23046,22974,22919,22828,22695,22555,22373,22327,22306,22245,22180,22024,21812,21591,21347,21172,21053,20985,20941,20885,20705,20577,20427,20299,20206,20075,19976,19832,19854,19787,19651,19570,19455,19295,19242,19160,19046,18979,18950,18886,18856,
Solar,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-42,-41,-41,-41,-42,-42,-43,-43,-43,-43,-43,-43,-43,-44,-45,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-45,-44,-44,-44,-43,-41,-37,-24,16,62,135,242,387,542,760,981,1334,1795,1947,2098,2346,2548,2695,2952,3364,4008,4393,4606,5128,5620,5898,6181,6188,6137,6161,6471,6727,6982,7366,7584,7494,7488,7522,7635,7943,8114,8135,8289,7847,7592,7873,8023,7635,7598,7763,8250,8328,8140,8230,8021,7809,7926,8390,8264,7966,8052,8078,8235,7783,7691,7539,7460,7463,7519,7497,7404,7458,7420,7368,7317,7189,7000,6996,7184,7406,7476,7311,7191,7590,7707,7520,7379,7581,7408,6941,6690,6453,5958,5715,5804,5818,5631,5447,5404,5301,4701,4670,4404,4187,3932,3612,3234,2969,2686,2393,2075,1692,1423,1139,903,677,470,307,191,100,43,13,-7,-25,-40,-50,-49,-48,-45,-44,-44,-43,-43,-43,-43,-43,-43,-43,-43,-43,-42,-41,-41,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40
Wind,460,472,496,500,493,491,507,500,500,524,532,535,534,567,601,625,619,573,563,545,531,532,529,558,619,675,635,643,726,768,790,767,728,701,699,672,618,571,549,529,510,474,461,463,476,487,502,511,565,607,635,674,719,755,789,826,890,947,978,990,1014,1072,1147,1208,1271,1341,1408,1439,1439,1480,1517,1493,1459,1469,1464,1425,1399,1440,1501,1555,1560,1567,1575,1595,1584,1563,1515,1526,1524,1494,1488,1531,1551,1560,1572,1582,1512,1503,1504,1481,1484,1516,1536,1542,1569,1540,1496,1524,1561,1607,1541,1482,1419,1377,1357,1357,1326,1291,1266,1264,1263,1288,1326,1361,1411,1411,1364,1333,1348,1381,1371,1357,1380,1451,1490,1491,1515,1520,1556,1634,1697,1771,1752,1797,1812,1813,1868,1899,1890,1899,1920,1965,1997,2040,2086,2175,2222,2278,2344,2368,2381,2353,2352,2271,2213,2170,2101,2001,1919,1880,1888,1841,1842,1797,1742,1667,1641,1657,1663,1657,1642,1578,1495,1460,1423,1415,1357,1326,1318,1315,1321,1317,1312,1328,1321,1347,1374,1405,1449,1463,1484,1471,1464,1501,1503,1491,1453,1458,1529,1541,1549,1588,1639,1674,1660,1584,1543,1496,1467,1479,1546,1558,1537,1517,1502,1499,1529,1569,1620,1645,1638,1647,1661,1650,1655,1756,1814,1812,1804,1852,1830,1799,1810,1841,1835,1835,1848,1851,1838,1845,1878,1910,1931,1956,2016,2022,2020,2067,2148,2275,2428,2550,2601,2618,2573,2495,2450,2490,2508,2529,2497,2527,2556,2550,2551,2442,2379,2368,2394,2407,2406,2383,2359,2388,2329,2298,2236,2189
