Net Demand 11/20/2021,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour-ahead forecast,21394,21210,21210,21210,20985,20985,20985,20728,20728,20728,20564,20564,20564,20439,20439,20439,20253,20253,20253,20048,20048,20048,19902,19902,19902,19797,19797,19797,19729,19729,19729,19615,19615,19615,19581,19581,19581,19554,19554,19554,19541,19541,19541,19508,19508,19508,19521,19521,19521,19567,19567,19567,19611,19611,19611,19666,19666,19666,19861,19861,19861,20049,20049,20049,20155,20155,20155,20342,20342,20342,20688,20688,20688,20900,20900,20900,20962,20962,20962,21084,21084,21084,21284,21284,21284,21372,21372,21372,21438,21438,21438,21396,21396,21396,21522,21522,21522,21515,21515,21515,21417,21417,21417,21208,21208,21208,21263,21263,21263,21030,21030,21030,20783,20783,20783,20540,20540,20540,20244,20244,20244,20007,20007,20007,19805,19805,19805,19641,19641,19641,19440,19440,19440,19364,19364,19364,19311,19311,19311,19277,19277,19277,19203,19203,19203,19119,19119,19119,19013,19013,19013,19024,19024,19024,19106,19106,19106,19287,19287,19287,19414,19414,19414,19751,19751,19751,19970,19970,19970,20357,20357,20357,20588,20588,20588,20942,20942,20942,21054,21054,21054,21381,21381,21381,21881,21881,21881,22346,22346,22346,22739,22739,22739,23194,23194,23194,23818,23818,23818,24500,24500,24500,25137,25137,25137,25601,25601,25601,25711,25711,25711,25689,25689,25689,25547,25547,25547,25375,25375,25375,25159,25159,25159,25038,25038,25038,24972,24972,24972,24790,24790,24790,24700,24700,24700,24511,24511,24511,24334,24334,24334,24213,24213,24213,24094,24094,24094,23971,23971,23971,23853,23853,23853,23694,23694,23694,23482,23482,23482,23222,23222,23222,22986,22986,22986,22743,22743,22743,22431,22431,22431,22123,22123,22123,21796,21796,21796,21500,21500,21500,21222,21222,21222,20983,20983,20983,20757,20757,20757
Demand,21332,21315,21356,21235,21173,21070,21048,20950,20890,20822,20776,20716,20644,20590,20531,20474,20383,20326,20231,20178,20171,20097,20051,19995,19953,19932,19919,19876,19847,19798,19754,19722,19714,19695,19690,19641,19630,19625,19635,19621,19591,19568,19557,19547,19502,19492,19481,19478,19467,19515,19543,19551,19584,19574,19614,19646,19666,19694,19706,19735,19767,19879,19995,20044,20118,20139,20163,20236,20321,20340,20372,20422,20519,20661,20839,20940,20998,21044,21106,21160,21150,21155,21149,21186,21200,21312,21370,21418,21427,21443,21422,21450,21429,21432,21438,21419,21393,21509,21597,21493,21447,21407,21407,21442,21382,21365,21230,21142,21059,21029,20975,20949,20870,20785,20662,20567,20489,20412,20356,20281,20201,20170,20150,20051,20003,19944,19846,19767,19710,19673,19631,19592,19508,19496,19472,19416,19369,19358,19327,19328,19251,19217,19197,19196,19125,19067,19058,19020,19014,19022,19019,19048,19041,19072,19114,19221,19215,19191,19267,19310,19443,19554,19568,19663,19746,19815,19901,20044,20169,20167,20236,20305,20380,20513,20608,20667,20568,20720,20862,20950,21046,21195,21287,21446,21623,21747,21895,22054,22200,22353,22533,22667,22751,22906,23074,23182,23318,23522,23794,23798,23970,24170,24397,24566,24688,24951,25169,25304,25424,25480,25536,25568,25568,25578,25595,25574,25529,25468,25439,25390,25373,25332,25314,25245,25169,25131,25110,25061,25082,24990,24979,24895,24867,24832,24795,24698,24670,24605,24557,24554,24480,24437,24388,24356,24326,24303,24241,24156,24120,24045,23964,23885,23841,23804,23761,23703,23677,23607,23515,23450,23387,23315,23247,23168,23056,22916,22822,22696,22616,22513,22422,22333,22203,22120,22018,21922,21814,21699,21592,21476,21388,21317,21204,21120,21044,20946,20842,20774,20774
Day-ahead net forecast,19099,18401,18401,18401,18401,18401,18401,18401,18401,18401,18401,18401,18401,17647,17647,17647,17647,17647,17647,17647,17647,17647,17647,17647,17647,17230,17230,17230,17230,17230,17230,17230,17230,17230,17230,17230,17230,17168,17168,17168,17168,17168,17168,17168,17168,17168,17168,17168,17168,17645,17645,17645,17645,17645,17645,17645,17645,17645,17645,17645,17645,18528,18528,18528,18528,18528,18528,18528,18528,18528,18528,18528,18528,19287,19287,19287,19287,19287,19287,19287,19287,19287,19287,19287,19287,16847,16847,16847,16847,16847,16847,16847,16847,16847,16847,16847,16847,13633,13633,13633,13633,13633,13633,13633,13633,13633,13633,13633,13633,12414,12414,12414,12414,12414,12414,12414,12414,12414,12414,12414,12414,11437,11437,11437,11437,11437,11437,11437,11437,11437,11437,11437,11437,10805,10805,10805,10805,10805,10805,10805,10805,10805,10805,10805,10805,10464,10464,10464,10464,10464,10464,10464,10464,10464,10464,10464,10464,11045,11045,11045,11045,11045,11045,11045,11045,11045,11045,11045,11045,12632,12632,12632,12632,12632,12632,12632,12632,12632,12632,12632,12632,17756,17756,17756,17756,17756,17756,17756,17756,17756,17756,17756,17756,22531,22531,22531,22531,22531,22531,22531,22531,22531,22531,22531,22531,24760,24760,24760,24760,24760,24760,24760,24760,24760,24760,24760,24760,24730,24730,24730,24730,24730,24730,24730,24730,24730,24730,24730,24730,23967,23967,23967,23967,23967,23967,23967,23967,23967,23967,23967,23967,23061,23061,23061,23061,23061,23061,23061,23061,23061,23061,23061,23061,22090,22090,22090,22090,22090,22090,22090,22090,22090,22090,22090,22090,20959,20959,20959,20959,20959,20959,20959,20959,20959,20959,20959,20959,19737,19737,19737,19737,19737,19737,19737,19737,19737,19737,19737,19737
Net demand,18030,17972,17994,17914,17795,17696,17645,17623,17552,17482,17475,17389,17293,17248,17207,17156,17112,17055,17002,16934,16912,16903,16873,16833,16803,16763,16766,16743,16729,16676,16642,16629,16642,16655,16662,16666,16669,16652,16702,16681,16639,16587,16568,16629,16657,16659,16683,16686,16686,16695,16726,16741,16834,16897,16977,17024,17102,17132,17170,17200,17256,17362,17537,17623,17690,17773,17857,17944,18058,18143,18215,18316,18434,18539,18695,18855,18936,19014,19107,19108,19083,19026,18978,18842,18759,18643,18455,18144,17851,17530,17372,16945,16420,15983,15608,15331,14968,14537,14115,13911,13604,13293,13059,12905,12822,12680,12492,12425,12347,12392,11968,11831,11824,11646,11479,11265,11131,10887,10845,10795,10794,10455,10205,10050,9914,10008,9950,9885,10323,10198,9563,9554,9638,9671,9445,9331,9352,9425,9160,9004,8923,9078,8901,8799,8977,8811,8898,8902,8819,8829,8771,8460,8580,8909,8835,8742,8824,8984,8756,8878,9089,9228,9172,9273,9545,9798,10032,10184,10180,10010,10305,10928,11219,11395,11558,11652,11994,11987,12171,12911,12990,13540,14016,14924,15876,16042,16263,16709,17269,18008,18623,19280,19895,20415,20954,21477,21915,22365,22867,23257,23432,23693,23939,24115,24147,24374,24631,24804,24911,24988,25040,25087,25067,25064,25063,25031,24990,24935,24894,24856,24818,24786,24751,24680,24574,24489,24457,24411,24364,24378,24326,24254,24199,24158,24122,23991,23918,23834,23764,23723,23660,23578,23512,23478,23437,23440,23395,23330,23256,23206,23139,23094,23033,22943,22891,22768,22712,22632,22532,22421,22328,22215,22081,21957,21784,21606,21439,21328,21233,21132,21048,20924,20768,20634,20496,20345,20183,20052,19858,19722,19580,19480,19326,19194,19092,19003,18905,18775,18775
Solar,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-42,-41,-41,-41,-42,-42,-41,-41,-41,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-43,-43,-42,-42,-42,-42,-42,-42,-42,-43,-43,-43,-43,-44,-44,-44,-44,-44,-44,-43,-42,-35,-26,-7,39,111,193,275,405,584,782,1018,1349,1719,2110,2417,2592,2994,3500,3923,4328,4607,4964,5441,5936,6142,6461,6750,7080,7263,7419,7607,7711,7751,7666,7658,8034,8145,8115,8199,8206,8293,8311,8459,8463,8404,8381,8617,8837,8912,8990,8864,8809,8768,8295,8393,8925,8932,8775,8704,8907,8984,8917,8801,9034,9178,9145,8957,9142,9206,9053,9139,8979,9054,9140,9137,9268,9537,9361,9116,9213,9387,9326,9085,9323,9324,9304,9336,9339,9232,9013,8841,8690,8702,8871,9116,8822,8316,8194,8116,8108,8110,7764,7827,7778,7163,7161,6774,6457,5712,4926,4873,4788,4550,4135,3599,3177,2669,2229,1837,1454,1100,802,557,356,84,-28,-69,-80,-56,-5,-2,-1,-1,0,0,0,1,1,1,8,11,10,10,10,10,11,11,11,23,48,49,34,30,15,13,12,12,11,12,16,44,49,50,48,50,50,49,49,48,25,15,-41,-44,-39,-40,-40,-40,-40,-40,-40,-41,-57,-43,-41,-41,-41,-41,-41,-41,-41,-41,-45,-47,-42,-40,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-40,-40,-40,-40,-40,-40,-40,-40
Wind,3360,3370,3393,3422,3438,3458,3446,3422,3402,3382,3380,3390,3414,3404,3386,3381,3359,3338,3312,3303,3290,3265,3237,3222,3216,3218,3208,3185,3179,3185,3171,3141,3117,3091,3067,3026,3017,3005,2985,2991,2996,3033,3035,2954,2908,2875,2847,2827,2827,2843,2863,2845,2782,2718,2671,2642,2612,2600,2579,2554,2539,2504,2466,2452,2430,2398,2333,2302,2276,2238,2180,2125,2084,2097,2112,2086,2069,2013,1937,1912,1900,1867,1799,1740,1667,1615,1598,1551,1524,1491,1499,1520,1553,1560,1544,1516,1498,1512,1515,1493,1440,1379,1321,1263,1181,1112,1058,1016,1013,1010,994,976,978,998,1025,1061,1080,1102,1085,1109,1107,1117,1117,1114,1107,1109,1121,1126,1119,1115,1119,1113,1121,1124,1126,1123,1129,1150,1151,1175,1184,1187,1172,1174,1171,1159,1154,1094,1055,1058,1041,1078,1048,1053,1041,1086,1077,1117,1117,1065,1000,964,1014,1123,1162,1145,1115,1111,1099,1060,1026,997,960,943,901,887,863,840,815,809,792,777,767,761,754,757,750,723,689,665,636,613,581,571,556,540,522,494,474,463,462,462,457,459,462,463,462,466,469,466,470,482,495,507,523,539,546,543,542,543,547,554,563,569,589,605,635,641,649,648,647,659,667,673,680,695,718,745,771,786,805,833,843,855,862,869,890,908,917,902,890,865,862,902,953,1005,1031,1055,1070,1091,1125,1180,1236,1294,1356,1413,1449,1457,1454,1461,1458,1494,1523,1571,1606,1664,1703,1743,1801,1849,1871,1917,1969,2005,2015,2020,2027,2062
