Net Demand 02/06/2021,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour-ahead forecast,21161,20962,20962,20962,20762,20762,20762,20534,20534,20534,20308,20308,20308,20141,20141,20141,19987,19987,19987,19837,19837,19837,19739,19739,19739,19604,19604,19604,19504,19504,19504,19441,19441,19441,19414,19414,19414,19389,19389,19389,19376,19376,19376,19360,19360,19360,19427,19427,19427,19489,19489,19489,19570,19570,19570,19646,19646,19646,19879,19879,19879,20101,20101,20101,20267,20267,20267,20464,20464,20464,20810,20810,20810,21067,21067,21067,21283,21283,21283,21312,21312,21312,21448,21448,21448,21514,21514,21514,21530,21530,21530,21430,21430,21430,21311,21311,21311,21144,21144,21144,20854,20854,20854,20478,20478,20478,20203,20203,20203,19859,19859,19859,19484,19484,19484,19112,19112,19112,18891,18891,18891,18563,18563,18563,18384,18384,18384,18137,18137,18137,17915,17915,17915,17670,17670,17670,17542,17542,17542,17386,17386,17386,17268,17268,17268,17186,17186,17186,17151,17151,17151,17062,17062,17062,17046,17046,17046,17049,17049,17049,17089,17089,17089,17193,17193,17193,17346,17346,17346,17498,17498,17498,17779,17779,17779,18059,18059,18059,18361,18361,18361,18623,18623,18623,19029,19029,19029,19494,19494,19494,19844,19844,19844,20290,20290,20290,20850,20850,20850,21450,21450,21450,22181,22181,22181,22814,22814,22814,23459,23459,23459,24196,24196,24196,24706,24706,24706,24910,24910,24910,24777,24777,24777,24679,24679,24679,24533,24533,24533,24389,24389,24389,24284,24284,24284,24119,24119,24119,23909,23909,23909,23759,23759,23759,23601,23601,23601,23434,23434,23434,23321,23321,23321,23157,23157,23157,22952,22952,22952,22643,22643,22643,22382,22382,22382,22141,22141,22141,21831,21831,21831,21526,21526,21526,21217,21217,21217,20946,20946,20946,20739,20739,20739,20493,20493,20493,20253,20253,20253
Demand,21147,21135,21107,21028,20927,20854,20757,20723,20623,20556,20500,20418,20351,20329,20268,20193,20149,20097,20041,20009,19949,19870,19832,19787,19726,19691,19685,19656,19622,19584,19553,19551,19546,19504,19483,19449,19431,19455,19423,19436,19403,19401,19387,19383,19390,19375,19351,19361,19368,19419,19469,19464,19454,19529,19565,19586,19621,19639,19694,19714,19783,19913,19993,20071,20085,20144,20183,20270,20335,20370,20448,20493,20606,20763,20949,21036,21123,21167,21207,21267,21343,21333,21353,21373,21396,21477,21572,21591,21586,21576,21547,21532,21489,21437,21367,21312,21237,21256,21248,21171,21034,20923,20808,20691,20546,20422,20293,20229,20099,19980,19885,19793,19661,19548,19397,19332,19246,19105,19026,18865,18781,18747,18674,18568,18502,18400,18299,18245,18121,18014,17980,17864,17770,17738,17650,17581,17521,17474,17386,17353,17301,17274,17184,17174,17154,17134,17089,17069,17032,17026,17020,16993,16918,16938,16952,16941,16960,16920,16936,16938,16996,17016,17035,17069,17143,17132,17149,17201,17257,17303,17345,17481,17496,17606,17699,17789,17879,17963,18043,18152,18241,18299,18430,18595,18760,18849,18951,19079,19203,19344,19475,19643,19824,19856,19996,20213,20420,20598,20814,21091,21252,21482,21707,21869,22049,22151,22335,22556,22793,22994,23251,23446,23675,23980,24252,24457,24507,24583,24632,24706,24729,24746,24725,24710,24702,24652,24662,24629,24578,24522,24499,24431,24424,24363,24307,24248,24186,24141,24090,24011,23978,23920,23873,23843,23808,23733,23722,23633,23589,23507,23447,23363,23304,23278,23217,23166,23095,23004,22929,22859,22795,22697,22635,22510,22419,22289,22276,22141,22049,21968,21856,21747,21658,21569,21463,21375,21279,21189,21157,21056,20943,20850,20757,20667,20585,20483,20364,20300,
Day-ahead net forecast,Net demand,20232,20195,20260,20206,20197,20097,20037,20002,19934,19875,19800,19731,19658,19593,19547,19459,19425,19373,19308,19286,19209,19125,19055,18996,18930,18847,18793,18748,18701,18666,18616,18602,18577,18549,18511,18493,18483,18547,18562,18574,18553,18573,18581,18610,18618,18608,18581,18584,18581,18611,18663,18669,18622,18664,18713,18712,18741,18721,18735,18781,18806,18930,19027,19094,19111,19150,19170,19241,19297,19350,19382,19443,19512,19638,19867,19947,20042,20071,20116,20121,20173,20139,20076,19978,19861,19671,19509,19276,18869,18455,17944,17436,16869,16257,15688,15039,14408,13857,13400,12827,12202,11776,11376,11057,10798,10605,10369,10313,10125,9788,9389,9115,9073,8918,8741,8637,8454,8243,8360,8079,7844,7703,7658,7622,7802,7685,7527,7468,7437,7469,7559,7693,7703,7640,7615,7719,7806,7768,7745,7683,7693,7654,7694,7714,7487,7376,7431,7341,7402,7458,7392,7284,7213,7312,7450,7511,7580,7712,7771,7928,8003,8023,7925,7848,7947,7970,8042,8145,8194,8091,8095,8202,8249,8088,8136,8145,8160,8405,8480,8476,8645,8804,8994,9157,9354,9474,9640,10329,10781,10837,11112,11718,12601,13388,13805,14404,15037,15720,16455,17258,17963,18629,19340,19933,20453,20899,21264,21638,21943,22251,22491,22731,22910,23164,23413,23644,23810,23836,23892,23936,23994,24015,24003,23997,24018,23966,23957,23944,23911,23838,23847,23761,23752,23716,23647,23574,23488,23437,23370,23307,23228,23178,23116,23073,23030,22983,22951,22869,22813,22737,22679,22631,22516,22431,22359,22310,22269,22148,22056,21970,21889,21794,21675,21528,21399,21253,21159,21073,20936,20845,20739,20581,20486,20364,20246,20155,20028,19905,19892,19854,19762,19668,19618,19547,19474,19413,19295,19195,
Solar,-36,-36,-37,-36,-36,-36,-36,-36,-36,-36,-36,-36,-37,-36,-36,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-39,-38,-38,-38,-38,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-40,-39,-40,-39,-39,-39,-40,-39,-40,-40,-40,-39,-41,-40,-39,-33,-16,30,108,215,382,622,903,1205,1630,2087,2573,3054,3607,4183,4702,5258,5851,6419,6909,7463,7960,8272,8531,8738,8889,8932,9011,9005,9127,9279,9594,9707,9703,9673,9734,9729,9880,9937,9728,9858,9950,10137,10100,10060,9835,9876,9982,9981,9895,9788,9623,9413,9356,9319,9284,9140,9006,9003,8983,8967,8940,8942,8860,8815,9029,9148,9133,9182,9124,9055,9139,9282,9266,9152,9072,9000,8908,8770,8708,8566,8561,8582,8729,8824,8831,8809,8749,8683,8732,8872,8913,8889,8943,9121,9211,9270,9346,9185,9220,9320,9214,9134,9041,9012,8986,8998,8836,8290,8050,8118,7964,7468,6734,6097,5740,5367,4920,4386,3882,3350,2799,2276,1824,1361,987,695,463,293,178,94,27,12,9,10,13,14,-41,-40,-40,-39,-39,-39,-39,-39,-40,-40,-40,-40,-40,-39,-39,-39,-38,-37,-36,-37,-37,-37,-37,-36,-37,-36,-36,-36,-37,-36,-36,-36,-36,-36,-36,-36,-36,-36,-37,-36,-37,-36,-36,-36,-36,-37,-37,-36,-36,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-36,-37,-37,-37,-37,-36,-37
Wind,1005,955,911,875,822,819,801,769,755,748,752,759,764,782,799,788,782,790,786,778,796,813,829,837,863,898,933,959,978,970,979,988,1000,1013,1018,1010,984,932,912,895,890,870,847,817,810,812,813,813,818,826,834,849,860,868,886,902,923,943,964,969,970,972,980,992,1004,1021,1026,1036,1046,1059,1068,1069,1079,1076,1081,1082,1099,1117,1124,1153,1167,1173,1180,1173,1157,1153,1143,1133,1109,1089,1069,1063,1067,1067,1054,1037,1023,1005,982,955,958,949,939,944,940,942,930,933,939,956,973,989,990,990,988,988,986,983,987,986,976,960,944,920,894,864,839,832,814,787,794,793,776,777,771,745,728,714,711,703,695,688,672,642,638,612,585,550,521,506,489,458,447,447,433,437,439,436,435,428,412,397,384,372,361,355,341,339,331,329,326,327,335,337,336,331,335,329,321,332,336,341,342,347,359,347,351,342,341,335,339,330,343,322,334,351,345,363,372,376,403,433,448,473,488,503,504,530,553,578,608,630,660,684,719,726,737,759,770,773,778,776,761,747,744,741,745,742,736,731,724,720,717,707,721,741,755,763,768,771,795,802,807,822,829,812,817,829,836,832,831,800,841,895,920,904,909,927,940,954,963,982,1018,1064,1105,1112,1151,1164,1179,1195,1210,1236,1259,1278,1298,1298,1318,1347,1330,1277,1258,1248,1220,1192,1165,1150,1161,1158
