Net Demand 01/05/2022,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour-ahead forecast,22575,22341,22341,22341,22143,22143,22143,21932,21932,21932,21713,21713,21713,21527,21527,21527,21352,21352,21352,21201,21201,21201,21092,21092,21092,21002,21002,21002,20956,20956,20956,20828,20828,20828,20794,20794,20794,20831,20831,20831,20821,20821,20821,20878,20878,20878,21043,21043,21043,21212,21212,21212,21349,21349,21349,21574,21574,21574,22021,22021,22021,22462,22462,22462,22875,22875,22875,23184,23184,23184,23896,23896,23896,24509,24509,24509,25045,25045,25045,25423,25423,25423,25936,25936,25936,26151,26151,26151,26175,26175,26175,26176,26176,26176,26181,26181,26181,26039,26039,26039,25802,25802,25802,25683,25683,25683,25456,25456,25456,25000,25000,25000,24543,24543,24543,24140,24140,24140,23678,23678,23678,23423,23423,23423,23079,23079,23079,22798,22798,22798,22503,22503,22503,22322,22322,22322,22090,22090,22090,21919,21919,21919,21744,21744,21744,21643,21643,21643,21613,21613,21613,21573,21573,21573,21571,21571,21571,21651,21651,21651,21780,21780,21780,21987,21987,21987,22145,22145,22145,22317,22317,22317,22540,22540,22540,22876,22876,22876,23154,23154,23154,23427,23427,23427,23790,23790,23790,24224,24224,24224,24585,24585,24585,25083,25083,25083,25747,25747,25747,26415,26415,26415,27133,27133,27133,27822,27822,27822,28326,28326,28326,28473,28473,28473,28150,28150,28150,28046,28046,28046,27958,27958,27958,27905,27905,27905,27747,27747,27747,27662,27662,27662,27542,27542,27542,27363,27363,27363,27146,27146,27146,27005,27005,27005,26767,26767,26767,26567,26567,26567,26296,26296,26296,26110,26110,26110,25833,25833,25833,25473,25473,25473,25047,25047,25047,24657,24657,24657,24265,24265,24265,23842,23842,23842,23454,23454,23454,23076,23076,23076,22757,22757,22757,22456,22456,22456,22210,22210,22210
Demand,22508,22499,22424,22374,22320,22239,22173,22099,22035,21938,21851,21775,21651,21652,21503,21493,21435,21436,21379,21330,21253,21207,21080,21122,21095,21045,21022,20977,20926,20898,20859,20820,20796,20761,20775,20770,20734,20760,20775,20769,20799,20810,20808,20818,20807,20805,20818,20840,20850,20979,21046,21127,21179,21202,21250,21350,21430,21496,21560,21640,21768,22010,22224,22361,22429,22526,22641,22779,22937,23026,23170,23312,23482,23825,24186,24385,24586,24725,24897,25108,25282,25385,25482,25592,25639,25847,26028,26142,26201,26286,26280,26276,26264,26170,26148,26104,26061,26126,26123,26075,25977,25873,25773,25658,25541,25485,25433,25291,25160,25002,24820,24679,24558,24455,24341,24086,24036,23915,23821,23715,23556,23480,23343,23254,23143,23040,22929,22808,22667,22582,22548,22481,22325,22245,22154,22078,22030,21949,21882,21780,21711,21667,21629,21633,21593,21601,21601,21543,21503,21484,21444,21456,21443,21452,21444,21507,21525,21573,21603,21653,21680,21720,21760,21780,21814,21870,21904,21973,22005,22080,22189,22267,22387,22487,22555,22644,22735,22796,22875,22953,23036,23120,23218,23381,23543,23622,23775,23860,23994,24100,24248,24466,24639,24796,24907,25085,25405,25482,25667,25884,26141,26311,26302,26575,26694,27005,27165,27413,27670,27850,27987,28057,28095,28168,28184,28261,28277,28137,28099,28118,28085,28090,28025,28034,27997,27956,27906,27891,27863,27795,27763,27725,27702,27634,27570,27542,27491,27444,27385,27343,27260,27172,27147,27051,27033,26934,26892,26761,26657,26604,26523,26458,26364,26303,26248,26149,26098,25992,25880,25764,25682,25590,25446,25322,25176,24999,24834,24712,24553,24418,24288,24137,24040,23882,23734,23641,23488,23330,23184,23083,22976,22887,22780,22649,22546,22437,22347,22225,22225
Day-ahead net forecast,20774,19758,19758,19758,19758,19758,19758,19758,19758,19758,19758,19758,19758,18929,18929,18929,18929,18929,18929,18929,18929,18929,18929,18929,18929,18501,18501,18501,18501,18501,18501,18501,18501,18501,18501,18501,18501,18396,18396,18396,18396,18396,18396,18396,18396,18396,18396,18396,18396,18933,18933,18933,18933,18933,18933,18933,18933,18933,18933,18933,18933,20466,20466,20466,20466,20466,20466,20466,20466,20466,20466,20466,20466,22626,22626,22626,22626,22626,22626,22626,22626,22626,22626,22626,22626,22410,22410,22410,22410,22410,22410,22410,22410,22410,22410,22410,22410,17787,17787,17787,17787,17787,17787,17787,17787,17787,17787,17787,17787,14760,14760,14760,14760,14760,14760,14760,14760,14760,14760,14760,14760,13526,13526,13526,13526,13526,13526,13526,13526,13526,13526,13526,13526,12715,12715,12715,12715,12715,12715,12715,12715,12715,12715,12715,12715,12417,12417,12417,12417,12417,12417,12417,12417,12417,12417,12417,12417,12565,12565,12565,12565,12565,12565,12565,12565,12565,12565,12565,12565,13673,13673,13673,13673,13673,13673,13673,13673,13673,13673,13673,13673,17765,17765,17765,17765,17765,17765,17765,17765,17765,17765,17765,17765,23877,23877,23877,23877,23877,23877,23877,23877,23877,23877,23877,23877,26995,26995,26995,26995,26995,26995,26995,26995,26995,26995,26995,26995,27232,27232,27232,27232,27232,27232,27232,27232,27232,27232,27232,27232,26654,26654,26654,26654,26654,26654,26654,26654,26654,26654,26654,26654,25839,25839,25839,25839,25839,25839,25839,25839,25839,25839,25839,25839,24774,24774,24774,24774,24774,24774,24774,24774,24774,24774,24774,24774,23194,23194,23194,23194,23194,23194,23194,23194,23194,23194,23194,23194,21696,21696,21696,21696,21696,21696,21696,21696,21696,21696,21696,21696
Net demand,20122,20041,20033,20068,19998,19957,19900,19818,19738,19592,19450,19309,19125,18914,18784,18671,18527,18496,18385,18269,18194,18127,18064,18009,17950,17876,17864,17884,17975,17987,18061,18086,18144,18159,18191,18256,18294,18368,18398,18432,18444,18421,18475,18506,18493,18509,18536,18535,18528,18516,18509,18396,18370,18371,18349,18423,18514,18539,18547,18639,18764,18900,19210,19381,19477,19608,19729,19884,20112,20268,20477,20704,20865,21165,21597,21894,22136,22338,22495,22760,22941,23036,23088,23111,23063,23155,23250,23279,23199,23073,22894,22520,22112,21644,21206,20719,20259,19874,19518,19093,18594,18068,17539,17057,16573,16212,15880,15548,15208,14934,14564,14291,14166,13956,13705,13322,13053,12869,12837,12669,12490,12515,12433,12226,11848,11646,11488,11257,11228,11310,11195,11172,11161,11099,10967,10953,10880,10685,10688,10740,10631,10582,10519,10636,10422,10228,10370,10348,10336,10367,10372,10297,10295,10247,10223,10199,10229,10222,10277,10085,10154,10283,10331,10336,10406,10414,10369,10354,10484,10786,11030,11204,11287,11502,11553,11612,11696,11937,12181,12423,12675,12931,13303,13806,14342,14820,15388,15946,16565,17153,17737,18508,19249,19951,20535,21128,21775,22318,22729,23156,23619,23896,24035,24124,24393,24585,24877,24892,25057,25216,25340,25377,25390,25587,25733,25886,26031,26003,25887,25989,26036,26100,26100,26111,26127,26164,26158,26159,26190,26162,26152,26144,26123,26128,26081,26062,26026,25991,25954,25912,25841,25724,25694,25613,25541,25532,25494,25409,25316,25207,25082,25007,24897,24822,24760,24666,24541,24478,24325,24212,24104,24021,23899,23807,23692,23539,23364,23242,23089,22962,22840,22717,22588,22491,22327,22221,22078,21955,21804,21689,21585,21526,21511,21428,21259,21099,20990,20889,20889
Solar,-43,-44,-45,-45,-45,-45,-45,-45,-45,-44,-44,-44,-44,-43,-43,-44,-44,-43,-43,-43,-43,-43,-44,-43,-43,-43,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-45,-47,-46,-46,-46,-47,-46,-45,-43,-43,-42,-42,-42,-42,-42,-42,-42,-43,-43,-43,-44,-42,-42,-43,-43,-43,-44,-43,-43,-44,-44,-44,-43,-43,-44,-45,-45,-45,-45,-45,-44,-44,-44,-43,-41,-36,-24,8,67,131,267,433,657,910,1212,1564,1929,2312,2719,3144,3598,4039,4454,4863,5271,5633,6038,6378,6680,6923,7165,7360,7492,7594,7749,7880,7944,8028,8207,8367,8492,8534,8429,8496,8440,8325,8316,8469,8746,8887,8935,9055,8952,8796,8851,8856,8772,8757,8775,8674,8753,8790,8707,8627,8658,8672,8712,8597,8872,9018,8877,8926,8951,8962,9035,9078,9017,9041,9078,9154,9177,9191,9297,9469,9463,9375,9403,9427,9410,9462,9574,9711,9634,9405,9238,9156,9129,9020,9077,9097,9061,8880,8665,8508,8333,8109,7818,7439,7080,6675,6289,5830,5318,4863,4405,3907,3312,2755,2317,1874,1455,1125,815,596,418,294,187,135,18,-23,-51,-50,-47,-45,-45,-44,-44,-43,-42,-42,-43,-44,-41,-42,-41,-41,-41,-41,-41,-40,-20,8,8,8,7,5,5,5,5,5,4,1,-3,-5,-6,-8,-8,-4,-2,-3,-3,-9,-16,-16,-17,-22,-24,-25,-26,-28,-28,-28,-29,-29,-29,-29,-32,-35,-34,-34,-38,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-40,-41,-40,-41
Wind,2482,2498,2446,2407,2365,2348,2349,2354,2380,2423,2484,2544,2659,2775,2824,2881,2931,2995,3068,3124,3130,3130,3136,3160,3184,3217,3217,3135,3041,2943,2851,2778,2712,2658,2620,2558,2483,2454,2393,2378,2409,2426,2380,2354,2351,2338,2324,2331,2381,2449,2576,2774,2815,2871,2924,2924,2943,2977,3009,3002,3020,3035,3004,2960,2953,2956,2897,2864,2815,2761,2651,2611,2570,2541,2514,2461,2418,2384,2345,2323,2327,2345,2397,2436,2484,2491,2445,2408,2349,2279,2237,2216,2261,2277,2288,2287,2255,2210,2189,2172,2179,2231,2244,2282,2339,2372,2415,2463,2515,2546,2571,2551,2518,2521,2473,2478,2548,2567,2573,2628,2684,2681,2651,2601,2570,2560,2564,2545,2516,2500,2495,2484,2462,2432,2441,2454,2462,2488,2480,2459,2440,2420,2395,2374,2379,2363,2333,2285,2228,2144,2077,2087,2125,2152,2149,2131,2106,2127,2106,2076,2057,2037,2029,2013,1988,1961,1928,1891,1860,1855,1875,1876,1894,1905,1905,1896,1916,1948,1977,1981,2005,2020,2030,2038,2041,2030,2016,2003,2009,2006,2002,1992,1991,1990,1984,1982,1998,2009,2019,2015,2024,2063,2132,2198,2242,2282,2372,2477,2561,2614,2652,2706,2716,2587,2489,2373,2288,2253,2222,2161,2090,2033,1996,1962,1915,1846,1783,1731,1673,1635,1621,1603,1564,1528,1509,1482,1474,1466,1458,1457,1464,1482,1482,1487,1468,1447,1423,1403,1414,1433,1476,1504,1524,1533,1540,1556,1583,1611,1616,1628,1641,1639,1620,1603,1584,1574,1566,1562,1557,1549,1542,1523,1507,1507,1504,1501,1500,1481,1479,1477,1466,1432,1353,1323,1367,1432,1438,1424
