Net Demand 12/05/2021,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour-ahead forecast,21710,21521,21521,21521,21303,21303,21303,20993,20993,20993,20770,20770,20770,20576,20576,20576,20399,20399,20399,20235,20235,20235,20093,20093,20093,19995,19995,19995,19879,19879,19879,19770,19770,19770,19713,19713,19713,19657,19657,19657,19590,19590,19590,19534,19534,19534,19542,19542,19542,19598,19598,19598,19633,19633,19633,19654,19654,19654,19780,19780,19780,19902,19902,19902,19964,19964,19964,20035,20035,20035,20273,20273,20273,20496,20496,20496,20637,20637,20637,20703,20703,20703,20834,20834,20834,20968,20968,20968,20993,20993,20993,21040,21040,21040,21227,21227,21227,21319,21319,21319,21401,21401,21401,21408,21408,21408,21574,21574,21574,21573,21573,21573,21519,21519,21519,21459,21459,21459,21409,21409,21409,21248,21248,21248,21261,21261,21261,21171,21171,21171,21087,21087,21087,21067,21067,21067,20845,20845,20845,20664,20664,20664,20524,20524,20524,20492,20492,20492,20461,20461,20461,20374,20374,20374,20307,20307,20307,20298,20298,20298,20397,20397,20397,20645,20645,20645,20788,20788,20788,21010,21010,21010,21209,21209,21209,21417,21417,21417,21685,21685,21685,21962,21962,21962,22343,22343,22343,22644,22644,22644,23097,23097,23097,23627,23627,23627,24162,24162,24162,25037,25037,25037,25938,25938,25938,26551,26551,26551,26903,26903,26903,26872,26872,26872,26891,26891,26891,26927,26927,26927,26732,26732,26732,26653,26653,26653,26577,26577,26577,26467,26467,26467,26326,26326,26326,26289,26289,26289,26137,26137,26137,25966,25966,25966,25821,25821,25821,25607,25607,25607,25452,25452,25452,25237,25237,25237,24962,24962,24962,24623,24623,24623,24198,24198,24198,23862,23862,23862,23426,23426,23426,22987,22987,22987,22565,22565,22565,22199,22199,22199,21885,21885,21885,21579,21579,21579,21331,21331,21331
Demand,21661,21634,21586,21486,21402,21334,21246,21188,21114,21029,20938,20874,20774,20744,20686,20625,20564,20487,20435,20375,20328,20271,20233,20183,20134,20107,20066,20030,19973,19948,19911,19886,19856,19786,19742,19724,19693,19693,19678,19640,19623,19612,19597,19577,19554,19542,19544,19530,19520,19549,19586,19590,19601,19600,19605,19630,19645,19641,19656,19666,19697,19760,19822,19854,19894,19904,19903,19975,20007,20031,20086,20134,20175,20325,20451,20513,20564,20618,20652,20692,20735,20758,20816,20818,20832,20951,21011,21036,21076,21091,21082,21121,21116,21144,21146,21189,21272,21380,21529,21544,21547,21573,21598,21646,21635,21652,21660,21649,21647,21686,21791,21821,21820,21781,21747,21733,21687,21608,21556,21510,21459,21518,21543,21512,21469,21397,21367,21278,21288,21236,21153,21111,21029,20936,20863,20809,20734,20678,20653,20569,20520,20513,20432,20401,20435,20399,20417,20371,20303,20274,20310,20255,20222,20231,20235,20221,20201,20200,20264,20286,20321,20347,20389,20439,20519,20558,20595,20647,20696,20715,20745,20804,20865,20961,21038,21127,21203,21253,21344,21445,21549,21596,21673,21786,21894,22023,22206,22319,22469,22626,22761,22904,23054,23041,23138,23333,23553,23763,23951,24214,24426,24586,24860,25158,25500,25846,26153,26344,26468,26586,26652,26735,26777,26819,26891,26892,26941,26872,26875,26867,26880,26831,26830,26763,26767,26723,26719,26681,26662,26599,26583,26559,26538,26505,26478,26426,26409,26371,26316,26293,26245,26224,26123,26063,26034,25983,25928,25833,25770,25708,25621,25555,25460,25431,25385,25310,25208,25124,25039,24931,24819,24715,24608,24472,24354,24158,24005,23850,23742,23597,23466,23342,23199,23073,22925,22784,22650,22493,22352,22244,22132,21988,21867,21748,21650,21590,21492,21385,21385
Day-ahead net forecast,19271,18485,18485,18485,18485,18485,18485,18485,18485,18485,18485,18485,18485,18210,18210,18210,18210,18210,18210,18210,18210,18210,18210,18210,18210,17724,17724,17724,17724,17724,17724,17724,17724,17724,17724,17724,17724,17492,17492,17492,17492,17492,17492,17492,17492,17492,17492,17492,17492,17541,17541,17541,17541,17541,17541,17541,17541,17541,17541,17541,17541,18048,18048,18048,18048,18048,18048,18048,18048,18048,18048,18048,18048,18728,18728,18728,18728,18728,18728,18728,18728,18728,18728,18728,18728,16533,16533,16533,16533,16533,16533,16533,16533,16533,16533,16533,16533,11685,11685,11685,11685,11685,11685,11685,11685,11685,11685,11685,11685,9451,9451,9451,9451,9451,9451,9451,9451,9451,9451,9451,9451,8465,8465,8465,8465,8465,8465,8465,8465,8465,8465,8465,8465,7892,7892,7892,7892,7892,7892,7892,7892,7892,7892,7892,7892,7506,7506,7506,7506,7506,7506,7506,7506,7506,7506,7506,7506,7822,7822,7822,7822,7822,7822,7822,7822,7822,7822,7822,7822,9753,9753,9753,9753,9753,9753,9753,9753,9753,9753,9753,9753,15829,15829,15829,15829,15829,15829,15829,15829,15829,15829,15829,15829,21685,21685,21685,21685,21685,21685,21685,21685,21685,21685,21685,21685,24664,24664,24664,24664,24664,24664,24664,24664,24664,24664,24664,24664,24818,24818,24818,24818,24818,24818,24818,24818,24818,24818,24818,24818,24439,24439,24439,24439,24439,24439,24439,24439,24439,24439,24439,24439,23838,23838,23838,23838,23838,23838,23838,23838,23838,23838,23838,23838,23022,23022,23022,23022,23022,23022,23022,23022,23022,23022,23022,23022,21712,21712,21712,21712,21712,21712,21712,21712,21712,21712,21712,21712,20330,20330,20330,20330,20330,20330,20330,20330,20330,20330,20330,20330
Net demand,19814,19708,19688,19566,19427,19331,19231,19110,19035,18953,18861,18792,18762,18654,18628,18599,18507,18400,18287,18184,18086,18001,17921,17882,17794,17733,17688,17671,17640,17640,17637,17634,17674,17687,17707,17742,17771,17804,17809,17809,17806,17810,17830,17822,17798,17783,17765,17760,17726,17744,17810,17880,17904,17953,18003,18062,18116,18157,18191,18220,18256,18298,18376,18425,18471,18501,18515,18596,18638,18676,18715,18782,18857,18963,19133,19216,19286,19335,19379,19407,19425,19408,19368,19307,19155,19000,18863,18600,18288,18008,17633,17227,16846,16503,16155,15713,15318,15076,14886,14547,14197,13984,13799,13726,13515,13307,13177,13041,12933,12898,12902,12939,12882,12819,12799,12704,12637,12567,12458,12419,12346,12323,12370,12342,12300,12227,12182,12136,12134,12188,12116,12107,12073,12008,11951,11847,11746,11668,11621,11592,11554,11517,11547,11473,11338,11337,11306,11282,11208,11162,11170,11149,11075,11067,11077,11047,11049,11017,11065,11093,11133,11142,11158,11168,11230,11287,11373,11447,11596,11693,11743,11884,12032,12251,12425,12632,12851,13013,13249,13577,13849,14185,14522,14966,15429,15946,16529,17049,17569,18151,18723,19278,19810,20379,20774,21165,21556,21903,22235,22499,22691,22859,23041,23295,23602,23992,24278,24525,24695,24797,24892,25002,25072,25111,25242,25273,25366,25377,25400,25425,25470,25471,25481,25485,25462,25495,25495,25527,25495,25364,25346,25363,25383,25360,25359,25380,25383,25353,25305,25274,25261,25228,25129,24976,24985,25080,25098,25086,25013,24927,24806,24632,24566,24520,24485,24441,24369,24288,24235,24205,24074,23993,23870,23756,23628,23451,23253,23032,22855,22715,22605,22538,22440,22304,22182,21973,21778,21601,21473,21389,21315,21204,21081,20988,20858,20782,20679,20577,20577
Solar,-32,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-40,-41,-40,-41,-33,-40,-40,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-37,-37,-37,-37,-37,-37,-33,-32,-32,-32,-32,-32,-28,-27,-27,-27,-28,-28,-24,-23,-23,-23,-23,-23,-15,-13,-13,-13,-13,-14,-36,-43,-43,-36,-29,-44,-44,-44,-44,-43,-41,-37,-24,6,57,141,238,411,637,872,1178,1528,1842,2216,2654,3050,3409,3794,4246,4701,5043,5373,5797,6147,6410,6611,6819,7013,7176,7336,7455,7559,7608,7652,7714,7781,7769,7765,7835,7870,7872,7911,7928,7937,7960,7975,7987,7990,7933,7957,7938,7906,7879,7855,7841,7822,7795,7796,7830,7853,7866,7875,7855,7855,7851,7845,7858,7962,7995,8010,8021,8048,8059,8065,8089,8113,8129,8132,8129,8134,8140,8140,8142,8144,8151,8165,8181,8190,8182,8152,8090,8009,7975,7923,7848,7742,7623,7507,7371,7218,7079,6893,6633,6445,6201,5869,5538,5142,4759,4346,3946,3546,3141,2690,2291,1890,1404,1023,786,564,443,290,187,129,55,33,13,8,-68,-80,-79,-79,-78,-78,-78,-78,-78,-78,-78,-78,-78,-79,-79,-78,-77,-76,-76,-76,-75,-74,-73,-60,16,39,21,22,38,53,45,45,45,45,44,35,28,28,31,31,34,34,34,34,34,35,35,35,26,25,25,25,25,24,-24,-40,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41
Wind,1941,1963,1971,2007,2050,2068,2101,2137,2156,2157,2145,2153,2131,2133,2117,2098,2114,2164,2205,2253,2307,2341,2359,2358,2403,2431,2429,2408,2397,2352,2332,2299,2243,2164,2090,2025,1967,1930,1903,1883,1859,1838,1813,1798,1795,1798,1809,1806,1820,1817,1784,1738,1714,1675,1621,1579,1545,1506,1481,1464,1451,1443,1434,1432,1418,1409,1404,1396,1391,1387,1374,1362,1348,1338,1323,1317,1307,1302,1299,1295,1296,1295,1285,1280,1277,1275,1273,1263,1255,1260,1252,1246,1241,1235,1228,1233,1230,1230,1229,1218,1205,1189,1163,1115,1117,1160,1172,1162,1164,1166,1170,1169,1182,1197,1198,1200,1195,1202,1195,1195,1197,1197,1200,1202,1216,1231,1237,1231,1209,1207,1205,1180,1168,1157,1149,1157,1166,1169,1159,1150,1132,1123,1104,1089,1090,1090,1093,1080,1079,1062,1050,1038,1041,1028,1035,1038,1030,1038,1039,1038,1030,1049,1058,1065,1063,1067,1072,1072,1069,1053,1052,1044,1054,1054,1062,1076,1101,1128,1149,1162,1186,1188,1203,1218,1240,1238,1233,1249,1258,1261,1262,1254,1252,1260,1269,1286,1325,1343,1358,1420,1507,1604,1683,1726,1755,1807,1832,1830,1823,1821,1806,1783,1766,1752,1725,1689,1635,1584,1553,1522,1485,1443,1419,1392,1356,1318,1286,1250,1233,1224,1204,1175,1147,1119,1074,1024,995,983,983,983,978,979,1012,1086,1009,884,812,753,745,774,844,907,901,899,890,875,865,837,826,817,808,808,813,819,816,825,866,916,961,980,955,894,851,860,856,905,969,989,978,942,893,881,867,850,863,885,878,901
