Net Demand 02/13/2022,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour-ahead forecast,20551,20348,20348,20348,20159,20159,20159,19958,19958,19958,19755,19755,19755,19595,19595,19595,19417,19417,19417,19266,19266,19266,19127,19127,19127,19019,19019,19019,18902,18902,18902,18791,18791,18791,18736,18736,18736,18706,18706,18706,18631,18631,18631,18594,18594,18594,18600,18600,18600,18642,18642,18642,18636,18636,18636,18551,18551,18551,18635,18635,18635,18773,18773,18773,18782,18782,18782,19026,19026,19026,19236,19236,19236,19423,19423,19423,19450,19450,19450,19391,19391,19391,19438,19438,19438,19411,19411,19411,19270,19270,19270,19071,19071,19071,18951,18951,18951,18699,18699,18699,18482,18482,18482,18246,18246,18246,18115,18115,18115,17972,17972,17972,17737,17737,17737,17481,17481,17481,17399,17399,17399,17332,17332,17332,17196,17196,17196,17108,17108,17108,17018,17018,17018,16971,16971,16971,16988,16988,16988,17031,17031,17031,17081,17081,17081,17200,17200,17200,17328,17328,17328,17430,17430,17430,17612,17612,17612,17823,17823,17823,18115,18115,18115,18496,18496,18496,18732,18732,18732,19063,19063,19063,19446,19446,19446,19913,19913,19913,20320,20320,20320,20722,20722,20722,21133,21133,21133,21586,21586,21586,21831,21831,21831,22166,22166,22166,22600,22600,22600,23058,23058,23058,23479,23479,23479,23998,23998,23998,24580,24580,24580,25225,25225,25225,25707,25707,25707,25900,25900,25900,25866,25866,25866,25741,25741,25741,25532,25532,25532,25340,25340,25340,25166,25166,25166,24969,24969,24969,24725,24725,24725,24485,24485,24485,24236,24236,24236,23978,23978,23978,23767,23767,23767,23525,23525,23525,23264,23264,23264,22951,22951,22951,22580,22580,22580,22221,22221,22221,21876,21876,21876,21538,21538,21538,21278,21278,21278,21025,21025,21025,20730,20730,20730,20482,20482,20482,20262,20262,20262
Demand,20539,20534,20495,20404,20363,20294,20209,20136,20071,19988,19910,19858,19784,19733,19667,19608,19564,19508,19459,19401,19365,19299,19262,19205,19145,19102,19079,19072,19022,18956,18917,18886,18853,18822,18777,18789,18758,18706,18721,18699,18686,18689,18654,18627,18595,18581,18583,18567,18535,18463,18484,18502,18495,18496,18484,18507,18514,18525,18521,18550,18569,18678,18725,18785,18806,18799,18813,18838,18891,18910,18943,19008,19061,19204,19297,19338,19412,19437,19440,19438,19467,19454,19479,19416,19410,19483,19477,19468,19436,19405,19333,19274,19212,19140,19068,18963,18899,19007,18951,18901,18810,18708,18612,18521,18439,18364,18262,18207,18113,18023,18045,18018,17941,17904,17761,17717,17664,17593,17496,17395,17323,17307,17309,17269,17230,17188,17127,17053,17040,17001,16978,16950,16912,16909,16933,16927,16917,16923,16910,16934,16954,16958,16980,16994,17021,17031,17063,17098,17127,17170,17213,17292,17336,17384,17406,17490,17558,17620,17700,17791,17902,17980,18077,18178,18249,18336,18432,18541,18667,18743,18858,18968,19070,19200,19332,19476,19628,19767,19901,20061,20173,20234,20314,20479,20647,20773,20962,21059,21179,21285,21411,21480,21661,21676,21711,21915,22047,22181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day-ahead net forecast,20377,19425,19425,19425,19425,19425,19425,19425,19425,19425,19425,19425,19425,18787,18787,18787,18787,18787,18787,18787,18787,18787,18787,18787,18787,18406,18406,18406,18406,18406,18406,18406,18406,18406,18406,18406,18406,18100,18100,18100,18100,18100,18100,18100,18100,18100,18100,18100,18100,18136,18136,18136,18136,18136,18136,18136,18136,18136,18136,18136,18136,18536,18536,18536,18536,18536,18536,18536,18536,18536,18536,18536,18536,19010,19010,19010,19010,19010,19010,19010,19010,19010,19010,19010,19010,15521,15521,15521,15521,15521,15521,15521,15521,15521,15521,15521,15521,8608,8608,8608,8608,8608,8608,8608,8608,8608,8608,8608,8608,5135,5135,5135,5135,5135,5135,5135,5135,5135,5135,5135,5135,4256,4256,4256,4256,4256,4256,4256,4256,4256,4256,4256,4256,4410,4410,4410,4410,4410,4410,4410,4410,4410,4410,4410,4410,4576,4576,4576,4576,4576,4576,4576,4576,4576,4576,4576,4576,5102,5102,5102,5102,5102,5102,5102,5102,5102,5102,5102,5102,6377,6377,6377,6377,6377,6377,6377,6377,6377,6377,6377,6377,9531,9531,9531,9531,9531,9531,9531,9531,9531,9531,9531,9531,17401,17401,17401,17401,17401,17401,17401,17401,17401,17401,17401,17401,23604,23604,23604,23604,23604,23604,23604,23604,23604,23604,23604,23604,24635,24635,24635,24635,24635,24635,24635,24635,24635,24635,24635,24635,23792,23792,23792,23792,23792,23792,23792,23792,23792,23792,23792,23792,22682,22682,22682,22682,22682,22682,22682,22682,22682,22682,22682,22682,21639,21639,21639,21639,21639,21639,21639,21639,21639,21639,21639,21639,20374,20374,20374,20374,20374,20374,20374,20374,20374,20374,20374,20374,19101,19101,19101,19101,19101,19101,19101,19101,19101,19101,19101,19101
Net demand,19222,19191,19162,19123,19073,19035,18954,18880,18824,18744,18680,18662,18619,18552,18493,18427,18402,18365,18338,18299,18279,18255,18231,18203,18155,18094,18067,18060,18025,17977,17946,17933,17904,17888,17868,17861,17866,17846,17844,17871,17878,17891,17915,17873,17858,17869,17886,17888,17886,17795,17768,17807,17822,17843,17832,17846,17871,17901,17920,17933,17944,18024,18115,18162,18195,18195,18199,18238,18280,18319,18334,18389,18451,18552,18688,18747,18791,18849,18851,18821,18769,18706,18610,18406,18094,17806,17427,16957,16459,15897,15279,14609,13982,13282,12629,11948,11286,10748,10109,9633,9041,8540,8119,7739,7419,7146,6881,6692,6495,6279,6154,6056,5896,5773,5795,5777,5498,5367,5339,5569,5639,5896,5960,5789,5675,5521,5435,5331,5289,5242,5128,5086,4980,4898,4878,4842,4823,4787,4799,4733,4759,4748,4774,4789,4809,4586,4504,4547,4591,4625,4689,4746,4786,4848,4839,4895,4942,4977,5034,5110,5195,5258,5379,5494,5578,5656,5697,5845,5955,6025,6111,6257,6354,6508,6678,6842,7005,7186,7335,7539,7702,7901,8064,8266,8532,8779,9120,9487,9912,10350,10856,11349,11939,12564,13100,13866,14537,15274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solar,-37,-37,-37,-37,-37,-37,-37,-38,-38,-38,-39,-39,-38,-38,-38,-38,-38,-38,-38,-39,-39,-39,-38,-39,-38,-38,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-39,-40,-39,-39,-39,-40,-40,-39,-39,-39,-39,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-41,-40,-39,-34,-22,4,62,142,286,493,754,1109,1528,1975,2476,3002,3563,4152,4755,5369,5975,6546,7138,7747,8331,8848,9335,9755,10101,10354,10613,10816,10982,11097,11231,11318,11431,11529,11611,11668,11519,11462,11660,11739,11603,11316,11149,10860,10831,10960,11067,11131,11131,11137,11100,11077,11125,11129,11156,11171,11177,11178,11198,11190,11159,11210,11205,11181,11166,11145,11181,11380,11474,11484,11493,11504,11511,11523,11537,11551,11562,11576,11590,11615,11622,11634,11646,11656,11664,11675,11682,11696,11703,11706,11702,11736,11744,11717,11710,11690,11667,11638,11604,11579,11546,11487,11453,11340,11244,11161,11081,10951,10763,10540,10244,9887,9521,9104,8635,8085,7520,6965,6386,5808
Wind,1377,1383,1374,1356,1334,1326,1321,1319,1317,1316,1295,1253,1225,1238,1250,1234,1216,1202,1184,1159,1133,1105,1084,1065,1053,1056,1066,1066,1051,1041,1026,1005,995,987,969,959,945,920,894,874,852,830,806,803,785,754,734,720,725,729,732,731,715,696,694,691,680,658,647,647,651,643,642,643,644,646,642,631,626,628,628,630,632,627,621,619,621,620,617,617,619,609,596,584,577,572,569,570,564,560,556,549,545,539,539,546,536,515,501,484,473,464,461,460,458,454,452,449,448,440,447,454,466,485,495,493,512,525,524,532,540,539,542,541,547,557,591,617,663,694,733,756,803,836,866,905,920,949,963,988,991,1016,1042,1050,1055,1067,1059,1047,1035,1015,998,991,994,973,989,989,998,1013,1013,1012,1026,1025,997,969,954,959,968,952,948,952,949,952,950,942,938,935,943,950,961,969,968,961,965,977,968,973,971,966,956,960,965,971,977,984,1004,1010,1014,1028
