Net Demand 03/02/2020,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour-ahead forecast,20860,20617,20617,20617,20574,20574,20574,20348,20348,20348,20122,20122,20122,19956,19956,19956,19834,19834,19834,19705,19705,19705,19551,19551,19551,19473,19473,19473,19411,19411,19411,19392,19392,19392,19338,19338,19338,19300,19300,19300,19332,19332,19332,19446,19446,19446,19533,19533,19533,19787,19787,19787,19963,19963,19963,20250,20250,20250,20625,20625,20625,21283,21283,21283,21720,21720,21720,22234,22234,22234,22750,22750,22750,23695,23695,23695,24217,24217,24217,24604,24604,24604,24963,24963,24963,25321,25321,25321,25392,25392,25392,25231,25231,25231,24853,24853,24853,24663,24663,24663,24382,24382,24382,24068,24068,24068,23639,23639,23639,23392,23392,23392,23144,23144,23144,22892,22892,22892,22690,22690,22690,22458,22458,22458,22346,22346,22346,21972,21972,21972,21759,21759,21759,21554,21554,21554,21421,21421,21421,21325,21325,21325,21378,21378,21378,21295,21295,21295,21323,21323,21323,21350,21350,21350,21425,21425,21425,21580,21580,21580,21714,21714,21714,21775,21775,21775,21874,21874,21874,21874,21874,21874,21927,21927,21927,22062,22062,22062,22196,22196,22196,22226,22226,22226,22602,22602,22602,22735,22735,22735,22938,22938,22938,23308,23308,23308,23699,23699,23699,24041,24041,24041,24655,24655,24655,25107,25107,25107,25629,25629,25629,26386,26386,26386,27091,27091,27091,27565,27565,27565,28169,28169,28169,28347,28347,28347,28268,28268,28268,28125,28125,28125,27951,27951,27951,27812,27812,27812,27683,27683,27683,27435,27435,27435,27199,27199,27199,26955,26955,26955,26645,26645,26645,26281,26281,26281,25886,25886,25886,25602,25602,25602,25137,25137,25137,24527,24527,24527,24240,24240,24240,23794,23794,23794,23320,23320,23320,22913,22913,22913,22536,22536,22536,22204,22204,22204,21903,21903,21903
Demand,20621,20599,20591,20555,20515,20440,20379,20322,20246,20188,20125,20066,20026,19952,19919,19879,19818,19757,19720,19671,19645,19592,19567,19508,19488,19418,19402,19396,19338,19318,19330,19303,19290,19295,19295,19282,19254,19270,19276,19300,19331,19350,19357,19386,19430,19463,19490,19511,19554,19683,19844,19932,19988,20044,20126,20221,20314,20396,20498,20633,20777,21049,21323,21465,21639,21755,21905,22075,22282,22442,22564,22705,22954,23447,23790,23998,24184,24281,24366,24508,24655,24751,24834,24921,24983,25184,25373,25428,25419,25367,25266,25195,25123,24977,24822,24729,24629,24591,24549,24461,24395,24292,24171,24042,23953,23810,23703,23639,23568,23473,23447,23338,23304,23198,23005,22936,22903,22853,22738,22657,22634,22534,22427,22345,22227,22102,21978,21926,21816,21755,21684,21580,21561,21527,21504,21453,21423,21441,21419,21387,21360,21453,21385,21381,21310,21282,21285,21264,21252,21248,21268,21271,21326,21350,21398,21461,21478,21519,21557,21587,21649,21684,21684,21705,21723,21757,21741,21718,21757,21705,21687,21736,21802,21847,21864,21888,21919,21918,21981,22060,22121,22205,22291,22374,22450,22433,22470,22599,22692,22806,22937,23019,23111,23177,23202,23363,23567,23679,23819,23964,24135,24335,24536,24743,24892,25051,25217,25475,25658,25872,26035,26246,26400,26554,26712,27000,27179,27422,27599,27811,27981,28101,28159,28207,28229,28224,28225,28202,28089,28097,28080,28013,27997,28008,27982,27920,27900,27855,27787,27711,27635,27573,27461,27375,27301,27220,27153,27063,26955,26869,26780,26677,26440,26338,26246,26150,26049,25953,25853,25703,25560,25373,25171,25080,24984,24787,24677,24556,24378,24247,24096,23911,23793,23641,23473,23395,23223,23044,22906,22727,22601,22479,22367,22260,22121,22023,21945,21838,21724
Day-ahead net forecast,Net demand,18257,18248,18269,18298,18293,18250,18221,18167,18091,18004,17903,17794,17702,17630,17580,17550,17489,17387,17358,17296,17270,17174,17099,17100,17118,17097,17101,17082,16978,16889,16861,16807,16771,16805,16817,16801,16762,16775,16761,16757,16835,16828,16849,16869,16922,16960,16975,16981,17028,17152,17296,17355,17411,17470,17583,17726,17838,17943,18091,18224,18395,18686,18959,19117,19317,19455,19614,19808,20046,20223,20341,20514,20770,21258,21632,21871,22101,22206,22238,22302,22311,22221,22090,21955,21879,21888,21817,21562,21245,20795,20224,19772,19358,18728,18116,17675,17676,17826,17508,17155,16894,16652,16363,16033,15695,15347,14996,14626,14293,13907,13786,13839,13909,13781,13420,13538,13914,14060,14000,13988,13864,13461,13026,12729,12730,12521,12294,12257,12022,11761,11669,11774,11830,11501,11158,11033,11094,11044,10922,10876,10806,10814,10931,10844,10460,10228,10124,10140,10219,10317,10260,10087,9985,10130,10196,10107,10089,10246,10191,10204,10155,10328,10399,10059,9944,10051,10077,9967,10029,9917,9743,9497,9516,9776,9601,9542,9978,10385,10190,9963,9772,9978,10066,10496,10980,11026,10909,10730,10769,11003,11302,11953,12684,13313,13835,14335,14715,15161,15741,16412,17079,17874,18632,19376,20054,20673,21228,21844,22312,22742,23076,23441,23701,23970,24197,24510,24726,24993,25158,25343,25520,25638,25706,25751,25778,25787,25869,25939,25883,25933,25970,25992,26043,26071,26081,26054,26035,25996,25963,25917,25887,25853,25768,25649,25545,25473,25454,25440,25409,25347,25276,25179,24923,24791,24655,24509,24338,24206,24061,23905,23767,23595,23350,23240,23131,22930,22827,22683,22496,22387,22303,22148,22061,21970,21847,21811,21690,21555,21444,21286,21150,20995,20856,20751,20632,20526,20456,20385,
Solar,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-31,-31,-31,-30,-30,-30,-30,-30,-30,-31,-31,-31,-33,-32,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-34,-34,-34,-34,-34,-35,-35,-34,-34,-34,-34,-34,-34,-35,-31,-20,3,38,85,175,292,443,620,826,1068,1337,1635,1939,2252,2547,2893,3336,3782,4115,4569,5023,5457,5553,5295,5541,5815,5969,6104,6233,6380,6618,6802,6949,7234,7436,7753,7840,7691,7544,7502,7647,7543,7131,6874,6838,6767,6715,6908,7116,7358,7183,7179,7273,7221,7284,7467,7515,7284,7167,7433,7661,7763,7736,7716,7810,7789,7764,7842,7731,7738,8011,8258,8325,8313,8245,8137,8165,8349,8581,8476,8471,8538,8553,8424,8516,8551,8640,8598,8553,8864,9078,8968,8890,8847,8767,8777,8823,9052,9172,8863,8967,9172,8746,8175,8340,8637,8907,8771,8766,8478,8070,7927,7965,8281,8319,8234,8174,7703,7150,6672,6229,5908,5761,5442,5026,4595,4244,3740,3250,2822,2396,1978,1596,1242,939,680,460,298,183,90,-2,-29,-38,-40,-39,-37,-36,-37,-36,-36,-36,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-36,-36,-36,-36,-36,-36,-36,-36,-37,-37,-37,-37,-38,-38,-38,-38,-38,-38,-38,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37
Wind,2395,2384,2363,2298,2259,2229,2195,2189,2186,2208,2249,2297,2346,2353,2368,2360,2361,2397,2395,2410,2403,2432,2501,2448,2411,2363,2330,2344,2379,2445,2497,2517,2552,2524,2510,2513,2520,2528,2536,2584,2532,2554,2542,2548,2543,2531,2543,2558,2563,2555,2570,2608,2604,2614,2578,2531,2510,2489,2445,2435,2423,2392,2383,2386,2352,2335,2318,2302,2271,2245,2256,2225,2208,2208,2169,2128,2043,1980,1938,1885,1865,1863,1873,1850,1751,1602,1555,1552,1564,1595,1611,1579,1576,1598,1590,1568,1475,1440,1436,1456,1493,1512,1549,1578,1601,1631,1694,1750,1765,1777,1827,1839,1866,1899,1910,1933,1937,1937,1917,1918,2004,2127,2193,2283,2325,2393,2401,2430,2483,2500,2523,2575,2541,2535,2622,2653,2627,2654,2677,2715,2775,2815,2770,2732,2787,2781,2810,2825,2816,2794,2814,2780,2764,2733,2749,2777,2851,2839,2834,2832,2817,2794,2720,2716,2703,2745,2776,2911,2956,3007,3075,3111,3156,3224,3217,3221,3303,3348,3375,3402,3412,3443,3485,3480,3469,3479,3527,3548,3610,3574,3524,3494,3396,3300,3226,3151,3128,3144,3151,3053,2904,2836,2748,2645,2538,2482,2460,2445,2451,2485,2521,2527,2530,2511,2516,2518,2490,2461,2468,2501,2488,2495,2490,2493,2486,2485,2408,2318,2253,2204,2163,2074,2000,1976,1945,1909,1898,1898,1871,1837,1799,1757,1742,1755,1789,1793,1747,1679,1598,1562,1545,1534,1558,1582,1617,1668,1739,1775,1825,1840,1839,1821,1853,1876,1895,1903,1890,1911,1926,1912,1852,1812,1783,1723,1679,1634,1587,1536,1513,1483,1490,1518,1548,1553,1535,1538,1530,1496
