Net Demand 05/12/2020,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour-ahead forecast,21836,21677,21677,21677,21324,21324,21324,21056,21056,21056,20810,20810,20810,20535,20535,20535,20324,20324,20324,20119,20119,20119,19981,19981,19981,19837,19837,19837,19715,19715,19715,19638,19638,19638,19583,19583,19583,19548,19548,19548,19507,19507,19507,19469,19469,19469,19459,19459,19459,19578,19578,19578,19673,19673,19673,19756,19756,19756,19926,19926,19926,20250,20250,20250,20501,20501,20501,20734,20734,20734,20833,20833,20833,21155,21155,21155,21274,21274,21274,21344,21344,21344,21486,21486,21486,21655,21655,21655,21722,21722,21722,21739,21739,21739,21808,21808,21808,21992,21992,21992,22075,22075,22075,22156,22156,22156,22206,22206,22206,22135,22135,22135,22107,22107,22107,21970,21970,21970,21871,21871,21871,21733,21733,21733,21587,21587,21587,21461,21461,21461,21271,21271,21271,21230,21230,21230,21234,21234,21234,21294,21294,21294,21309,21309,21309,21425,21425,21425,21499,21499,21499,21509,21509,21509,21588,21588,21588,21658,21658,21658,21695,21695,21695,21719,21719,21719,21718,21718,21718,21660,21660,21660,21574,21574,21574,21448,21448,21448,21499,21499,21499,21607,21607,21607,21696,21696,21696,21830,21830,21830,21808,21808,21808,21898,21898,21898,22146,22146,22146,22511,22511,22511,22875,22875,22875,23085,23085,23085,23438,23438,23438,23755,23755,23755,24022,24022,24022,24215,24215,24215,24508,24508,24508,24847,24847,24847,25077,25077,25077,25223,25223,25223,25353,25353,25353,25690,25690,25690,25927,25927,25927,26016,26016,26016,26214,26214,26214,26164,26164,26164,25932,25932,25932,25747,25747,25747,25517,25517,25517,25199,25199,25199,24793,24793,24793,24335,24335,24335,24010,24010,24010,23573,23573,23573,23144,23144,23144,22774,22774,22774,22477,22477,22477,22145,22145,22145,21815,21815,21815
Demand,21603,21532,21459,21378,21314,21246,21157,21073,20975,20878,20804,20716,20619,20549,20564,20495,20404,20325,20258,20192,20154,20093,20104,19962,19905,19900,19898,19860,19822,19775,19742,19686,19643,19614,19592,19539,19532,19526,19530,19484,19468,19454,19433,19447,19440,19449,19444,19472,19454,19523,19595,19633,19663,19667,19674,19742,19790,19805,19824,19891,19958,20123,20266,20364,20437,20464,20504,20593,20653,20661,20695,20761,20750,20891,21038,21112,21140,21186,21184,21222,21295,21313,21378,21416,21459,21586,21742,21791,21828,21846,21855,21900,21981,21962,21972,21989,22003,22084,22195,22212,22247,22265,22259,22253,22248,22237,22179,22172,22143,22120,22128,22126,22100,22082,22027,21951,21923,21856,21803,21764,21711,21697,21699,21625,21559,21487,21477,21485,21442,21449,21408,21395,21361,21451,21511,21541,21559,21537,21526,21513,21483,21528,21552,21569,21568,21550,21535,21549,21510,21578,21554,21554,21610,21669,21582,21600,21633,21592,21630,21624,21658,21625,21626,21586,21529,21517,21540,21426,21292,21282,21434,21409,21359,21381,21363,21338,21387,21426,21436,21462,21482,21473,21502,21503,21541,21529,21559,21578,21702,21739,21821,21865,21921,22032,22158,22232,22305,22409,22498,22584,22622,22715,22835,22921,22994,23042,23059,23174,23293,23402,23489,23660,23785,23930,24035,24101,24176,24249,24274,24409,24517,24636,24758,24867,24889,24967,25001,25111,25192,25250,25319,25417,25486,25476,25433,25456,25550,25602,25680,25753,25867,26005,26124,26211,26130,26247,26264,26259,26179,26124,26073,26004,25917,25859,25795,25724,25648,25531,25406,25300,25188,25080,24957,24831,24662,24515,24398,24258,24123,23998,23851,23729,23614,23469,23326,23232,23090,22945,22823,22681,22523,22423,22315,22168,22085,21965,21842,21710,
Day-ahead net forecast,Net demand,18315,18259,18206,18130,18046,17984,17903,17833,17782,17735,17687,17626,17546,17500,17503,17396,17229,17116,17061,17043,17057,17025,17122,17032,16982,16949,16972,16980,17007,17012,17017,16991,17015,17015,17025,16988,16990,17028,17020,16933,16851,16824,16794,16809,16832,16864,16862,16909,16908,16998,17122,17176,17224,17247,17264,17332,17384,17398,17411,17447,17507,17655,17807,17886,17939,17953,17898,17963,18032,17998,17979,17945,17812,17936,17954,17807,17574,17346,17078,16866,16713,16441,16157,15839,15601,15452,15299,15003,14709,14484,14208,13930,13680,13484,13311,13046,12711,12451,12299,12255,12329,12108,11782,11646,11502,11242,10985,10862,10731,10697,10682,10652,10538,10350,10111,9826,9702,9633,9538,9415,9365,9113,8988,8856,8645,8628,8615,8452,8332,8175,8142,8102,8125,8162,8097,8082,8118,7975,7878,7820,7844,8031,7990,7957,7920,7982,8043,8004,7940,8108,8121,8114,8107,8208,8276,8220,8185,8061,8040,7986,8005,7986,8076,8004,7827,7672,7737,7702,7607,7567,7707,7714,7734,7785,7622,7329,7194,7109,7148,7244,7360,7377,7590,7780,7851,7785,8079,8040,8127,8184,8357,8442,8532,8610,8697,8801,9057,9199,9406,9567,9772,10039,10306,10567,10584,10794,10811,10958,11211,11565,11855,12170,12395,12764,13184,13619,13947,14368,14737,15117,15565,16053,16657,17177,17508,18013,18371,18678,19003,19302,19683,20016,20377,20792,21004,21182,21378,21517,21647,21817,21954,22172,22422,22645,22588,22678,22661,22623,22533,22444,22381,22363,22280,22230,22173,22099,21988,21848,21678,21542,21444,21277,21095,20905,20703,20576,20445,20330,20199,20097,20015,19943,19900,19836,19751,19699,19579,19398,19252,19106,18952,18803,18694,18550,18475,18365,18249,18112,
Solar,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-31,-8,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-38,-39,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-40,-40,-41,-41,-41,-41,-41,-37,-25,44,139,147,205,357,566,807,1062,1336,1631,1940,2313,2734,3082,3443,3865,4269,4676,5025,5367,5734,6122,6364,6547,6795,7155,7541,7839,7988,7969,8158,8482,8632,8741,8939,9087,9157,9227,9234,9220,9227,9328,9462,9618,9794,9858,9855,9836,9883,9745,9783,9872,9836,9920,9875,9831,9863,9920,10034,9909,9842,9778,9785,9929,9999,9958,10024,10025,10003,9958,9785,9843,9960,9956,9894,9767,9769,9861,9871,9815,9840,9839,9788,9719,9744,9789,9764,9775,9753,9734,9807,9734,9720,9716,9838,9759,9686,9633,9676,9639,9563,9463,9350,9412,9567,9737,9917,9898,9860,9627,9542,9395,9250,9201,9298,9151,9123,9111,9119,9029,8964,8876,8834,8807,8783,8660,8635,8524,8403,8236,8103,7993,7873,7769,7672,7571,7524,7430,7219,6990,6860,6761,6619,6411,6116,5784,5437,5111,4875,4652,4365,3911,3492,3175,2791,2401,2174,1926,1654,1364,1114,897,608,374,239,110,56,23,-11,-24,-28,-29,-31,-33,-38,-37,-37,-37,-36,-36,-35,-35,-35,-35,-36,-35,-36,-36,-36,-36,-36,-35,-35,-35,-35,-35,-35,-36,-36,-36,-35,-35,-35,-35,-35,-35,-36,-36,-36,-36,-35,-35,-35,-36,-35,-35,-35
Wind,3340,3315,3297,3286,3304,3304,3294,3288,3245,3189,3163,3132,3118,3088,3096,3125,3201,3250,3242,3194,3149,3098,3026,2976,2958,2990,2970,2929,2868,2812,2768,2747,2679,2640,2614,2588,2587,2538,2544,2576,2645,2667,2677,2680,2651,2626,2620,2606,2587,2570,2517,2495,2481,2466,2445,2448,2444,2444,2449,2476,2486,2501,2496,2510,2533,2539,2626,2672,2654,2692,2728,2749,2770,2797,2836,2902,2938,2979,2990,2971,2904,2870,2827,2777,2725,2620,2516,2446,2382,2279,2226,2161,2117,2091,2064,2083,2064,2036,2008,1975,1939,1936,1941,1955,1968,2017,2066,2131,2171,2199,2217,2223,2223,2231,2259,2307,2353,2368,2409,2485,2580,2749,2838,2906,2973,2997,3027,3136,3180,3238,3350,3453,3472,3475,3466,3473,3464,3525,3602,3693,3702,3724,3682,3672,3673,3688,3740,3752,3724,3623,3604,3600,3650,3635,3594,3601,3659,3738,3817,3884,3909,3859,3821,3873,3929,3998,4061,4071,4041,4042,4082,4131,4191,4225,4296,4399,4411,4409,4383,4399,4493,4568,4570,4496,4477,4455,4403,4393,4464,4460,4433,4473,4508,4578,4638,4669,4632,4563,4606,4629,4658,4612,4545,4514,4598,4612,4655,4701,4684,4673,4662,4651,4646,4602,4499,4433,4484,4518,4483,4470,4373,4299,4286,4262,4269,4239,4280,4306,4299,4356,4326,4337,4269,4158,4089,4063,4070,4037,4024,3957,3935,3870,3764,3604,3581,3598,3634,3661,3687,3714,3731,3687,3674,3670,3659,3656,3693,3713,3761,3799,3784,3832,3887,3953,4002,3973,3995,3971,3964,3954,3889,3839,3770,3686,3627,3570,3559,3575,3614,3620,3609,3651,3662,3662,3651,3639,3634,3637
