Net Demand 08/22/2021,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour-ahead forecast,24067,23848,23848,23848,23552,23552,23552,23206,23206,23206,22937,22937,22937,22682,22682,22682,22438,22438,22438,22196,22196,22196,22016,22016,22016,21834,21834,21834,21659,21659,21659,21487,21487,21487,21391,21391,21391,21287,21287,21287,21187,21187,21187,21093,21093,21093,21057,21057,21057,21061,21061,21061,21034,21034,21034,20988,20988,20988,21079,21079,21079,21140,21140,21140,21187,21187,21187,21208,21208,21208,21309,21309,21309,21266,21266,21266,21176,21176,21176,21116,21116,21116,21248,21248,21248,21300,21300,21300,21273,21273,21273,21233,21233,21233,21348,21348,21348,21380,21380,21380,21458,21458,21458,21389,21389,21389,21583,21583,21583,21760,21760,21760,21768,21768,21768,21782,21782,21782,21728,21728,21728,21667,21667,21667,21624,21624,21624,21632,21632,21632,21547,21547,21547,21503,21503,21503,21394,21394,21394,21349,21349,21349,21284,21284,21284,21253,21253,21253,21265,21265,21265,21371,21371,21371,21473,21473,21473,21697,21697,21697,21931,21931,21931,22196,22196,22196,22478,22478,22478,22871,22871,22871,23192,23192,23192,23575,23575,23575,23948,23948,23948,24507,24507,24507,24943,24943,24943,25479,25479,25479,25960,25960,25960,26484,26484,26484,26929,26929,26929,27394,27394,27394,27937,27937,27937,28425,28425,28425,28838,28838,28838,29264,29264,29264,29525,29525,29525,29782,29782,29782,29822,29822,29822,29792,29792,29792,29816,29816,29816,29725,29725,29725,29696,29696,29696,29900,29900,29900,29970,29970,29970,29865,29865,29865,29734,29734,29734,29415,29415,29415,29137,29137,29137,28840,28840,28840,28539,28539,28539,28053,28053,28053,27567,27567,27567,27135,27135,27135,26571,26571,26571,25980,25980,25980,25473,25473,25473,25041,25041,25041,24614,24614,24614,24221,24221,24221,23832,23832,23832
Demand,24041,24014,24022,23915,23807,23697,23590,23510,23409,23273,23158,23061,22963,22892,22825,22742,22666,22585,22484,22415,22345,22286,22198,22137,22062,22004,21973,21895,21837,21769,21722,21670,21632,21566,21509,21465,21422,21396,21387,21358,21342,21287,21231,21206,21178,21147,21115,21095,21085,21109,21115,21089,21092,21067,21057,21062,21078,21048,21043,21023,21037,21104,21154,21154,21151,21149,21151,21181,21189,21188,21220,21223,21275,21374,21456,21467,21454,21389,21325,21304,21280,21230,21217,21182,21172,21282,21351,21326,21363,21330,21277,21285,21280,21270,21252,21259,21284,21420,21530,21555,21542,21531,21530,21532,21646,21688,21681,21646,21656,21716,21823,21820,21816,21808,21805,21787,21740,21711,21685,21660,21638,21609,21626,21612,21556,21545,21523,21501,21481,21447,21403,21427,21366,21329,21283,21231,21205,21182,21149,21122,21078,21064,21034,21038,20998,20990,21005,21050,21066,21087,21104,21092,21118,21168,21195,21268,21402,21385,21442,21519,21614,21664,21763,21860,21975,22049,22159,22250,22382,22441,22563,22663,22783,22905,23045,23165,23293,23430,23589,23780,23919,24047,24211,24377,24515,24694,24891,25066,25230,25407,25574,25726,25883,26019,26168,26316,26439,26627,26803,26978,27166,27325,27496,27686,27837,27979,28088,28235,28450,28628,28800,28913,29075,29190,29352,29463,29545,29515,29630,29669,29679,29760,29838,29852,29884,29873,29881,29891,29844,29740,29745,29728,29721,29740,29753,29762,29813,29843,29874,29867,29915,29939,29954,29930,29886,29869,29811,29727,29619,29537,29423,29292,29196,29162,29169,29036,28919,28790,28669,28500,28374,28198,28058,27880,27730,27510,27301,27088,26942,26745,26611,26437,26264,26088,25908,25727,25554,25345,25228,25077,24903,24741,24583,24445,24308,24146,24017,23866,
Day-ahead net forecast,21450,20376,20376,20376,20376,20376,20376,20376,20376,20376,20376,20376,20376,19480,19480,19480,19480,19480,19480,19480,19480,19480,19480,19480,19480,18892,18892,18892,18892,18892,18892,18892,18892,18892,18892,18892,18892,18532,18532,18532,18532,18532,18532,18532,18532,18532,18532,18532,18532,18526,18526,18526,18526,18526,18526,18526,18526,18526,18526,18526,18526,18873,18873,18873,18873,18873,18873,18873,18873,18873,18873,18873,18873,18681,18681,18681,18681,18681,18681,18681,18681,18681,18681,18681,18681,14640,14640,14640,14640,14640,14640,14640,14640,14640,14640,14640,14640,10183,10183,10183,10183,10183,10183,10183,10183,10183,10183,10183,10183,8032,8032,8032,8032,8032,8032,8032,8032,8032,8032,8032,8032,6834,6834,6834,6834,6834,6834,6834,6834,6834,6834,6834,6834,6333,6333,6333,6333,6333,6333,6333,6333,6333,6333,6333,6333,6625,6625,6625,6625,6625,6625,6625,6625,6625,6625,6625,6625,7440,7440,7440,7440,7440,7440,7440,7440,7440,7440,7440,7440,8692,8692,8692,8692,8692,8692,8692,8692,8692,8692,8692,8692,10786,10786,10786,10786,10786,10786,10786,10786,10786,10786,10786,10786,13308,13308,13308,13308,13308,13308,13308,13308,13308,13308,13308,13308,17394,17394,17394,17394,17394,17394,17394,17394,17394,17394,17394,17394,23669,23669,23669,23669,23669,23669,23669,23669,23669,23669,23669,23669,26054,26054,26054,26054,26054,26054,26054,26054,26054,26054,26054,26054,25915,25915,25915,25915,25915,25915,25915,25915,25915,25915,25915,25915,24651,24651,24651,24651,24651,24651,24651,24651,24651,24651,24651,24651,22898,22898,22898,22898,22898,22898,22898,22898,22898,22898,22898,22898,21205,21205,21205,21205,21205,21205,21205,21205,21205,21205,21205,21205
Net demand,21403,21308,21364,21285,21199,21053,20968,20885,20835,20715,20584,20460,20355,20284,20215,20176,20130,20041,19964,19896,19831,19789,19681,19626,19579,19533,19520,19474,19432,19390,19351,19362,19373,19382,19377,19351,19310,19319,19343,19310,19302,19256,19214,19198,19224,19239,19264,19287,19328,19369,19449,19449,19458,19500,19508,19553,19599,19582,19577,19571,19557,19623,19685,19691,19685,19672,19653,19682,19721,19726,19772,19794,19837,19908,20003,20038,19985,19917,19815,19652,19476,19234,18962,18650,18288,18012,17778,17347,16886,16431,15856,15355,14892,14391,13966,13554,13115,12689,12434,12128,11791,11497,11236,11051,10837,10710,10509,10406,10193,10095,10118,10026,9917,9813,9722,9645,9584,9474,9399,9331,9283,9177,9133,9095,9034,8945,8888,8833,8775,8760,8707,8638,8567,8476,8413,8315,8247,8233,8179,8168,8124,8079,8022,7968,7931,7891,7895,7876,7911,7900,7909,7917,7877,7936,7964,7988,8117,8183,8152,8241,8289,8364,8422,8526,8667,8708,8808,8883,8942,9033,9133,9214,9283,9420,9552,9657,9807,9970,10041,10178,10356,10545,10735,10941,11107,11215,11388,11656,11879,12107,12335,12525,12716,12955,13261,13498,13738,13962,14157,14426,14739,14980,15277,15559,15840,16135,16426,16729,17126,17423,17980,18577,19056,19527,20070,20574,21129,21589,22132,22742,23316,23880,24463,24971,25452,25832,26185,26551,26831,26968,27099,27290,27377,27476,27502,27468,27456,27416,27406,27351,27311,27277,27241,27121,26996,26827,26716,26595,26460,26375,26259,26196,26073,26027,26080,25996,25910,25853,25742,25638,25543,25409,25265,25104,24956,24746,24528,24364,24178,24029,23850,23752,23582,23396,23211,23055,22892,22725,22601,22532,22420,22312,22210,22078,21954,21789,21636,21509,
Solar,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-43,-42,-42,-42,-42,-42,-42,-42,-43,-43,-43,-43,-43,-43,-43,-43,-43,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-45,-45,-45,-46,-45,-45,-45,-45,-45,-45,-45,-45,-45,-46,-45,-45,-45,-45,-45,-45,-46,-46,-45,-41,-29,1,49,123,246,433,648,903,1204,1536,1897,2286,2738,3197,3679,4167,4648,5125,5610,6042,6456,6945,7394,7804,8189,8522,8822,9070,9300,9598,9840,10025,10164,10332,10464,10593,10716,10841,10949,11054,11136,11202,11278,11345,11415,11494,11559,11613,11669,11711,11770,11817,11851,11897,11893,11938,12000,12068,12087,12130,12182,12222,12232,12244,12235,12236,12248,12281,12304,12303,12306,12308,12312,12312,12315,12308,12308,12317,12323,12335,12337,12370,12345,12353,12387,12388,12379,12375,12368,12384,12396,12393,12387,12379,12362,12356,12349,12342,12326,12307,12294,12268,12234,12289,12327,12285,12175,12082,12039,11992,12011,12027,11978,11920,11865,11804,11741,11666,11562,11393,11257,11179,11115,11093,11016,10893,10771,10636,10446,10307,10125,9929,9702,9459,9183,8846,8462,8094,7698,7264,6798,6302,5804,5279,4755,4246,3744,3264,2800,2362,1953,1574,1220,926,686,487,339,209,100,41,0,-22,-32,-39,-45,-50,-51,-51,-49,-48,-48,-47,-47,-47,-47,-47,-47,-47,-47,-47,-46,-46,-46,-45,-45,-45,-44,-44,-43,-43,-44,-45,-44,-45,-44,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-44,-44,-43,-44,-44,-43,-43,-43
Wind,2731,2742,2722,2717,2704,2715,2708,2695,2660,2658,2660,2683,2685,2681,2675,2643,2614,2617,2607,2593,2574,2569,2600,2577,2549,2527,2512,2491,2464,2454,2423,2374,2313,2246,2201,2178,2158,2122,2098,2101,2099,2100,2086,2054,2006,1963,1904,1849,1800,1764,1723,1694,1661,1630,1586,1552,1530,1518,1505,1507,1508,1500,1504,1508,1517,1526,1534,1529,1512,1501,1483,1470,1461,1469,1464,1461,1472,1452,1432,1412,1396,1384,1378,1366,1356,1346,1313,1285,1277,1275,1291,1305,1302,1298,1286,1279,1276,1293,1274,1263,1247,1237,1217,1191,1172,1159,1153,1135,1135,1117,1100,1089,1065,1050,1038,1014,986,967,942,922,891,882,875,859,847,838,836,829,819,799,790,776,775,777,768,753,735,731,734,741,734,744,753,766,778,798,814,841,838,868,867,880,903,892,883,890,876,866,884,884,885,903,916,922,889,914,921,941,1004,1015,1035,1065,1101,1113,1133,1164,1155,1173,1194,1201,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228
