Net Demand 11/26/2018,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour-ahead forecast,20282,20124,20124,20124,19937,19937,19937,19722,19722,19722,19541,19541,19541,19377,19377,19377,19259,19259,19259,19168,19168,19168,19127,19127,19127,19051,19051,19051,18970,18970,18970,18921,18921,18921,18889,18889,18889,18926,18926,18926,18942,18942,18942,18994,18994,18994,19072,19072,19072,19306,19306,19306,19518,19518,19518,19759,19759,19759,20027,20027,20027,20553,20553,20553,20990,20990,20990,21554,21554,21554,22055,22055,22055,22996,22996,22996,23541,23541,23541,24003,24003,24003,24327,24327,24327,24697,24697,24697,24927,24927,24927,24990,24990,24990,24824,24824,24824,24742,24742,24742,24548,24548,24548,24432,24432,24432,24353,24353,24353,24334,24334,24334,24244,24244,24244,24158,24158,24158,24168,24168,24168,24191,24191,24191,24125,24125,24125,24029,24029,24029,23948,23948,23948,23912,23912,23912,23874,23874,23874,23853,23853,23853,23905,23905,23905,23928,23928,23928,23953,23953,23953,24025,24025,24025,24116,24116,24116,24190,24190,24190,24322,24322,24322,24454,24454,24454,24622,24622,24622,24811,24811,24811,24919,24919,24919,25069,25069,25069,25136,25136,25136,25363,25363,25363,25505,25505,25505,25789,25789,25789,26185,26185,26185,26330,26330,26330,26685,26685,26685,27135,27135,27135,27912,27912,27912,28703,28703,28703,29194,29194,29194,29295,29295,29295,29267,29267,29267,29009,29009,29009,28873,28873,28873,28875,28875,28875,28649,28649,28649,28396,28396,28396,28250,28250,28250,28016,28016,28016,27749,27749,27749,27499,27499,27499,27310,27310,27310,27144,27144,27144,26773,26773,26773,26379,26379,26379,25952,25952,25952,25542,25542,25542,25088,25088,25088,24430,24430,24430,23986,23986,23986,23635,23635,23635,23139,23139,23139,22712,22712,22712,22366,22366,22366,22059,22059,22059,21659,21659,21659
Demand,20310,20272,20176,20168,20090,20020,19975,19944,19906,19836,19715,19671,19648,19604,19559,19508,19515,19451,19417,19378,19347,19296,19223,19230,19233,19207,19184,19159,19153,19110,19111,19110,19103,19016,19000,19038,19054,19065,19073,19075,19048,19062,19108,19110,19093,19075,19106,19189,19265,19367,19460,19532,19572,19621,19724,19792,19898,19946,20000,20091,20262,20503,20849,20990,21045,21251,21339,21534,21704,21850,21975,22116,22281,22729,23113,23347,23535,23709,23788,23988,24138,24204,24266,24338,24433,24632,24813,24862,24911,24936,24926,24911,24869,24781,24805,24705,24627,24737,24716,24682,24676,24613,24578,24594,24580,24530,24437,24492,24438,24391,24369,24308,24284,24316,24299,24337,24312,24245,24253,24231,24184,24231,24194,24122,24114,24061,24007,24002,23937,23990,23959,23969,23971,23985,23968,23956,23991,23988,23961,23998,23979,23994,23959,24015,23974,23903,23973,23963,24002,24004,24005,24060,24135,24107,24177,24176,24196,24216,24291,24334,24342,24468,24512,24569,24586,24623,24682,24764,24801,24827,24879,24885,24859,24951,24988,25012,25070,25151,25182,25231,25290,25346,25439,25539,25674,25778,25787,25831,25920,25996,26079,26151,26247,26370,26411,26486,26669,26759,26859,27065,27204,27441,27690,27952,28243,28509,28729,28883,29048,29144,29239,29252,29306,29285,29296,29286,29283,29202,29119,29057,29020,28995,28954,28916,28874,28827,28786,28735,28645,28554,28502,28419,28378,28325,28259,28196,28132,28087,28033,27953,27865,27813,27805,27726,27599,27542,27410,27359,27279,27133,27031,26889,26723,26651,26441,26304,26200,26138,25993,25806,25607,25491,25322,25145,24944,24852,24783,24579,24374,24225,23975,23814,23673,23526,23371,23156,23062,22909,22787,22638,22442,22331,22255,22091,21953,21859,21720,21555,
Day-ahead net forecast,Net demand,20187,20104,20050,20006,19972,19868,19811,19788,19757,19697,19587,19513,19492,19458,19419,19378,19347,19351,19254,19260,19213,19188,19102,19086,19114,19078,19062,18994,18993,18961,18946,18947,18925,18885,18824,18843,18878,18868,18912,18873,18920,18858,18935,18929,18920,18910,18913,18968,19054,19132,19260,19298,19375,19365,19466,19528,19580,19668,19688,19785,19899,20124,20430,20660,20739,20876,20978,21131,21315,21444,21602,21693,21855,22154,22609,22879,23081,23239,23347,23487,23622,23630,23592,23513,23429,23346,23309,23132,22881,22604,22249,21908,21520,21109,20720,20285,19841,19533,19229,19001,18661,18258,17820,17622,17389,17117,16823,16712,16590,16455,16324,16160,16038,16003,16101,16208,16231,16123,16066,16050,15950,15775,15667,15572,15454,15449,15337,15709,15809,15781,15670,15570,15500,15601,15589,15487,15418,15334,15368,15374,15339,15310,15301,15406,15418,15270,15243,15312,15327,15369,15331,15498,15498,15490,15541,15580,15650,15626,15715,15760,15870,16031,16172,16528,16824,16993,17025,17133,17107,16803,16841,17080,17232,17579,17731,18002,18152,18419,18668,18949,19453,19817,20208,20466,20837,21187,21568,21996,22460,22904,23428,23922,24403,24848,25149,25394,25667,25954,26144,26388,26648,26911,27173,27476,27745,28048,28269,28418,28567,28675,28752,28783,28789,28838,28820,28832,28830,28768,28672,28597,28565,28521,28493,28445,28388,28293,28228,28191,28122,28025,27933,27852,27778,27704,27648,27575,27506,27477,27430,27341,27240,27186,27157,27112,27015,26952,26851,26782,26753,26594,26504,26412,26215,26143,25952,25770,25635,25574,25461,25289,25059,24903,24722,24538,24309,24126,24069,23909,23681,23546,23285,23104,22969,22829,22653,22452,22325,22189,22037,21922,21754,21602,21558,21382,21242,21148,21016,20856,
Solar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,53,138,239,373,542,766,1023,1297,1601,1906,2255,2590,2950,3321,3669,4049,4407,4732,5043,5209,5557,5877,6216,6433,6677,6894,7055,7187,7281,7342,7435,7571,7666,7696,7610,7497,7476,7529,7557,7544,7610,7791,7897,7903,7958,7960,7919,7575,7433,7464,7588,7669,7714,7598,7630,7702,7841,7932,7863,7895,7922,7986,8009,7946,7968,8024,8040,8054,8058,8053,8009,7976,8020,8050,8071,8032,7994,8006,7971,7994,7925,7852,7772,7483,7257,7100,7132,7120,7221,7557,7489,7300,7118,6837,6759,6531,6381,6236,6036,5809,5346,5051,4760,4585,4398,4128,3796,3410,3026,2655,2215,1778,1397,1071,853,705,553,427,305,214,118,81,60,34,22,24,25,28,29,29,29,29,29,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,0
Wind,173,171,172,170,170,173,170,166,170,175,175,172,166,163,160,154,148,141,143,141,142,140,134,129,132,135,149,160,168,167,164,165,170,171,177,178,181,180,182,180,173,173,173,175,174,179,181,181,183,188,190,194,207,212,231,251,258,268,276,276,270,271,278,286,290,301,313,321,338,349,346,352,363,370,379,384,389,399,412,418,425,419,418,423,443,448,444,435,436,440,443,437,427,423,426,428,439,456,473,482,500,520,546,550,551,562,580,595,605,615,614,608,601,604,608,610,616,620,631,643,654,652,666,683,690,693,697,703,713,730,731,745,750,756,761,766,749,744,728,726,721,698,658,634,624,634,628,612,613,602,596,581,569,569,564,558,553,562,560,559,551,548,517,505,498,493,490,487,482,500,503,496,491,481,466,464,469,456,449,445,434,434,429,417,405,398,390,379,377,373,377,390,390,384,369,356,342,340,351,373,374,361,351,348,342,339,346,372,396,408,422,444,451,452,459,457,462,463,477,480,481,479,479,488,513,546,577,570,561,562,584,604,621,635,648,651,638,628,635,647,651,640,644,644,636,624,610,593,586,577,566,554,551,557,564,586,595,596,602,605,616,638,661,690,721,744,753,762,769,767,763,764,765,766,770,777,786,786,782,777,771,764,760,759,761,761,754,753
