Net Demand 08/21/2021,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour-ahead forecast,25873,25565,25565,25565,25225,25225,25225,24826,24826,24826,24505,24505,24505,24212,24212,24212,23906,23906,23906,23600,23600,23600,23353,23353,23353,23200,23200,23200,22984,22984,22984,22775,22775,22775,22669,22669,22669,22571,22571,22571,22462,22462,22462,22383,22383,22383,22368,22368,22368,22386,22386,22386,22382,22382,22382,22395,22395,22395,22493,22493,22493,22632,22632,22632,22716,22716,22716,22814,22814,22814,22998,22998,22998,23053,23053,23053,23086,23086,23086,23172,23172,23172,23391,23391,23391,23476,23476,23476,23499,23499,23499,23404,23404,23404,23802,23802,23802,23817,23817,23817,23852,23852,23852,23864,23864,23864,23970,23970,23970,24146,24146,24146,24147,24147,24147,24007,24007,24007,24040,24040,24040,24067,24067,24067,24072,24072,24072,24060,24060,24060,23932,23932,23932,23933,23933,23933,23985,23985,23985,24040,24040,24040,23990,23990,23990,23982,23982,23982,23938,23938,23938,23918,23918,23918,23786,23786,23786,23729,23729,23729,23798,23798,23798,23832,23832,23832,23832,23832,23832,23916,23916,23916,24045,24045,24045,24215,24215,24215,24364,24364,24364,24711,24711,24711,24998,24998,24998,25227,25227,25227,25493,25493,25493,25903,25903,25903,26178,26178,26178,26643,26643,26643,26992,26992,26992,27420,27420,27420,27805,27805,27805,28086,28086,28086,28365,28365,28365,28592,28592,28592,28679,28679,28679,28816,28816,28816,28876,28876,28876,28905,28905,28905,28970,28970,28970,29102,29102,29102,29397,29397,29397,29282,29282,29282,29160,29160,29160,28853,28853,28853,28590,28590,28590,28390,28390,28390,28116,28116,28116,27713,27713,27713,27283,27283,27283,26973,26973,26973,26510,26510,26510,25999,25999,25999,25580,25580,25580,25221,25221,25221,24846,24846,24846,24451,24451,24451,24072,24072,24072
Demand,25849,25795,25752,25631,25542,25384,25271,25159,25064,24956,24833,24717,24578,24490,24353,24288,24150,24053,23959,23818,23731,23690,23616,23513,23441,23368,23321,23258,23206,23071,23022,22988,22947,22885,22829,22775,22726,22709,22685,22639,22606,22566,22524,22490,22471,22429,22408,22393,22363,22413,22453,22431,22443,22422,22424,22404,22389,22392,22387,22418,22434,22505,22583,22627,22658,22685,22693,22737,22771,22792,22824,22855,22928,23100,23218,23280,23312,23300,23249,23254,23242,23234,23228,23207,23242,23354,23412,23438,23478,23481,23476,23519,23569,23554,23548,23526,23563,23707,23810,23851,23847,23864,23864,23864,23861,23866,23917,23938,23960,23988,23996,24004,24010,23987,23967,23982,23988,23935,23966,23971,23943,23966,23982,23971,23985,23956,23954,23930,23888,23868,23879,23860,23819,23867,23907,23923,23928,23899,23874,23875,23859,23849,23842,23844,23834,23789,23771,23735,23742,23754,23705,23673,23656,23616,23614,23603,23613,23577,23578,23556,23598,23592,23598,23616,23630,23639,23671,23696,23677,23729,23713,23748,23788,23825,23885,23940,24010,24093,24163,24265,24324,24390,24454,24485,24618,24709,24785,24883,25021,25132,25289,25388,25501,25563,25663,25791,25955,26021,26175,26300,26433,26563,26758,26836,26959,27012,27172,27292,27428,27578,27737,27853,27985,28110,28221,28313,28417,28429,28523,28587,28712,28758,28843,28893,28934,28917,28940,28998,29087,29079,28999,28929,28979,29059,29094,29130,29208,29256,29263,29279,29284,29316,29325,29324,29292,29263,29135,29047,29024,28951,28864,28766,28628,28573,28551,28451,28333,28214,28068,27994,27912,27797,27679,27515,27381,27213,27060,26860,26733,26604,26456,26347,26212,26072,25941,25818,25650,25469,25350,25212,25067,24936,24776,24646,24508,24386,24277,24152,
Day-ahead net forecast,23264,21930,21930,21930,21930,21930,21930,21930,21930,21930,21930,21930,21930,20742,20742,20742,20742,20742,20742,20742,20742,20742,20742,20742,20742,20110,20110,20110,20110,20110,20110,20110,20110,20110,20110,20110,20110,19805,19805,19805,19805,19805,19805,19805,19805,19805,19805,19805,19805,19919,19919,19919,19919,19919,19919,19919,19919,19919,19919,19919,19919,20450,20450,20450,20450,20450,20450,20450,20450,20450,20450,20450,20450,20517,20517,20517,20517,20517,20517,20517,20517,20517,20517,20517,20517,16808,16808,16808,16808,16808,16808,16808,16808,16808,16808,16808,16808,12437,12437,12437,12437,12437,12437,12437,12437,12437,12437,12437,12437,10547,10547,10547,10547,10547,10547,10547,10547,10547,10547,10547,10547,9523,9523,9523,9523,9523,9523,9523,9523,9523,9523,9523,9523,9119,9119,9119,9119,9119,9119,9119,9119,9119,9119,9119,9119,9252,9252,9252,9252,9252,9252,9252,9252,9252,9252,9252,9252,9591,9591,9591,9591,9591,9591,9591,9591,9591,9591,9591,9591,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,11890,11890,11890,11890,11890,11890,11890,11890,11890,11890,11890,11890,13788,13788,13788,13788,13788,13788,13788,13788,13788,13788,13788,13788,17181,17181,17181,17181,17181,17181,17181,17181,17181,17181,17181,17181,22975,22975,22975,22975,22975,22975,22975,22975,22975,22975,22975,22975,25416,25416,25416,25416,25416,25416,25416,25416,25416,25416,25416,25416,25515,25515,25515,25515,25515,25515,25515,25515,25515,25515,25515,25515,24472,24472,24472,24472,24472,24472,24472,24472,24472,24472,24472,24472,22878,22878,22878,22878,22878,22878,22878,22878,22878,22878,22878,22878,21450,21450,21450,21450,21450,21450,21450,21450,21450,21450,21450,21450
Net demand,23059,22906,22879,22784,22666,22555,22482,22369,22285,22190,22070,21973,21873,21798,21666,21560,21461,21368,21297,21183,21094,21035,20993,20866,20801,20752,20709,20685,20672,20581,20508,20462,20463,20441,20442,20426,20399,20404,20424,20415,20395,20363,20347,20327,20349,20339,20339,20337,20316,20332,20377,20361,20344,20363,20367,20373,20366,20376,20371,20393,20418,20435,20527,20584,20641,20703,20760,20790,20874,20925,20971,21022,21099,21250,21462,21554,21537,21499,21414,21303,21117,20913,20718,20444,20165,19964,19738,19431,19112,18729,18377,17992,17646,17281,16873,16413,15971,15662,15416,15055,14738,14383,14067,13746,13480,13186,12991,12847,12645,12464,12317,12174,12077,11910,11770,11620,11554,11382,11212,11103,11006,10922,10854,10741,10709,10601,10535,10461,10399,10272,10235,10123,10017,9976,9993,9940,9964,9874,9898,9877,9881,9761,9665,9633,9575,9494,9467,9510,9512,9543,9527,9498,9469,9436,9418,9353,9318,9293,9268,9264,9272,9257,9241,9202,9225,9194,9200,9254,9249,9255,9273,9306,9287,9326,9431,9439,9525,9575,9699,9767,9858,9894,9941,10012,10141,10289,10536,10649,10811,10979,11126,11301,11363,11471,11547,11648,11785,11840,12074,12293,12554,12799,13068,13312,13580,13878,14186,14579,14954,15404,15835,16274,16795,17331,17839,18413,18972,19476,19984,20600,21213,21831,22345,22903,23348,23758,23994,24378,24754,24988,25123,25118,25202,25335,25516,25577,25654,25705,25728,25751,25731,25767,25818,25811,25776,25751,25667,25527,25457,25437,25364,25296,25205,25110,25114,25078,24997,24898,24779,24760,24751,24707,24611,24492,24368,24277,24169,24042,23987,23900,23809,23724,23582,23466,23357,23234,23104,22874,22747,22599,22465,22310,22182,21998,21858,21700,21642,21507,
Solar,-43,-43,-42,-42,-43,-42,-42,-43,-43,-43,-43,-43,-43,-43,-42,-42,-42,-43,-42,-42,-42,-43,-43,-43,-43,-43,-43,-43,-43,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-45,-46,-45,-45,-45,-45,-45,-45,-45,-45,-45,-46,-45,-45,-45,-45,-45,-45,-46,-46,-44,-41,-31,1,54,140,266,452,666,906,1177,1477,1802,2143,2507,2885,3254,3626,4012,4416,4821,5246,5699,6166,6589,7025,7408,7786,8122,8447,8732,8997,9243,9459,9624,9839,10006,10179,10279,10388,10522,10657,10782,10897,11017,11138,11230,11309,11391,11470,11549,11614,11664,11701,11725,11768,11818,11901,11971,12008,12039,12084,12121,12151,12164,12170,12159,12174,12269,12340,12356,12374,12405,12419,12333,12295,12295,12279,12242,12248,12241,12240,12257,12276,12302,12298,12298,12296,12296,12295,12293,12288,12284,12288,12291,12291,12268,12258,12254,12247,12231,12219,12199,12166,12143,12105,12072,12031,12017,11984,11933,11887,11812,11723,11656,11586,11526,11463,11394,11345,11297,11237,11175,11105,11012,10914,10781,10652,10538,10378,10267,10097,9903,9697,9462,9206,8916,8656,8328,7949,7546,7105,6627,6121,5633,5146,4648,4163,3677,3206,2760,2337,1946,1605,1288,996,753,559,414,312,229,104,70,48,15,-14,-25,-45,-49,-50,-49,-48,-47,-47,-45,-45,-45,-45,-45,-45,-45,-44,-44,-44,-43,-43,-43,-42,-42,-42,-42,-43,-43,-43,-43,-42,-42,-42,-42,-42,-42,-42,-42,-42,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-42
Wind,2911,2943,2954,2945,2949,2926,2887,2874,2861,2857,2846,2828,2815,2767,2789,2803,2786,2761,2741,2722,2718,2713,2713,2724,2705,2686,2668,2637,2600,2585,2579,2574,2554,2505,2454,2411,2384,2350,2323,2284,2267,2256,2235,2212,2187,2149,2121,2105,2099,2102,2109,2125,2132,2113,2094,2076,2073,2058,2058,2055,2062,2071,2073,2075,2060,2010,1982,1963,1930,1904,1880,1864,1834,1809,1765,1745,1759,1751,1723,1698,1681,1665,1631,1617,1598,1567,1537,1514,1505,1509,1507,1510,1519,1486,1453,1438,1423,1415,1382,1380,1369,1367,1379,1398,1427,1449,1445,1476,1478,1506,1527,1548,1552,1568,1561,1568,1564,1555,1616,1641,1642,1647,1669,1686,1666,1706,1720,1753,1751,1774,1755,1771,1804,1836,1846,1838,1842,1864,1836,1836,1821,1828,1860,1866,1898,1910,1883,1904,1927,1919,1915,1951,1938,1957,1964,1996,2014,2004,1994,1999,2014,2031,2067,2096,2128,2163,2171,2138,2148,2180,2166,2201,2251,2233,2213,2279,2298,2329,2338,2393,2415,2445,2500,2520,2519,2571,2502,2529,2570,2578,2620,2654,2718,2776,2825,2919,3013,3115,3111,3158,3166,3162,3211,3232,3217,3205,3192,3184,3186,3175,3170,3180,3178,3172,3192,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211
