date,Megawatts,4,5
2021-10-03 00:00:00,300685.0,-399.0,2306.0
2021-10-03 01:00:00,263247.0,-368.0,1833.0
2021-10-03 02:00:00,252920.0,-369.0,1759.0
2021-10-03 03:00:00,246911.0,-371.0,1566.0
2021-10-03 04:00:00,243996.0,-369.0,1510.0
2021-10-03 05:00:00,244785.0,-376.0,1461.0
2021-10-03 06:00:00,249351.0,80.0,1809.0
2021-10-03 07:00:00,249045.0,24185.0,1805.0
2021-10-03 08:00:00,250146.0,83640.0,1535.0
2021-10-03 09:00:00,250062.0,116027.0,2061.0
2021-10-03 10:00:00,253389.0,130466.0,3047.0
2021-10-03 11:00:00,262149.0,133015.0,4353.0
2021-10-03 12:00:00,275314.0,135545.0,5650.0
2021-10-03 13:00:00,296914.0,134695.0,5602.0
2021-10-03 14:00:00,324560.0,134301.0,5404.0
2021-10-03 15:00:00,351952.0,123350.0,4787.0
2021-10-03 16:00:00,376144.0,97900.0,3261.0
2021-10-03 17:00:00,389620.0,38597.0,2219.0
2021-10-03 18:00:00,388582.0,2307.0,2216.0
2021-10-03 19:00:00,381400.0,-399.0,4735.0
2021-10-03 20:00:00,361899.0,-375.0,10189.0
2021-10-03 21:00:00,341246.0,-369.0,11577.0
2021-10-03 22:00:00,314791.0,-364.0,11149.0
2021-10-03 23:00:00,289462.0,-339.0,8691.0
