date,Megawatts
2021-01-27 00:00:00,282130.0
2021-01-27 01:00:00,249852.0
2021-01-27 02:00:00,245567.0
2021-01-27 03:00:00,243386.0
2021-01-27 04:00:00,248870.0
2021-01-27 05:00:00,264458.0
2021-01-27 06:00:00,289894.0
2021-01-27 07:00:00,307664.0
2021-01-27 08:00:00,311468.0
2021-01-27 09:00:00,307494.0
2021-01-27 10:00:00,301796.0
2021-01-27 11:00:00,298179.0
2021-01-27 12:00:00,296308.0
2021-01-27 13:00:00,294156.0
2021-01-27 14:00:00,295661.0
2021-01-27 15:00:00,299117.0
2021-01-27 16:00:00,311395.0
2021-01-27 17:00:00,333214.0
2021-01-27 18:00:00,339141.0
2021-01-27 19:00:00,330428.0
2021-01-27 20:00:00,319439.0
2021-01-27 21:00:00,304434.0
2021-01-27 22:00:00,282957.0
2021-01-27 23:00:00,242580.0
