date,Megawatts
2018-11-25 00:00:00,262515.0
2018-11-25 01:00:00,232325.0
2018-11-25 02:00:00,226048.0
2018-11-25 03:00:00,223172.0
2018-11-25 04:00:00,223562.0
2018-11-25 05:00:00,228233.0
2018-11-25 06:00:00,234897.0
2018-11-25 07:00:00,236862.0
2018-11-25 08:00:00,238525.0
2018-11-25 09:00:00,239099.0
2018-11-25 10:00:00,238024.0
2018-11-25 11:00:00,235497.0
2018-11-25 12:00:00,237794.0
2018-11-25 13:00:00,242878.0
2018-11-25 14:00:00,251571.0
2018-11-25 15:00:00,265590.0
2018-11-25 16:00:00,285515.0
2018-11-25 17:00:00,314684.0
2018-11-25 18:00:00,316619.0
2018-11-25 19:00:00,311400.0
2018-11-25 20:00:00,302166.0
2018-11-25 21:00:00,287300.0
2018-11-25 22:00:00,267584.0
2018-11-25 23:00:00,230155.0
