date,Megawatts
2018-11-06 00:00:00,270809.0
2018-11-06 01:00:00,240656.0
2018-11-06 02:00:00,234184.0
2018-11-06 03:00:00,233537.0
2018-11-06 04:00:00,240076.0
2018-11-06 05:00:00,258788.0
2018-11-06 06:00:00,284530.0
2018-11-06 07:00:00,293749.0
2018-11-06 08:00:00,290944.0
2018-11-06 09:00:00,287883.0
2018-11-06 10:00:00,288884.0
2018-11-06 11:00:00,292074.0
2018-11-06 12:00:00,295865.0
2018-11-06 13:00:00,304643.0
2018-11-06 14:00:00,313888.0
2018-11-06 15:00:00,322653.0
2018-11-06 16:00:00,332200.0
2018-11-06 17:00:00,348992.0
2018-11-06 18:00:00,345662.0
2018-11-06 19:00:00,335640.0
2018-11-06 20:00:00,322645.0
2018-11-06 21:00:00,303388.0
2018-11-06 22:00:00,279646.0
2018-11-06 23:00:00,239363.0
