date,Megawatts,4,5
2022-01-21 00:00:00,277171.0,-503.0,29365.0
2022-01-21 01:00:00,247383.0,-528.0,30375.0
2022-01-21 02:00:00,242757.0,-535.0,27508.0
2022-01-21 03:00:00,242168.0,-546.0,32947.0
2022-01-21 04:00:00,249282.0,-563.0,38151.0
2022-01-21 05:00:00,266174.0,-564.0,44616.0
2022-01-21 06:00:00,294294.0,-257.0,46312.0
2022-01-21 07:00:00,310969.0,22404.0,44481.0
2022-01-21 08:00:00,302449.0,78698.0,41932.0
2022-01-21 09:00:00,287327.0,106862.0,38309.0
2022-01-21 10:00:00,273229.0,112957.0,36528.0
2022-01-21 11:00:00,261252.0,113496.0,41989.0
2022-01-21 12:00:00,254008.0,113484.0,46079.0
2022-01-21 13:00:00,254110.0,111303.0,50648.0
2022-01-21 14:00:00,259273.0,107380.0,46914.0
2022-01-21 15:00:00,271979.0,79638.0,48122.0
2022-01-21 16:00:00,292518.0,18619.0,43492.0
2022-01-21 17:00:00,318347.0,-376.0,40636.0
2022-01-21 18:00:00,323111.0,592.0,37395.0
2022-01-21 19:00:00,315756.0,610.0,43294.0
2022-01-21 20:00:00,307857.0,613.0,51529.0
2022-01-21 21:00:00,297671.0,596.0,52072.0
2022-01-21 22:00:00,281255.0,-124.0,51815.0
2022-01-21 23:00:00,244068.0,-443.0,42728.0
