date,Megawatts
2019-01-20 00:00:00,253296.0
2019-01-20 01:00:00,224124.0
2019-01-20 02:00:00,217986.0
2019-01-20 03:00:00,215035.0
2019-01-20 04:00:00,215941.0
2019-01-20 05:00:00,220741.0
2019-01-20 06:00:00,230372.0
2019-01-20 07:00:00,235205.0
2019-01-20 08:00:00,240677.0
2019-01-20 09:00:00,240942.0
2019-01-20 10:00:00,237631.0
2019-01-20 11:00:00,234310.0
2019-01-20 12:00:00,233943.0
2019-01-20 13:00:00,234100.0
2019-01-20 14:00:00,242217.0
2019-01-20 15:00:00,249862.0
2019-01-20 16:00:00,265192.0
2019-01-20 17:00:00,294096.0
2019-01-20 18:00:00,299578.0
2019-01-20 19:00:00,296673.0
2019-01-20 20:00:00,289631.0
2019-01-20 21:00:00,277798.0
2019-01-20 22:00:00,261903.0
2019-01-20 23:00:00,226290.0
