date,Megawatts,4,5
2021-08-22 00:00:00,306460.0,-547.0,35080.0
2021-08-22 01:00:00,269637.0,-511.0,31299.0
2021-08-22 02:00:00,260464.0,-526.0,28341.0
2021-08-22 03:00:00,254827.0,-528.0,24182.0
2021-08-22 04:00:00,252820.0,-539.0,19178.0
2021-08-22 05:00:00,254139.0,-543.0,18045.0
2021-08-22 06:00:00,255850.0,5028.0,17042.0
2021-08-22 07:00:00,255559.0,52790.0,15533.0
2021-08-22 08:00:00,258957.0,109060.0,14476.0
2021-08-22 09:00:00,261009.0,132487.0,12181.0
2021-08-22 10:00:00,258096.0,141786.0,9925.0
2021-08-22 11:00:00,253713.0,146704.0,9014.0
2021-08-22 12:00:00,253545.0,147851.0,10350.0
2021-08-22 13:00:00,262062.0,148534.0,10929.0
2021-08-22 14:00:00,277576.0,147739.0,13577.0
2021-08-22 15:00:00,299621.0,143300.0,14736.0
2021-08-22 16:00:00,322860.0,131668.0,14736.0
2021-08-22 17:00:00,345718.0,101862.0,14736.0
2021-08-22 18:00:00,357316.0,37927.0,14736.0
2021-08-22 19:00:00,357501.0,1674.0,14736.0
2021-08-22 20:00:00,356183.0,-576.0,14736.0
2021-08-22 21:00:00,342485.0,-541.0,14736.0
2021-08-22 22:00:00,318175.0,-523.0,14736.0
2021-08-22 23:00:00,270659.0,-477.0,13508.0
