date,Megawatts,4,5
2022-02-08 00:00:00,275182.0,-274.0,19625.0
2022-02-08 01:00:00,246690.0,-466.0,17416.0
2022-02-08 02:00:00,242190.0,-496.0,17204.0
2022-02-08 03:00:00,242063.0,-509.0,17850.0
2022-02-08 04:00:00,247238.0,-507.0,18491.0
2022-02-08 05:00:00,265482.0,119.0,19227.0
2022-02-08 06:00:00,294502.0,1784.0,18992.0
2022-02-08 07:00:00,305396.0,39164.0,18922.0
2022-02-08 08:00:00,292715.0,109113.0,17483.0
2022-02-08 09:00:00,273764.0,132427.0,17843.0
2022-02-08 10:00:00,259171.0,137020.0,18619.0
2022-02-08 11:00:00,250147.0,133512.0,19325.0
2022-02-08 12:00:00,247205.0,133614.0,20036.0
2022-02-08 13:00:00,251227.0,136057.0,16435.0
2022-02-08 14:00:00,260976.0,136712.0,15225.0
2022-02-08 15:00:00,273651.0,117777.0,15001.0
2022-02-08 16:00:00,293094.0,49458.0,13148.0
2022-02-08 17:00:00,316221.0,3306.0,12849.0
2022-02-08 18:00:00,327316.0,1657.0,15813.0
2022-02-08 19:00:00,319993.0,1613.0,15219.0
2022-02-08 20:00:00,309798.0,487.0,12979.0
2022-02-08 21:00:00,298871.0,35.0,11197.0
2022-02-08 22:00:00,280494.0,-333.0,11951.0
2022-02-08 23:00:00,242394.0,-437.0,9759.0
