date,Megawatts,4,5
2021-09-07 00:00:00,342551.0,-523.0,41272.0
2021-09-07 01:00:00,298613.0,-490.0,36991.0
2021-09-07 02:00:00,288042.0,-493.0,33603.0
2021-09-07 03:00:00,281247.0,-501.0,30158.0
2021-09-07 04:00:00,283754.0,-506.0,28822.0
2021-09-07 05:00:00,297354.0,-522.0,26018.0
2021-09-07 06:00:00,318163.0,1638.0,17039.0
2021-09-07 07:00:00,332936.0,42893.0,11005.0
2021-09-07 08:00:00,342993.0,105455.0,5586.0
2021-09-07 09:00:00,349472.0,131963.0,3715.0
2021-09-07 10:00:00,358182.0,140318.0,4307.0
2021-09-07 11:00:00,374565.0,142738.0,5632.0
2021-09-07 12:00:00,397876.0,142779.0,8235.0
2021-09-07 13:00:00,426864.0,143091.0,12018.0
2021-09-07 14:00:00,455936.0,141521.0,14966.0
2021-09-07 15:00:00,483145.0,135414.0,15683.0
2021-09-07 16:00:00,501728.0,121683.0,17253.0
2021-09-07 17:00:00,507934.0,82675.0,22394.0
2021-09-07 18:00:00,497227.0,20562.0,30082.0
2021-09-07 19:00:00,481160.0,668.0,36996.0
2021-09-07 20:00:00,459137.0,-201.0,42731.0
2021-09-07 21:00:00,431116.0,-161.0,43942.0
2021-09-07 22:00:00,392994.0,-150.0,44553.0
2021-09-07 23:00:00,329744.0,-141.0,40797.0
