date,Megawatts,4,5
2021-11-17 00:00:00,271208.0,-533.0,28225.0
2021-11-17 01:00:00,242950.0,-493.0,21248.0
2021-11-17 02:00:00,237276.0,-495.0,18216.0
2021-11-17 03:00:00,235570.0,-504.0,15273.0
2021-11-17 04:00:00,241417.0,-514.0,11817.0
2021-11-17 05:00:00,256405.0,-524.0,12355.0
2021-11-17 06:00:00,280235.0,1935.0,13107.0
2021-11-17 07:00:00,292252.0,36792.0,12072.0
2021-11-17 08:00:00,290551.0,77186.0,12401.0
2021-11-17 09:00:00,282491.0,94836.0,13693.0
2021-11-17 10:00:00,272855.0,100041.0,17146.0
2021-11-17 11:00:00,267675.0,108061.0,17207.0
2021-11-17 12:00:00,264501.0,116161.0,14975.0
2021-11-17 13:00:00,269951.0,118224.0,14266.0
2021-11-17 14:00:00,283137.0,112840.0,12288.0
2021-11-17 15:00:00,299489.0,65203.0,10235.0
2021-11-17 16:00:00,317532.0,7575.0,10112.0
2021-11-17 17:00:00,336184.0,-976.0,10286.0
2021-11-17 18:00:00,332382.0,-855.0,9380.0
2021-11-17 19:00:00,323940.0,-544.0,10592.0
2021-11-17 20:00:00,314392.0,-501.0,11203.0
2021-11-17 21:00:00,300636.0,-493.0,10605.0
2021-11-17 22:00:00,281097.0,-494.0,10306.0
2021-11-17 23:00:00,263295.0,-447.0,8078.0
